product,EN-code,SMILES,parent_SMILES
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1ccccc1-c1ncco1,EN300-188675,Nc1ccccc1-c1ncco1,Nc1ccccc1-c1ncco1
O=C1NCCc2c1cccc2N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-254418,Cl.Nc1cccc2c1CCNC2=O,Nc1cccc2c1CCNC2=O
CC(=O)Nc1ccc(CN(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cn1,EN300-185842,CC(=O)Nc1ccc(CN)cn1,CC(=O)Nc1ccc(CN)cn1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)[C@H]1CCOc2c(F)cccc21,EN300-169938,Cl.N[C@H]1CCOc2c(F)cccc21,N[C@H]1CCOc2c(F)cccc21
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)C1CCc2c1ccc(Cl)c2Cl,EN300-76371,Cl.NC1CCc2c1ccc(Cl)c2Cl,NC1CCc2c1ccc(Cl)c2Cl
CN1CCCc2ccc(N(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc21,EN300-2394649,CN1CCCc2ccc(N)cc21,CN1CCCc2ccc(N)cc21
CCC(CC)C1CC(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)CCO1,EN300-128058,CCC(CC)C1CC(N)CCO1,CCC(CC)C1CC(N)CCO1
CN1CCCc2cccc(N(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)c21,EN300-1259748,CN1CCCc2cccc(N)c21,CN1CCCc2cccc(N)c21
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(CCc1c[nH]c2cnccc12)C(=O)c1ccco1,EN300-257312,Cl.Cl.NCCc1c[nH]c2cnccc12,NCCc1c[nH]c2cnccc12
Cc1cc(N(C)C)ccc1CN(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-78623,Cc1cc(N(C)C)ccc1CN,Cc1cc(N(C)C)ccc1CN
CC(O)(CN(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1)c1cccc(F)c1,EN300-237499,CC(O)(CN)c1cccc(F)c1,CC(O)(CN)c1cccc(F)c1
CC(c1nc(C(F)(F)F)cs1)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-187235,CC(N)c1nc(C(F)(F)F)cs1,CC(N)c1nc(C(F)(F)F)cs1
COCC(c1cccc(Cl)c1)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-215446,COCC(N)c1cccc(Cl)c1,COCC(N)c1cccc(Cl)c1
Cc1nc2cc(CN(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)ccc2[nH]1,EN300-265519,Cc1nc2cc(CN)ccc2[nH]1,Cc1nc2cc(CN)ccc2[nH]1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(Cc1ccc2[nH]c(=O)[nH]c2c1)C(=O)c1ccco1,EN300-126486,Cl.NCc1ccc2[nH]c(=O)[nH]c2c1,NCc1ccc2[nH]c(=O)[nH]c2c1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(Cc1noc(-c2ccco2)n1)C(=O)c1ccco1,EN300-318043,Cl.NCc1noc(-c2ccco2)n1,NCc1noc(-c2ccco2)n1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(CC1CCCN(CC2CC2)C1)C(=O)c1ccco1,EN300-310447,NCC1CCCN(CC2CC2)C1,NCC1CCCN(CC2CC2)C1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(CCC=Cc1ccc(Br)cc1)C(=O)c1ccco1,EN300-313574,Cl.NCCC=Cc1ccc(Br)cc1,NCCC=Cc1ccc(Br)cc1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)C1CCCN(C2CCCC2)C1,EN300-7433572,Cl.Cl.NC1CCCN(C2CCCC2)C1,NC1CCCN(C2CCCC2)C1
COC(=O)c1cccc(CN(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1,EN300-49200,COC(=O)c1cccc(CN)c1.Cl,COC(=O)c1cccc(CN)c1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1cccc2c1OCCCO2,EN300-345750,Cl.Nc1cccc2c1OCCCO2,Nc1cccc2c1OCCCO2
CC(C)Cc1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c(F)c1,EN300-2997782,CC(C)Cc1ccc(N)c(F)c1,CC(C)Cc1ccc(N)c(F)c1
CN(C(=O)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1)c1cccc(N)c1,EN300-187473,CN(C(N)=O)c1cccc(N)c1,CN(C(N)=O)c1cccc(N)c1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(CCC1Cc2ccccc2C1)C(=O)c1ccco1,EN300-180424,Cl.NCCC1Cc2ccccc2C1,NCCC1Cc2ccccc2C1
COC(=O)CCNC(=O)CCN(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-320946,COC(=O)CCNC(=O)CCN.Cl,COC(=O)CCNC(=O)CCN
Cc1ccc([N+](=O)[O-])cc1CN(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-1608534,Cc1ccc([N+](=O)[O-])cc1CN,Cc1ccc([N+](=O)[O-])cc1CN
Cc1ccc(SCC(C)N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,EN300-140748,Cc1ccc(SCC(C)N)cc1,Cc1ccc(SCC(C)N)cc1
CC(CN(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1)Oc1cccc(Br)c1,EN300-93493,CC(CN)Oc1cccc(Br)c1,CC(CN)Oc1cccc(Br)c1
NC(=O)Cc1ccc(CN(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,EN300-194193,NCc1ccc(CC(N)=O)cc1,NCc1ccc(CC(N)=O)cc1
CC(C)Oc1ncc(Br)cc1N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-133226,CC(C)Oc1ncc(Br)cc1N,CC(C)Oc1ncc(Br)cc1N
CC(CN(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1)Oc1ccccc1Cl,EN300-91653,CC(CN)Oc1ccccc1Cl.Cl,CC(CN)Oc1ccccc1Cl
COC1CCCC(C(CO)N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)C1,EN300-295553,COC1CCCC(C(N)CO)C1.Cl,COC1CCCC(C(N)CO)C1
COc1ccc(C)cc1[C@H](C)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-252252,COc1ccc(C)cc1[C@H](C)N.Cl,COc1ccc(C)cc1[C@H](C)N
COC(=O)[C@H](C)NC(=O)[C@H](C)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-100802,COC(=O)[C@H](C)NC(=O)[C@H](C)N.Cl,COC(=O)[C@H](C)NC(=O)[C@H](C)N
Cc1cccc(OC(C)CN(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1,EN300-91436,Cc1cccc(OC(C)CN)c1,Cc1cccc(OC(C)CN)c1
CC(C)(C)C1OCCCC1CN(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-80572,CC(C)(C)C1OCCCC1CN,CC(C)(C)C1OCCCC1CN
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(CCc1nccc(C2CC2)n1)C(=O)c1ccco1,EN300-1462208,NCCc1nccc(C2CC2)n1,NCCc1nccc(C2CC2)n1
COc1ccc(CCN(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1Br,EN300-762925,COc1ccc(CCN)cc1Br,COc1ccc(CCN)cc1Br
COC(CN(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1)c1ccccc1F,EN300-7540394,COC(CN)c1ccccc1F.Cl,COC(CN)c1ccccc1F
COc1nc2ccc(N(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2s1,EN300-96728,COc1nc2ccc(N)cc2s1,COc1nc2ccc(N)cc2s1
COC(=O)c1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c(O)c1,EN300-136413,COC(=O)c1ccc(N)c(O)c1.Cl,COC(=O)c1ccc(N)c(O)c1
COCC(c1ccccc1Cl)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-1601754,COCC(N)c1ccccc1Cl,COCC(N)c1ccccc1Cl
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)C1C2CC3CC1CC(O)(C3)C2,EN300-1695479,Cl.NC1C2CC3CC1CC(O)(C3)C2,NC1C2CC3CC1CC(O)(C3)C2
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1cccc(-n2ccnc2)c1,EN300-42255,Nc1cccc(-n2ccnc2)c1,Nc1cccc(-n2ccnc2)c1
Cc1ccccc1C(C(C)C)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-75228,Cc1ccccc1C(N)C(C)C,Cc1ccccc1C(N)C(C)C
Cc1c(CN(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cnn1CC(C)C,EN300-114988,Cc1c(CN)cnn1CC(C)C,Cc1c(CN)cnn1CC(C)C
CS(=O)(=O)c1ccc(O)c(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1,EN300-78665,CS(=O)(=O)c1ccc(O)c(N)c1,CS(=O)(=O)c1ccc(O)c(N)c1
CC(C)CC(c1ccccn1)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-7439307,CC(C)CC(N)c1ccccn1.Cl.Cl,CC(C)CC(N)c1ccccn1
CCOC(=O)CC(N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1)C(F)(F)F,EN300-262016,CCOC(=O)CC(N)C(F)(F)F,CCOC(=O)CC(N)C(F)(F)F
CCC(CC)n1ncc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1C,EN300-118227,CCC(CC)n1ncc(N)c1C,CCC(CC)n1ncc(N)c1C
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(CCCc1ccc(Cl)c(Cl)c1)C(=O)c1ccco1,EN300-7422740,Cl.NCCCc1ccc(Cl)c(Cl)c1,NCCCc1ccc(Cl)c(Cl)c1
Cc1cccc(C(C(C)C)N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1,EN300-242101,Cc1cccc(C(N)C(C)C)c1,Cc1cccc(C(N)C(C)C)c1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(CC1(c2cccs2)CCCC1)C(=O)c1ccco1,EN300-61244,NCC1(c2cccs2)CCCC1,NCC1(c2cccs2)CCCC1
Cc1ccc2cc(N(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)ccc2n1,EN300-179831,Cc1ccc2cc(N)ccc2n1,Cc1ccc2cc(N)ccc2n1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(CC1(O)CCc2ccccc21)C(=O)c1ccco1,EN300-115777,NCC1(O)CCc2ccccc21,NCC1(O)CCc2ccccc21
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(-c2cnco2)cc1,EN300-45176,Nc1ccc(-c2cnco2)cc1,Nc1ccc(-c2cnco2)cc1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(CC(O)c1c(F)cccc1F)C(=O)c1ccco1,EN300-146424,NCC(O)c1c(F)cccc1F,NCC(O)c1c(F)cccc1F
CCN(C)c1ccccc1CN(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-71634,CCN(C)c1ccccc1CN,CCN(C)c1ccccc1CN
Cc1nc2ccccn2c1CN(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-754534,Cc1nc2ccccn2c1CN,Cc1nc2ccccn2c1CN
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1cnn(C2CCCCC2)c1,EN300-1698415,Cl.Nc1cnn(C2CCCCC2)c1,Nc1cnn(C2CCCCC2)c1
Cc1c(CN(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)oc2ccccc12,EN300-7355392,Cc1c(CN)oc2ccccc12.Cl,Cc1c(CN)oc2ccccc12
CCOc1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c(OC)n1,EN300-7442194,CCOc1ccc(N)c(OC)n1.Cl,CCOc1ccc(N)c(OC)n1
N#CCOc1ccc(CN(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,EN300-66908,Cl.N#CCOc1ccc(CN)cc1,N#CCOc1ccc(CN)cc1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(Cc1ccc2c(c1)OCCO2)C(=O)c1ccco1,EN300-09477,Cl.NCc1ccc2c(c1)OCCO2,NCc1ccc2c(c1)OCCO2
CC(C)(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1Cl,EN300-7441816,CC(C)(C)c1ccc(N)cc1Cl.Cl,CC(C)(C)c1ccc(N)cc1Cl
CC(=O)Nc1ccc(C)cc1N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-67012,CC(=O)Nc1ccc(C)cc1N,CC(=O)Nc1ccc(C)cc1N
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(CC(n1cccn1)C(F)(F)F)C(=O)c1ccco1,EN300-313371,Cl.NCC(n1cccn1)C(F)(F)F,NCC(n1cccn1)C(F)(F)F
C=CCOc1ccc(CN(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,EN300-208239,C=CCOc1ccc(CN)cc1,C=CCOc1ccc(CN)cc1
CCCOc1ccc(F)cc1N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-1263392,CCCOc1ccc(F)cc1N,CCCOc1ccc(F)cc1N
COc1ccc(C(CF)N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,EN300-312944,COc1ccc(C(N)CF)cc1.Cl,COc1ccc(C(N)CF)cc1
CCC(c1cc(F)ccc1F)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-83873,CCC(N)c1cc(F)ccc1F.Cl,CCC(N)c1cc(F)ccc1F
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(Cc1c(F)c(F)cc(F)c1F)C(=O)c1ccco1,EN300-102269,Cl.NCc1c(F)c(F)cc(F)c1F,NCc1c(F)c(F)cc(F)c1F
CC(N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1)C(C)(C)c1ccccc1,EN300-67309,CC(N)C(C)(C)c1ccccc1,CC(N)C(C)(C)c1ccccc1
COCCOC1COCCC1N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-154588,COCCOC1COCCC1N,COCCOC1COCCC1N
CC(c1ccc(N(C)C)cc1)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-153090,CC(N)c1ccc(N(C)C)cc1,CC(N)c1ccc(N(C)C)cc1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1c(Cl)ccc2ncccc12,EN300-6474368,Nc1c(Cl)ccc2ncccc12,Nc1c(Cl)ccc2ncccc12
CCC(C(O)c1ccccc1)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-145308,CCC(N)C(O)c1ccccc1,CCC(N)C(O)c1ccccc1
CC(c1ccc2[nH]cnc2c1)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-6738658,CC(N)c1ccc2[nH]cnc2c1.Cl.Cl,CC(N)c1ccc2[nH]cnc2c1
CC(c1cccc([N+](=O)[O-])c1)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-45141,CC(N)c1cccc([N+](=O)[O-])c1.Cl,CC(N)c1cccc([N+](=O)[O-])c1
CC(C)=CCN1CCC(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)CC1,EN300-72167,CC(C)=CCN1CCC(N)CC1,CC(C)=CCN1CCC(N)CC1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)C1CCOc2c(Cl)cccc21,EN300-53739,Cl.NC1CCOc2c(Cl)cccc21,NC1CCOc2c(Cl)cccc21
CC(C)COc1ccccc1N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-49891,CC(C)COc1ccccc1N,CC(C)COc1ccccc1N
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1cc(Cl)c2c(c1)OCCO2,EN300-23799,Nc1cc(Cl)c2c(c1)OCCO2,Nc1cc(Cl)c2c(c1)OCCO2
Cc1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1OC(F)F,EN300-77830,Cc1ccc(N)cc1OC(F)F,Cc1ccc(N)cc1OC(F)F
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)C1CCOc2ccc(Cl)cc21,EN300-7405362,Cl.NC1CCOc2ccc(Cl)cc21,NC1CCOc2ccc(Cl)cc21
CC(C(=O)NCc1ccco1)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-59008,CC(N)C(=O)NCc1ccco1,CC(N)C(=O)NCc1ccco1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)C(C1CCCC1)C1CCCC1,EN300-396494,Cl.NC(C1CCCC1)C1CCCC1,NC(C1CCCC1)C1CCCC1
COCc1cc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)ccc1OC,EN300-340437,COCc1cc(N)ccc1OC,COCc1cc(N)ccc1OC
CC(=O)N(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,EN300-22027,CC(=O)N(C)c1ccc(N)cc1,CC(=O)N(C)c1ccc(N)cc1
CC(C)C(c1ccc(Br)cc1)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-1263879,CC(C)C(N)c1ccc(Br)cc1,CC(C)C(N)c1ccc(Br)cc1
CC(c1csc2ccccc12)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-704157,CC(N)c1csc2ccccc12.Cl,CC(N)c1csc2ccccc12
Cn1cc2c(n1)CC(N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1)CC2,EN300-6735090,Cl.Cl.Cn1cc2c(n1)CC(N)CC2,Cn1cc2c(n1)CC(N)CC2
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(CC12CC3CC(CC(C3)C1)C2)C(=O)c1ccco1,EN300-08182,Cl.NCC12CC3CC(CC(C3)C1)C2,NCC12CC3CC(CC(C3)C1)C2
CCS(=O)(=O)N1CCC(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)CC1,EN300-55430,CCS(=O)(=O)N1CCC(N)CC1.Cl,CCS(=O)(=O)N1CCC(N)CC1
CN(C)c1ccc(CN(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1F,EN300-59941,CN(C)c1ccc(CN)cc1F,CN(C)c1ccc(CN)cc1F
CC(C)Oc1nn(C)cc1N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-762631,CC(C)Oc1nn(C)cc1N,CC(C)Oc1nn(C)cc1N
CC1(C)NC(=O)N(CCN(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)C1=O,EN300-6732156,CC1(C)NC(=O)N(CCN)C1=O.Cl,CC1(C)NC(=O)N(CCN)C1=O
CCS(=O)(=O)c1cccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1,EN300-80734,CCS(=O)(=O)c1cccc(N)c1,CCS(=O)(=O)c1cccc(N)c1
CC1(CN(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)CCOC1C1CC1,EN300-140126,CC1(CN)CCOC1C1CC1.Cl,CC1(CN)CCOC1C1CC1
CC(Cc1ccc(Cl)cc1Cl)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-59844,CC(N)Cc1ccc(Cl)cc1Cl,CC(N)Cc1ccc(Cl)cc1Cl
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(CCc1nc2ccccc2[nH]1)C(=O)c1ccco1,EN300-32051,Cl.Cl.NCCc1nc2ccccc2[nH]1,NCCc1nc2ccccc2[nH]1
Cc1ccccc1C1(CN(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)CC1,EN300-65320,Cc1ccccc1C1(CN)CC1,Cc1ccccc1C1(CN)CC1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(CC1CCC(C(F)F)CC1)C(=O)c1ccco1,EN300-6473274,Cl.NCC1CCC(C(F)F)CC1,NCC1CCC(C(F)F)CC1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(CC(CO)Cc1cccnc1)C(=O)c1ccco1,EN300-178954,Cl.Cl.NCC(CO)Cc1cccnc1,NCC(CO)Cc1cccnc1
CCOC(=O)C(C)(C)C(C)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-7439048,CCOC(=O)C(C)(C)C(C)N.Cl,CCOC(=O)C(C)(C)C(C)N
Cc1cc(CCN(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc(C)c1O,EN300-172338,Cc1cc(CCN)cc(C)c1O.Cl,Cc1cc(CCN)cc(C)c1O
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(-n2cccn2)nc1,EN300-29598,Nc1ccc(-n2cccn2)nc1,Nc1ccc(-n2cccn2)nc1
CCCOc1cc(F)ccc1N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-107270,CCCOc1cc(F)ccc1N,CCCOc1cc(F)ccc1N
Cc1ccc(C(CF)N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,EN300-269739,Cc1ccc(C(N)CF)cc1.Cl,Cc1ccc(C(N)CF)cc1
CC(c1nc(C(C)(C)C)no1)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-95172,CC(N)c1nc(C(C)(C)C)no1.Cl,CC(N)c1nc(C(C)(C)C)no1
CC(c1nc2ccccc2s1)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-77897,CC(N)c1nc2ccccc2s1,CC(N)c1nc2ccccc2s1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(CCc1cn2ccccc2n1)C(=O)c1ccco1,EN300-31567,Cl.NCCc1cn2ccccc2n1,NCCc1cn2ccccc2n1
Cc1ccccc1C(CF)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-1700160,Cc1ccccc1C(N)CF.Cl,Cc1ccccc1C(N)CF
CC(C)c1noc(CCCN(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1,EN300-56372,CC(C)c1noc(CCCN)n1.Cl,CC(C)c1noc(CCCN)n1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)C1CCCCc2ccccc21,EN300-59646,NC1CCCCc2ccccc21,NC1CCCCc2ccccc21
Cc1ccc(CCN(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1O,EN300-6746128,Cc1ccc(CCN)cc1O.Cl,Cc1ccc(CCN)cc1O
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(CCCCN1CCCCC1=O)C(=O)c1ccco1,EN300-57195,NCCCCN1CCCCC1=O,NCCCCN1CCCCC1=O
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(-n2ccnc2)nc1,EN300-30760,Nc1ccc(-n2ccnc2)nc1,Nc1ccc(-n2ccnc2)nc1
COC(=O)c1cc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)ccc1Cl,EN300-29596,COC(=O)c1cc(N)ccc1Cl,COC(=O)c1cc(N)ccc1Cl
CC(CC(O)c1cccs1)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-115493,CC(N)CC(O)c1cccs1,CC(N)CC(O)c1cccs1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(CCc1nc2ccccc2o1)C(=O)c1ccco1,EN300-214720,Cl.Cl.NCCc1nc2ccccc2o1,NCCc1nc2ccccc2o1
CNS(=O)(=O)c1cccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1,EN300-57850,CNS(=O)(=O)c1cccc(N)c1,CNS(=O)(=O)c1cccc(N)c1
CCC(C1CC2CCC1C2)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-1241515,CCC(N)C1CC2CCC1C2,CCC(N)C1CC2CCC1C2
Cc1ccc(CCCN(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c(C)c1,EN300-320984,Cc1ccc(CCCN)c(C)c1.Cl,Cc1ccc(CCCN)c(C)c1
CC(C(O)c1ccc(F)cc1)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-74755,CC(N)C(O)c1ccc(F)cc1,CC(N)C(O)c1ccc(F)cc1
CS(=O)(=O)Nc1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,EN300-26841,CS(=O)(=O)Nc1ccc(N)cc1,CS(=O)(=O)Nc1ccc(N)cc1
CCNC(=O)C1(CN(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)CCC1,EN300-178573,CCNC(=O)C1(CN)CCC1,CCNC(=O)C1(CN)CCC1
Cc1ccc(C(O)C(C)N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,EN300-207790,Cc1ccc(C(O)C(C)N)cc1.Cl,Cc1ccc(C(O)C(C)N)cc1
