tert_butyl_product,EN-code,parent_SMILES
C=CCCN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-191610,C=CCCN
CC(C)(C)NC(=O)C(c1cccnc1)N(CCCOCCO)C(=O)c1ccco1,EN300-129658,NCCCOCCO
CC1CCC(N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)C1,EN300-108232,CC1CCC(N)C1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C(C)(C)C,EN300-16766,CC(C)(C)N
CC(C)(C)NC(=O)C(c1cccnc1)N(C[C@@H]1C[C@H]1[N+](=O)[O-])C(=O)c1ccco1,EN300-7465222,NC[C@@H]1C[C@H]1[N+](=O)[O-]
CC(C)(C)NC(=O)C(c1cccnc1)N(CCSC(C)(C)C)C(=O)c1ccco1,EN300-110537,CC(C)(C)SCCN
Cc1nocc1N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-263118,Cc1nocc1N
CC(c1nnc(CO)s1)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-7551484,CC(N)c1nnc(CO)s1
C=C1CCC1N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-7429810,C=C1CCC1N
CC(O)C(C)(C)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-7354844,CC(O)C(C)(C)N
CC(C)(C)NC(=O)C(c1cccnc1)N(CC[C@@H]1CCCC[C@H]1O)C(=O)c1ccco1,EN300-7459502,NCC[C@@H]1CCCC[C@H]1O
COC(CO)CN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-114607,COC(CN)CO
CC(C)(C)NC(=O)C(c1cccnc1)N(C[C@@]1(CO)C[C@@H]1c1ccccc1)C(=O)c1ccco1,EN300-7536422,NC[C@@]1(CO)C[C@@H]1c1ccccc1
C#C[C@H](N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1)C(C)(C)C,EN300-26667917,C#C[C@H](N)C(C)(C)C
CC(N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1)C(F)(F)F,EN300-89604,CC(N)C(F)(F)F
CC(C)(C)NC(=O)C(c1cccnc1)N(CC12CC(C1)C(C(F)(F)F)O2)C(=O)c1ccco1,EN300-7563680,NCC12CC(C1)C(C(F)(F)F)O2
Cc1nn(C)c(CN(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)c1S(N)(=O)=O,EN300-7463249,Cc1nn(C)c(CN)c1S(N)(=O)=O
CCC(O)C(C)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-64821,CCC(O)C(C)N
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)[C@@H]1CCCN2CCC[C@@H]12,EN300-7537208,N[C@@H]1CCCN2CCC[C@@H]12
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)[C@@H]1[C@@H](CO)[C@H]2CCC[C@H]21,EN300-6513057,N[C@@H]1[C@@H](CO)[C@H]2CCC[C@@H]12
CC(C)(C)NC(=O)C(c1cccnc1)N(C[C@@]1(O)C[C@H]2C=C[C@@H]1C2)C(=O)c1ccco1,EN300-7493572,NC[C@@]1(O)C[C@H]2C=C[C@@H]1C2
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)[C@@H]1C[C@H]1c1cccc2c1OCCO2,EN300-6501600,N[C@@H]1C[C@H]1c1cccc2c1OCCO2
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C1c2ccccc2CC1(F)F,EN300-7456538,NC1c2ccccc2CC1(F)F
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C1COCc2cccnc21,EN300-7470491,NC1COCc2cccnc21
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C1CCS(=N)(=O)c2ccc(F)cc21,EN300-6738819,N=S1(=O)CCC(N)c2cc(F)ccc21
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C(c1ccc(C#N)cc1)c1cccc(Cl)c1,EN300-6486255,N#Cc1ccc(C(N)c2cccc(Cl)c2)cc1
C[C@H](COC(F)(F)F)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-7430030,C[C@@H](N)COC(F)(F)F
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)[C@H]1[C@@H]2C[C@@H]([C@@H](O)[C@H]2O)[C@@H]1c1ccccc1,EN300-7470969,N[C@H]1[C@@H]2C[C@@H]([C@@H](O)[C@H]2O)[C@@H]1c1ccccc1
CCOC(=O)[C@@H]1CCOCC[C@H]1N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-7441690,CCOC(=O)[C@@H]1CCOCC[C@H]1N
COC(=O)C1CCC2(CC1)CC(N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1)C2,EN300-6505077,COC(=O)C1CCC2(CC1)CC(N)C2
Cn1nccc1[C@@H]1CN(Cc2ccccc2)C[C@H]1N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-1725852,Cn1nccc1[C@@H]1CN(Cc2ccccc2)C[C@H]1N
CC(C)(C)NC(=O)C(c1cccnc1)N(C[C@H]1C[C@](O)(C(F)(F)F)C1)C(=O)c1ccco1,EN300-7536670,NC[C@H]1C[C@](O)(C(F)(F)F)C1
CC(C)(C)NC(=O)C(c1cccnc1)N(CC12CCCCC1C2(F)F)C(=O)c1ccco1,EN300-6526737,NCC12CCCCC1C2(F)F
COC(=O)c1cccc(-c2ccccc2CN(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)c1,EN300-6474292,COC(=O)c1cccc(-c2ccccc2CN)c1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)[C@@H]1CCCC[C@@H]1Oc1ccc(F)cc1,EN300-7434130,N[C@@H]1CCCC[C@@H]1Oc1ccc(F)cc1
CSC[C@H]1C[C@@H](N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)C1,EN300-7429945,CSC[C@H]1C[C@@H](N)C1
COC(=O)[C@@H]1C[C@H]2C[C@@H]1C[C@H]2N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-6494669,COC(=O)[C@@H]1C[C@H]2C[C@@H]1C[C@H]2N
C#C[C@@H](C(C)C)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-7551618,C#C[C@H](N)C(C)C
CC(C)(C)NC(=O)C(c1cccnc1)N(C[C@]1(F)CC[C@@H](CO)CC1)C(=O)c1ccco1,EN300-7536707,NC[C@]1(F)CC[C@@H](CO)CC1
C=CC[C@@H]1[C@H](OC(C)(C)C)C[C@H]1N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-1720907,C=CC[C@H]1[C@H](N)C[C@H]1OC(C)(C)C
CC(C)(C)NC(=O)C(c1cccnc1)N(CC1CC2OCCC2O1)C(=O)c1ccco1,EN300-6760278,NCC1CC2OCCC2O1
CC(C)(C)NC(=O)C(c1cccnc1)N(CCn1ncc(Br)n1)C(=O)c1ccco1,EN300-7456348,NCCn1ncc(Br)n1
CC1(C)C[C@H](O)C[C@H](N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)C1,EN300-6491062,CC1(C)C[C@H](O)C[C@H](N)C1
C[C@@H](O)c1n[nH]c(CN(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)n1,EN300-6526690,C[C@@H](O)c1n[nH]c(CN)n1
COC(=O)C(C1CC(C(=O)OC(C)(C)C)C1)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-7432251,COC(=O)C(N)C1CC(C(=O)OC(C)(C)C)C1
C#CC1CCC(N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)CC1,EN300-200889,C#CC1CCC(N)CC1
CC(C)(C)NC(=O)C(c1cccnc1)N(CC1C[C@@H]2CCCC[C@H]2O1)C(=O)c1ccco1,EN300-6488459,NCC1C[C@@H]2CCCC[C@H]2O1
CCOCCOCc1cccc(N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)c1C,EN300-96252,CCOCCOCc1cccc(N)c1C
CN(C)C(=O)C1(N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)CC(F)(F)C1,EN300-6477722,CN(C)C(=O)C1(N)CC(F)(F)C1
CCOC(=O)C(F)CCN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-6730692,CCOC(=O)C(F)CCN
CCOC(=O)C(F)=CCN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-6487161,CCOC(=O)C(F)=CCN
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)[C@H]1[C@H]2CC[C@H](O2)[C@@H]1C(F)(F)F,EN300-7426396,N[C@H]1[C@H]2CC[C@H](O2)[C@@H]1C(F)(F)F
C=CC1(CN(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)CCC1,EN300-7354378,C=CC1(CN)CCC1
COc1ccc(C(N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)C(F)(F)F)cc1F,EN300-175217,COc1ccc(C(N)C(F)(F)F)cc1F
CC(C)[C@@H]1C[C@H](CN(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)c2ccccc21,EN300-1697593,CC(C)[C@@H]1C[C@H](CN)c2ccccc21
C[C@@H]1COC[C@@](CO)(CN(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)N1C,EN300-7356069,C[C@@H]1COC[C@](CN)(CO)N1C
COc1ccc(C(c2ccco2)N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)cc1,EN300-248875,COc1ccc(C(N)c2ccco2)cc1
C#C[C@H]1CCC[C@@H](N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)C1,EN300-7434820,C#C[C@H]1CCC[C@@H](N)C1
CC(C)N1CC[C@@H](N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)[C@@H]1c1ccc(F)c(F)c1,EN300-1706899,CC(C)N1CC[C@@H](N)[C@@H]1c1ccc(F)c(F)c1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc2ncn(-c3ccccc3)c(=O)c2c1,EN300-2010876,Nc1ccc2ncn(-c3ccccc3)c(=O)c2c1
CC(C)(C)NC(=O)C(c1cccnc1)N(CCS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)c1ccco1,EN300-134918,NCCS(=O)(=O)c1ccc([N+](=O)[O-])cc1
C[C@H](Cc1ccnn1C)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-7435497,C[C@@H](N)Cc1ccnn1C
CCOC(=O)c1nc(C(C)N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)sc1N,EN300-6477810,CCOC(=O)c1nc(C(C)N)sc1N
CC(C)(C)NC(=O)C(c1cccnc1)N(CC1(c2ccc(C(C)(C)C)cc2)CC1)C(=O)c1ccco1,EN300-1428888,CC(C)(C)c1ccc(C2(CN)CC2)cc1
CCOC(=O)c1cnn(CC2C[C@@H](O)[C@H](N(C(=O)c3ccco3)C(C(=O)NC(C)(C)C)c3cccnc3)C2)c1,EN300-7465487,CCOC(=O)c1cnn(CC2C[C@@H](N)[C@H](O)C2)c1
COC(=O)CC[C@H]1C[C@@H](N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)C1,EN300-1717560,COC(=O)CC[C@H]1C[C@@H](N)C1
Cc1nn(-c2ccccc2)nc1C(C)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-6479605,Cc1nn(-c2ccccc2)nc1C(C)N
COC(=O)CCCOc1ccc(N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)cc1,EN300-74728,COC(=O)CCCOc1ccc(N)cc1
CC(C)(C)NC(=O)C(c1cccnc1)N(CC1(CF)CC12CCOCC2)C(=O)c1ccco1,EN300-6733115,NCC1(CF)CC12CCOCC2
COC1(C(F)(F)CN(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)CCCC1,EN300-6733291,COC1(C(F)(F)CN)CCCC1
CC(C)(C)NC(=O)C(c1cccnc1)N(CC1CNC(=O)C(C)(C)C1)C(=O)c1ccco1,EN300-7441082,CC1(C)CC(CN)CNC1=O
COC1CCN(C2(CN(C(=O)c3ccco3)C(C(=O)NC(C)(C)C)c3cccnc3)CCCC2)CC1,EN300-72381,COC1CCN(C2(CN)CCCC2)CC1
CC(C)(C)NC(=O)C(c1cccnc1)N(CC1CC=CCO1)C(=O)c1ccco1,EN300-1695626,NCC1CC=CCO1
Cc1nnc(S)n1CCCN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-7355414,Cc1nnc(S)n1CCCN
CC(C)(C)NC(=O)C(c1cccnc1)N(C[C@]1(CO)C[C@H](OCc2ccccc2)C1)C(=O)c1ccco1,EN300-2009901,NC[C@]1(CO)C[C@H](OCc2ccccc2)C1
CNC(=O)Cn1ccc2ccc(N(C(=O)c3ccco3)C(C(=O)NC(C)(C)C)c3cccnc3)cc21,EN300-82502,CNC(=O)Cn1ccc2ccc(N)cc21
COC(=O)C(N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1)C1(OC)CCOCC1,EN300-7427836,COC(=O)C(N)C1(OC)CCOCC1
COC1CC(CN(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)C1(C)C,EN300-6497011,COC1CC(CN)C1(C)C
Cc1csc(Oc2ccc(N(C(=O)c3ccco3)C(C(=O)NC(C)(C)C)c3cccnc3)cc2F)n1,EN300-189079,Cc1csc(Oc2ccc(N)cc2F)n1
CCOC(=O)c1c(N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)cn2ccccc12,EN300-7352880,CCOC(=O)c1c(N)cn2ccccc12
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)[C@@H]1CCC[C@@H]1C1CC1,EN300-1663547,N[C@@H]1CCC[C@@H]1C1CC1
COc1cccc(Cl)c1[C@@H]1C[C@H]1N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-6488798,COc1cccc(Cl)c1[C@@H]1C[C@H]1N
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(F)c(S(=O)(=O)NC2CC2)c1,EN300-84080,Nc1ccc(F)c(S(=O)(=O)NC2CC2)c1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)[C@H]1C[C@@H](Cn2ccnc2)C1,EN300-1717592,N[C@H]1C[C@@H](Cn2ccnc2)C1
Cn1cc([C@@H]2C[C@H]2CN(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)cn1,EN300-6740402,Cn1cc([C@@H]2C[C@H]2CN)cn1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C(CCc1ccc(F)c(F)c1)c1ccc(F)c(F)c1,EN300-7355388,NC(CCc1ccc(F)c(F)c1)c1ccc(F)c(F)c1
COCCOCCOc1cccc(N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)c1,EN300-658577,COCCOCCOc1cccc(N)c1
CCOC(=O)c1c(N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)c2c(F)cccc2n1C,EN300-1654627,CCOC(=O)c1c(N)c2c(F)cccc2n1C
Cn1nccc1[C@@H]1C[C@H]1N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-6736658,Cn1nccc1[C@@H]1C[C@H]1N
CCNC(=O)N1CCc2ccc(N(C(=O)c3ccco3)C(C(=O)NC(C)(C)C)c3cccnc3)cc21,EN300-85233,CCNC(=O)N1CCc2ccc(N)cc21
Cn1ccnc1C1(CN(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)NC(=O)NC1=O,EN300-1695784,Cn1ccnc1C1(CN)NC(=O)NC1=O
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C(CCc1ccc(F)c(Cl)c1)c1ccc(F)c(C(F)(F)F)c1,EN300-7425713,NC(CCc1ccc(F)c(Cl)c1)c1ccc(F)c(C(F)(F)F)c1
COc1ccccc1C1(N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)CCOCC1,EN300-7445047,COc1ccccc1C1(N)CCOCC1
CC1Oc2ccc(CN(C(=O)c3ccco3)C(C(=O)NC(C)(C)C)c3cccnc3)cc2C1C,EN300-1716677,CC1Oc2ccc(CN)cc2C1C
CC(C)(C)NC(=O)C(c1cccnc1)N(Cc1cccc(NC(=O)NC2CC2)c1)C(=O)c1ccco1,EN300-65300,NCc1cccc(NC(=O)NC2CC2)c1
CC(C)(C)NC(=O)C(c1cccnc1)N(CC1(CO)COCC2CCCCN21)C(=O)c1ccco1,EN300-1692467,NCC1(CO)COCC2CCCCN21
CN(C)C1CC2(C1)CC(N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1)C2,EN300-7431381,CN(C)C1CC2(CC(N)C2)C1
COC(=O)C(Cc1cccc(F)c1)CN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-70600,COC(=O)C(CN)Cc1cccc(F)c1
CC(C)(C)NC(=O)C(c1cccnc1)N(Cc1ccnn1C1CC1(F)F)C(=O)c1ccco1,EN300-1608620,NCc1ccnn1C1CC1(F)F
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C(c1cccc(Cl)c1)C1CCCC1,EN300-113494,NC(c1cccc(Cl)c1)C1CCCC1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C1CCN(Cc2ccc(Br)cc2)CC1,EN300-108658,NC1CCN(Cc2ccc(Br)cc2)CC1
CC(C)(C)NC(=O)C(c1cccnc1)N(Cc1nc(C2(O)CCOCC2)n[nH]1)C(=O)c1ccco1,EN300-7430211,NCc1nc(C2(O)CCOCC2)n[nH]1
Cc1[nH]c(=O)c(Br)cc1N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-6503692,Cc1[nH]c(=O)c(Br)cc1N
CC(C)(C)NC(=O)C(c1cccnc1)N(CCc1nc(C2CCCCC2)cs1)C(=O)c1ccco1,EN300-74665,NCCc1nc(C2CCCCC2)cs1
Cc1cc(C)n(-c2ccc(N(C(=O)c3ccco3)C(C(=O)NC(C)(C)C)c3cccnc3)cc2F)n1,EN300-49529,Cc1cc(C)n(-c2ccc(N)cc2F)n1
COC(=O)[C@H](NC(=O)CN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1)c1ccc(O)cc1,EN300-7444375,COC(=O)[C@H](NC(=O)CN)c1ccc(O)cc1
CC(C)(C)NC(=O)C(c1cccnc1)N(CCCNS(=O)(=O)c1ccccc1Cl)C(=O)c1ccco1,EN300-197984,NCCCNS(=O)(=O)c1ccccc1Cl
Cc1ccc(-c2c[nH]c(CN(C(=O)c3ccco3)C(C(=O)NC(C)(C)C)c3cccnc3)n2)cc1,EN300-239595,Cc1ccc(-c2c[nH]c(CN)n2)cc1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C1CCC2C1C2(F)F,EN300-6512944,NC1CCC2C1C2(F)F
CC(C)(C)NC(=O)C(c1cccnc1)N(CC1(c2cccc(F)c2)CCCCC1)C(=O)c1ccco1,EN300-54094,NCC1(c2cccc(F)c2)CCCCC1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)[C@H]1C[C@H](C(C)(C)C)C1,EN300-7535098,CC(C)(C)[C@H]1C[C@H](N)C1
CC(C)(C)NC(=O)C(c1cccnc1)N(Cc1c(F)cccc1NS(C)(=O)=O)C(=O)c1ccco1,EN300-103080,CS(=O)(=O)Nc1cccc(F)c1CN
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C(C1CC1)C(C)(C)O,EN300-6731397,CC(C)(O)C(N)C1CC1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C1CCN(C(=O)c2cccs2)CC1,EN300-191322,NC1CCN(C(=O)c2cccs2)CC1
CC(C)(C)NC(=O)C(c1cccnc1)N(CC1OCCC1(C)C)C(=O)c1ccco1,EN300-1479051,CC1(C)CCOC1CN
COc1ccccc1[C@H]1C[C@H](N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)C1,EN300-6750999,COc1ccccc1[C@H]1C[C@H](N)C1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1cccc(C2CCCC(=O)N2)c1,EN300-366881,Nc1cccc(C2CCCC(=O)N2)c1
CN1C[C@@H](N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)[C@H](c2cncn2C)C1,EN300-1272728,CN1C[C@@H](N)[C@H](c2cncn2C)C1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C(Cc1nnn[nH]1)c1ccc(F)cc1F,EN300-6738324,NC(Cc1nnn[nH]1)c1ccc(F)cc1F
COC(=O)[C@@H]1[C@H](CN(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)C1(F)F,EN300-381020,COC(=O)[C@@H]1[C@H](CN)C1(F)F
CO[C@@H]1CC[C@@H](N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)C1,EN300-7425077,CO[C@@H]1CC[C@@H](N)C1
CCc1cn[nH]c1CN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-2488573,CCc1cn[nH]c1CN
Cn1c(N2CC[C@@H](N(C(=O)c3ccco3)C(C(=O)NC(C)(C)C)c3cccnc3)C2)cc(=O)n(C)c1=O,EN300-7434111,Cn1c(N2CC[C@@H](N)C2)cc(=O)n(C)c1=O
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)[C@@H]1COC[C@@H]1n1ccnc1,EN300-6736890,N[C@@H]1COC[C@@H]1n1ccnc1
CC1=C(CN(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)S(=O)(=O)CCO1,EN300-7542001,CC1=C(CN)S(=O)(=O)CCO1
C=CC1(N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)CCOCC1,EN300-1700152,C=CC1(N)CCOCC1
CC(C)(C)NC(=O)C(c1cccnc1)N(CC(F)(F)Oc1ccccc1)C(=O)c1ccco1,EN300-7540890,NCC(F)(F)Oc1ccccc1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1cnn(C2CC2(F)F)c1,EN300-1588102,Nc1cnn(C2CC2(F)F)c1
COC(=O)c1ccc2c(c1)[C@H](C)[C@H](CN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1)O2,EN300-7537236,COC(=O)c1ccc2c(c1)[C@H](C)[C@H](CN)O2
CCc1onc(C)c1CN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-716110,CCc1onc(C)c1CN
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)[C@@H]1C[C@@H]2O[C@H]1[C@H]1C[C@@H]21,EN300-725095,N[C@@H]1C[C@@H]2O[C@H]1[C@H]1C[C@@H]21
CC1(C)CCC(CCN(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)OC1,EN300-717524,CC1(C)CCC(CCN)OC1
COC(=O)C(Cc1cc(Br)sc1Br)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-6738186,COC(=O)C(N)Cc1cc(Br)sc1Br
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(C2CC2)c(C#N)c1,EN300-345404,N#Cc1cc(N)ccc1C1CC1
COC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)CN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-7425042,COC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)CN
CC(C)(C)NC(=O)C(c1cccnc1)N(Cc1cscc1Cl)C(=O)c1ccco1,EN300-344500,NCc1cscc1Cl
COC(=O)[C@@H]1C[C@H]1c1ccc(N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)cc1,EN300-343098,COC(=O)[C@@H]1C[C@H]1c1ccc(N)cc1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C(CO)C1CCC(F)(F)CC1,EN300-7564301,NC(CO)C1CCC(F)(F)CC1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1cnn(CCC(=O)OC(C)(C)C)c1,EN300-3615740,CC(C)(C)OC(=O)CCn1cc(N)cn1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)[C@H]1CCC[C@@H](C(=O)OC(C)(C)C)C1,EN300-1716194,CC(C)(C)OC(=O)[C@@H]1CCC[C@H](N)C1
CN1CCn2c(CCN(C(=O)c3ccco3)C(C(=O)NC(C)(C)C)c3cccnc3)nnc2C1=O,EN300-378880,CN1CCn2c(CCN)nnc2C1=O
COC(=O)c1cc2n(n1)CCCC2N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-658884,COC(=O)c1cc2n(n1)CCCC2N
CC(C)(C)NC(=O)C(c1cccnc1)N(CCOC1(C)CCOCC1)C(=O)c1ccco1,EN300-1268370,CC1(OCCN)CCOCC1
CC(C)(C)NC(=O)C(c1cccnc1)N(CCCc1nc2cc([N+](=O)[O-])ccc2[nH]1)C(=O)c1ccco1,EN300-395890,NCCCc1nc2cc([N+](=O)[O-])ccc2[nH]1
CCS(=O)(=O)c1cccnc1CN(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-7550880,CCS(=O)(=O)c1cccnc1CN
CC(C)(C)NC(=O)C(c1cccnc1)N(CC1(Cc2ccccc2)C=CCCC1)C(=O)c1ccco1,EN300-342572,NCC1(Cc2ccccc2)C=CCCC1
CC(C)(C)NC(=O)C(c1cccnc1)N(Cc1nocc1-c1ccc(Cl)cc1)C(=O)c1ccco1,EN300-7434580,NCc1nocc1-c1ccc(Cl)cc1
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)[C@@H]1CC2CC1[C@H](CO)C2,EN300-643000,N[C@@H]1CC2CC1[C@H](CO)C2
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)C1CCOC12CCS(=O)(=O)CC2,EN300-1266425,NC1CCOC12CCS(=O)(=O)CC2
C[C@H](Cc1cn(C)nn1)N(C(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1cccnc1,EN300-379052,C[C@@H](N)Cc1cn(C)nn1
CC(C)(C)NC(=O)C(c1cccnc1)N(Cc1nc(CN2C(=O)c3ccccc3C2=O)cs1)C(=O)c1ccco1,EN300-1071963,NCc1nc(CN2C(=O)c3ccccc3C2=O)cs1
