CatalogID,SMILES,scaffold_SMILES,product_SMILES
EN300-678954,CC1CC(CBr)(CC(C)(C)C)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(CC(C)(C)C)CC(C)C2)c1
EN300-678955,CC(C)(C)CC1(CBr)CC1(C)C,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(CC(C)(C)C)CC2(C)C)c1
EN300-678957,CC1CC1(CBr)CC(C)(C)C,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(CC(C)(C)C)CC2C)c1
EN300-678959,CCC(C)(C)CC(CBr)C(C)C,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CCC(C)(C)CC(COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1)C(C)C
EN300-678961,CCC(C)(C)CC(C)CBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CCC(C)(C)CC(C)COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1
EN300-678965,CCC(C)(C)CC1(CBr)CC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CCC(C)(C)CC1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CC1
EN300-678966,CCC(C)(C)CC(C)(C)CBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CCC(C)(C)CC(C)(C)COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1
EN300-678967,CCC(CBr)CC(C)(C)CC,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CCC(COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1)CC(C)(C)CC
EN300-678973,C=CC(C)(CBr)CC(C)(C)CC,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=CC(C)(COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1)CC(C)(C)CC
EN300-678974,CCC(C)(C)CC1(CBr)CCC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CCC(C)(C)CC1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CCC1
EN300-678975,CCCC(CBr)CC(C)(C)CC,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CCCC(COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1)CC(C)(C)CC
EN300-678976,CCC(C)(C)CC(C)(CC)CBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CCC(C)(C)CC(C)(CC)COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1
EN300-678978,C=CCC(CBr)CC(C)(C)CC,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=CCC(COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1)CC(C)(C)CC
EN300-678980,CCC(C)(C)CC1(CBr)CC1C,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CCC(C)(C)CC1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CC1C
EN300-678982,CC(C)C(C)(C)CCCBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCCC(C)(C)C(C)C)c1
EN300-678984,CC(CBr)CC(C)(C)C(C)C,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)CC(C)(C)C(C)C)c1
EN300-678988,CC(C)C(C)(C)CC1(CBr)CC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(CC(C)(C)C(C)C)CC2)c1
EN300-678989,CC(C)C(C)(C)CC(C)(C)CBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)(C)CC(C)(C)C(C)C)c1
EN300-678990,CCC(CBr)CC(C)(C)C(C)C,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CCC(COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1)CC(C)(C)C(C)C
EN300-678991,C=CC=CCCC(CBr)C(C)C,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=CC=CCCC(COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1)C(C)C
EN300-678993,C=CC=CCCC(C)CBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=CC=CCCC(C)COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1
EN300-678997,C=CC=CCCC1(CBr)CC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=CC=CCCC1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CC1
EN300-678998,C=CC=CCCC(C)(C)CBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=CC=CCCC(C)(C)COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1
EN300-678999,C=CC=CCCC(CC)CBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=CC=CCCC(CC)COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1
EN300-679005,C=CC=CCCC(C)(C=C)CBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=CC=CCCC(C)(C=C)COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1
EN300-679006,C=CC=CCCC1(CBr)CCC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=CC=CCCC1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CCC1
EN300-679007,C=CC=CCCC(CBr)CCC,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=CC=CCCC(CCC)COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1
EN300-679008,C=CC=CCCC(C)(CC)CBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=CC=CCCC(C)(CC)COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1
EN300-679010,C=CC=CCCC(CBr)CC=C,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=CC=CCCC(CC=C)COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1
EN300-679012,C=CC=CCCC1(CBr)CC1C,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=CC=CCCC1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CC1C
EN300-679014,FC(F)(F)OCCCCCBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCCCCOC(F)(F)F)c1
EN300-679016,CC(CBr)CCCOC(F)(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)CCCOC(F)(F)F)c1
EN300-679026,C=CCC(C)C1(CBr)CCCC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=CCC(C)C1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CCCC1
EN300-679028,C=CCC(C)C1(CBr)CCOC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=CCC(C)C1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CCOC1
EN300-679030,C=CCC(C)C(CBr)C(C)(C)C,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=CCC(C)C(COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1)C(C)(C)C
EN300-679031,C=CCC(C)C(CBr)CC(C)C,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=CCC(C)C(COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1)CC(C)C
EN300-679032,C=CCC(C)C(C)(CBr)CCC,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=CCC(C)C(C)(CCC)COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1
EN300-679033,C=CCC(C)C(CC)(CC)CBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=CCC(C)C(CC)(CC)COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1
EN300-679037,C=CCC(C)C1(CBr)CC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=CCC(C)C1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CC1
EN300-679038,C=CCC(C)C(C)(C)CBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=CCC(C)C(C)(C)COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1
EN300-679039,C=CCC(C)C(CC)CBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=CCC(C)C(CC)COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1
EN300-679046,C=CCC(C)C1(CBr)CCC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=CCC(C)C1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CCC1
EN300-679047,C=CCC(C)C(CBr)CCC,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=CCC(C)C(CCC)COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1
EN300-679048,C=CCC(C)C(C)(CC)CBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=CCC(C)C(C)(CC)COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1
EN300-679050,C=CCC(C)C(CBr)CC=C,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=CCC(C)C(CC=C)COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1
EN300-679052,C=CCC(C)C1(CBr)CCCO1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=CCC(C)C1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CCCO1
EN300-679054,C=CCC(C)C1(CBr)CC=CC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=CCC(C)C1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CC=CC1
EN300-679056,C=CCC(C)C1(CBr)CC(C)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=CCC(C)C1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CC(C)C1
EN300-679057,C=CCC(C)C1(CBr)CC1(C)C,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=CCC(C)C1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CC1(C)C
EN300-679059,C=CCC(C)C1(CBr)CC1C,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=CCC(C)C1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CC1C
EN300-679061,CC1(CBr)CCC=CCC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(C)CCC=CCC2)c1
EN300-679062,CCC1(CBr)CCC=CCC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CCC1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CCC=CCC1
EN300-679063,C=CCC1(CBr)CCC=CCC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=CCC1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CCC=CCC1
EN300-679064,BrCC1(C2CC2)CCC=CCC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(C3CC3)CCC=CCC2)c1
EN300-679065,CCCC1(CBr)CCC=CCC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CCCC1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CCC=CCC1
EN300-679066,CC(C)C1(CBr)CCC=CCC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(C(C)C)CCC=CCC2)c1
EN300-679067,COCC1(CBr)CCC=CCC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,COCC1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CCC=CCC1
EN300-679068,BrCC1(COCc2ccccc2)CCC=CCC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(COCc3ccccc3)CCC=CCC2)c1
EN300-679069,BrCC1(CCOCc2ccccc2)CCC=CCC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(CCOCc3ccccc3)CCC=CCC2)c1
EN300-679097,CC1COC(CBr)(COCc2ccccc2)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(COCc3ccccc3)CC(C)CO2)c1
EN300-679098,CC1COC(CBr)(CCOCc2ccccc2)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(CCOCc3ccccc3)CC(C)CO2)c1
EN300-679099,CC1COC(CBr)(CCCOCc2ccccc2)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(CCCOCc3ccccc3)CC(C)CO2)c1
EN300-679100,C=C(Cl)CC1(CBr)CC(C)CO1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=C(Cl)CC1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CC(C)CO1
EN300-679101,C=C(C)CC1(CBr)CC(C)CO1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=C(C)CC1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CC(C)CO1
EN300-679102,C=CCCC1(CBr)CC(C)CO1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=CCCC1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CC(C)CO1
EN300-679105,CCC1(CBr)CC(C)CO1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CCC1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CC(C)CO1
EN300-679106,C=CCC1(CBr)CC(C)CO1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=CCC1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CC(C)CO1
EN300-679107,CC1COC(CBr)(C2CC2)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(C3CC3)CC(C)CO2)c1
EN300-679108,CCCC1(CBr)CC(C)CO1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CCCC1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CC(C)CO1
EN300-679109,CC1COC(CBr)(C(C)C)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(C(C)C)CC(C)CO2)c1
EN300-679110,COCC1(CBr)CC(C)CO1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,COCC1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CC(C)CO1
EN300-679111,CC1COC(CBr)(C2CCC2)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(C3CCC3)CC(C)CO2)c1
EN300-679112,CC(C)CC1(CBr)CC(C)CO1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(CC(C)C)CC(C)CO2)c1
EN300-679113,CCCCC1(CBr)CC(C)CO1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CCCCC1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CC(C)CO1
EN300-679114,CCC(C)C1(CBr)CC(C)CO1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CCC(C)C1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CC(C)CO1
EN300-679115,COCCC1(CBr)CC(C)CO1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,COCCC1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CC(C)CO1
EN300-679116,CCOCC1(CBr)CC(C)CO1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CCOCC1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CC(C)CO1
EN300-679117,CSCCC1(CBr)CC(C)CO1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CSCCC1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CC(C)CO1
EN300-679118,CC1COC(CBr)(CC(F)F)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(CC(F)F)CC(C)CO2)c1
EN300-679120,BrCCC1CC2(CCC2)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCC2CC3(CCC3)C2)c1
EN300-679122,CC(CBr)C1CC2(CCC2)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)C2CC3(CCC3)C2)c1
EN300-679126,BrCC1(C2CC3(CCC3)C2)CC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(C3CC4(CCC4)C3)CC2)c1
EN300-679127,CC(C)(CBr)C1CC2(CCC2)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)(C)C2CC3(CCC3)C2)c1
EN300-679128,CCC(CBr)C1CC2(CCC2)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CCC(COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1)C1CC2(CCC2)C1
EN300-679134,CC1(CBr)CCC=CCCC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(C)CCC=CCCC2)c1
EN300-679135,CCC1(CBr)CCC=CCCC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CCC1(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CCC=CCCC1
EN300-679136,BrCC1(COCc2ccccc2)CCC=CCCC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(COCc3ccccc3)CCC=CCCC2)c1
EN300-679138,CC(F)(F)CCCCCBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCCCCC(C)(F)F)c1
EN300-679140,CC(CBr)CCCC(C)(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)CCCC(C)(F)F)c1
EN300-679144,CC(F)(F)CCCC1(CBr)CC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(CCCC(C)(F)F)CC2)c1
EN300-679145,CC(F)(F)CCCC(C)(C)CBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)(C)CCCC(C)(F)F)c1
EN300-679146,CCC(CBr)CCCC(C)(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CCC(CCCC(C)(F)F)COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1
EN300-679148,BrCCCCc1ccns1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCCCc2ccns2)c1
EN300-679150,CC(CBr)CCc1ccns1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)CCc2ccns2)c1
EN300-679154,BrCC1(CCc2ccns2)CC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(CCc3ccns3)CC2)c1
EN300-679155,CC(C)(CBr)CCc1ccns1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)(C)CCc2ccns2)c1
EN300-679156,CCC(CBr)CCc1ccns1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CCC(CCc1ccns1)COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1
EN300-679158,BrCCCc1sncc1Br,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCCc2sncc2Br)c1
EN300-679160,CC(CBr)Cc1sncc1Br,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)Cc2sncc2Br)c1
EN300-679164,BrCC1(Cc2sncc2Br)CC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(Cc3sncc3Br)CC2)c1
EN300-679165,CC(C)(CBr)Cc1sncc1Br,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)(C)Cc2sncc2Br)c1
EN300-679166,CCC(CBr)Cc1sncc1Br,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CCC(COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1)Cc1sncc1Br
EN300-679167,CC(COCc1ccccc1)CC(CBr)C(C)C,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(CC(C)COCc2ccccc2)C(C)C)c1
EN300-679176,CC(COCc1ccccc1)CC1(CBr)CCCC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(CC(C)COCc3ccccc3)CCCC2)c1
EN300-679177,CC(COCc1ccccc1)CC(C)(CBr)C1CC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)(CC(C)COCc2ccccc2)C2CC2)c1
EN300-679178,CC(COCc1ccccc1)CC1(CBr)CCOC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(CC(C)COCc3ccccc3)CCOC2)c1
EN300-679179,CC(COCc1ccccc1)CC(C)(CBr)C(C)C,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)(CC(C)COCc2ccccc2)C(C)C)c1
EN300-679180,CC(COCc1ccccc1)CC(CBr)C(C)(C)C,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(CC(C)COCc2ccccc2)C(C)(C)C)c1
EN300-679181,CC(C)CC(CBr)CC(C)COCc1ccccc1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(CC(C)C)CC(C)COCc2ccccc2)c1
EN300-679182,CCCC(C)(CBr)CC(C)COCc1ccccc1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CCCC(C)(COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1)CC(C)COCc1ccccc1
EN300-679183,CCC(CC)(CBr)CC(C)COCc1ccccc1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CCC(CC)(COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1)CC(C)COCc1ccccc1
EN300-679187,CC(COCc1ccccc1)CC1(CBr)CC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(CC(C)COCc3ccccc3)CC2)c1
EN300-679188,CC(COCc1ccccc1)CC(C)(C)CBr,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(C)(C)CC(C)COCc2ccccc2)c1
EN300-679189,CCC(CBr)CC(C)COCc1ccccc1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CCC(COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1)CC(C)COCc1ccccc1
EN300-679195,C=CC(C)(CBr)CC(C)COCc1ccccc1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=CC(C)(COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1)CC(C)COCc1ccccc1
EN300-679196,CC(COCc1ccccc1)CC1(CBr)CCC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(CC(C)COCc3ccccc3)CCC2)c1
EN300-679197,CCCC(CBr)CC(C)COCc1ccccc1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CCCC(COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1)CC(C)COCc1ccccc1
EN300-679198,CCC(C)(CBr)CC(C)COCc1ccccc1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,CCC(C)(COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1)CC(C)COCc1ccccc1
EN300-679200,C=CCC(CBr)CC(C)COCc1ccccc1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,C=CCC(COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1)CC(C)COCc1ccccc1
EN300-679202,CC(COCc1ccccc1)CC1(CBr)CCCO1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(CC(C)COCc3ccccc3)CCCO2)c1
EN300-679204,CC(COCc1ccccc1)CC1(CBr)CC=CC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(CC(C)COCc3ccccc3)CC=CC2)c1
EN300-679206,CC(COCc1ccccc1)CC1(CBr)CC(C)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(O)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC2(CC(C)COCc3ccccc3)CC(C)C2)c1
