SMILES,ID,product_1,product_2
CC(N)CC(N)=O,EN300-84785,CC(CC(N)=O)NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(CC(N)=O)NC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
NCCNC(N)=O,EN300-78420,NC(=O)NCCNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,NC(=O)NCCNC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
NCC1CN(C2CC2)CCO1,EN300-77408,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC1CN(C2CC2)CCO1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC1CN(C2CC2)CCO1
NCCc1nnc[nH]1,EN300-91605,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCc1nnc[nH]1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCc1nnc[nH]1
Cn1ccc(N2CCCC(N)C2=O)n1,EN300-91680,Cn1ccc(N2CCCC(NC(=O)C[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)C2=O)n1,Cn1ccc(N2CCCC(NC(=O)CC[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)C2=O)n1
NCCCc1nnc[nH]1,EN300-82104,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCCc1nnc[nH]1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCCc1nnc[nH]1
CC(C)(N)c1nnn[nH]1,EN300-91243,CC(C)(NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1nnn[nH]1,CC(C)(NC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1nnn[nH]1
NC(=O)C1CCCC1N,EN300-90531,NC(=O)C1CCCC1NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,NC(=O)C1CCCC1NC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
COCCN(C)CCN,EN300-65690,COCCN(C)CCNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COCCN(C)CCNC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
C[C@H](N)C(=O)N(C)C,EN300-126648,C[C@H](NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(=O)N(C)C,C[C@H](NC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(=O)N(C)C
Cc1cc(N)nc(=O)[nH]1,EN300-125112,Cc1cc(NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)nc(=O)[nH]1,Cc1cc(NC(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)nc(=O)[nH]1
Cn1ncn(N)c1=O,EN300-134867,Cn1ncn(NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c1=O,Cn1ncn(NC(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c1=O
C[C@H](N)C#N,EN300-119923,C[C@@H](C#N)NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,C[C@@H](C#N)NC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
Cn1nccc1N1CCCC(N)C1=O,EN300-158301,Cn1nccc1N1CCCC(NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1=O,Cn1nccc1N1CCCC(NC(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1=O
COCC(=O)N1CC(CN)C1,EN300-178027,COCC(=O)N1CC(CNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,COCC(=O)N1CC(CNC(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1
NCCN1CCC1,EN300-114312,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCN1CCC1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCN1CCC1
NC1CCOC1,EN300-171752,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC1CCOC1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC1CCOC1
NC1CNC(=O)C1,EN300-127487,O=C1CC(NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CN1,O=C1CC(NC(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CN1
NC(CO)CCCO,EN300-201967,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC(CO)CCCO,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC(CO)CCCO
CC(N)C(=O)NCCN(C)C,EN300-214659,CC(NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(=O)NCCN(C)C,CC(NC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(=O)NCCN(C)C
C[C@@H](O)[C@H](N)CO,EN300-226446,C[C@@H](O)[C@@H](CO)NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,C[C@@H](O)[C@@H](CO)NC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
NCC1C2COCC12,EN300-210089,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC1C2COCC12,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC1C2COCC12
CCn1ncnc1CN,EN300-192280,CCn1ncnc1CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CCn1ncnc1CNC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
C[C@@H](O)[C@H](N)CO,EN300-226445,C[C@@H](O)[C@@H](CO)NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,C[C@@H](O)[C@@H](CO)NC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
Nn1cnnc1,EN300-19043,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)Nn1cnnc1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)Nn1cnnc1
NC1CCC(=O)NC12CCOCC2,EN300-204853,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC1CCC(=O)NC12CCOCC2,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC1CCC(=O)NC12CCOCC2
CCn1nnc(N)n1,EN300-245902,CCn1nnc(NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1,CCn1nnc(NC(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1
NCC1CCCS1(=O)=O,EN300-246808,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC1CCCS1(=O)=O,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC1CCCS1(=O)=O
NCCN1CC2CCC(C1)O2,EN300-245370,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCN1CC2CCC(C1)O2,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCN1CC2CCC(C1)O2
COCC(N)COC,EN300-245369,COCC(COC)NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COCC(COC)NC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
NCCS(=O)(=O)C1CCOCC1,EN300-245269,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCS(=O)(=O)C1CCOCC1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCS(=O)(=O)C1CCOCC1
Nn1ccnn1,EN300-245512,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)Nn1ccnn1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)Nn1ccnn1
COCC(N)COC,EN300-245864,COCC(COC)NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COCC(COC)NC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CNC(=O)CC(C)N,EN300-246583,CNC(=O)CC(C)NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CNC(=O)CC(C)NC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CC(N)CC(N)=O,EN300-246578,CC(CC(N)=O)NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(CC(N)=O)NC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CNC(=O)[C@@H](C)N,EN300-101189,CNC(=O)[C@@H](C)NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CNC(=O)[C@@H](C)NC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
NCCOCCS(N)(=O)=O,EN300-209657,NS(=O)(=O)CCOCCNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,NS(=O)(=O)CCOCCNC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CS(=O)(=O)CCOCCN,EN300-85426,CS(=O)(=O)CCOCCNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CS(=O)(=O)CCOCCNC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
NC(=O)C1(N)CCCOC1,EN300-120255,NC(=O)C1(NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCCOC1,NC(=O)C1(NC(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCCOC1
COc1nc(N)n[nH]1,EN300-124438,COc1nc(NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n[nH]1,COc1nc(NC(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n[nH]1
CS(=O)(=O)N1CCC[C@@H]1CN,EN300-115958,CS(=O)(=O)N1CCC[C@@H]1CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CS(=O)(=O)N1CCC[C@@H]1CNC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
NCCn1ncccc1=O,EN300-239233,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCn1ncccc1=O,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCn1ncccc1=O
NCC(=O)NCCN1CCOCC1,EN300-53527,O=C(CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCN1CCOCC1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC(=O)NCCN1CCOCC1
NCCCn1cncn1,EN300-36963,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCCn1cncn1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCCn1cncn1
CNC(=O)C1CCCN1C(=O)CN,EN300-68650,CNC(=O)C1CCCN1C(=O)CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CNC(=O)C1CCCN1C(=O)CNC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CCc1nc(CN)n[nH]1,EN300-224499,CCc1nc(CNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n[nH]1,CCc1nc(CNC(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n[nH]1
NC(=O)C(N)c1ccccn1,EN300-225920,NC(=O)C(NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1ccccn1,NC(=O)C(NC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1ccccn1
CC1C(CN)N(C)CCN1C,EN300-225405,CC1C(CNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)N(C)CCN1C,CC1C(CNC(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)N(C)CCN1C
CN1CC(CN)CC1=O,EN300-158383,CN1CC(CNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1=O,CN1CC(CNC(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1=O
COCCN1CC(CN)CC1=O,EN300-158382,COCCN1CC(CNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1=O,COCCN1CC(CNC(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1=O
Nc1nccnn1,EN300-20363,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)Nc1nccnn1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)Nc1nccnn1
Nc1c[nH][nH]c1=O,EN300-223284,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)Nc1c[nH][nH]c1=O,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)Nc1c[nH][nH]c1=O
CCN1CC(N)CC1=O,EN300-237952,CCN1CC(NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1=O,CCN1CC(NC(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1=O
NCC1CNC(=O)C1,EN300-238405,O=C1CC(CNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CN1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC1CNC(=O)C1
CCC(N)CNS(C)(=O)=O,EN300-226457,CCC(CNS(C)(=O)=O)NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CCC(CNS(C)(=O)=O)NC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CC[C@@H](N)C(N)=O,EN300-225956,CC[C@@H](NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(N)=O,CC[C@@H](NC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(N)=O
NCCCCS(N)(=O)=O,EN300-223198,NS(=O)(=O)CCCCNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,NS(=O)(=O)CCCCNC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
NCCc1ncn[nH]1,EN300-227021,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCc1ncn[nH]1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCc1ncn[nH]1
CCN1CC(N)C1,EN300-226954,CCN1CC(NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,CCN1CC(NC(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1
NCc1ccc(=O)[nH]n1,EN300-226425,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCc1ccc(=O)[nH]n1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCc1ccc(=O)[nH]n1
CN(C)S(=O)(=O)CCN,EN300-218219,CN(C)S(=O)(=O)CCNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CN(C)S(=O)(=O)CCNC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CCN1CC(CN)CC1=O,EN300-235024,CCN1CC(CNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1=O,CCN1CC(CNC(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1=O
CCNC(=O)NCCN,EN300-221732,CCNC(=O)NCCNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CCNC(=O)NCCNC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
Cn1cnc(N)n1,EN300-194647,Cn1cnc(NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1,Cn1cnc(NC(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1
CNC(=O)[C@H](C)N,EN300-220970,CNC(=O)[C@H](C)NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CNC(=O)[C@H](C)NC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
Cn1cc(N)nn1,EN300-219101,Cn1cc(NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)nn1,Cn1cc(NC(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)nn1
Cn1ncc(CCCN)n1,EN300-223076,Cn1ncc(CCCNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1,Cn1ncc(CCCNC(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1
CC(CN)(CO)CO,EN300-223061,CC(CO)(CO)CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(CO)(CO)CNC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CCC(N)C(N)=O,EN300-218962,CCC(NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(N)=O,CCC(NC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(N)=O
CCn1ncn(N)c1=O,EN300-218562,CCn1ncn(NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c1=O,CCn1ncn(NC(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c1=O
CC(C)S(=O)(=O)CCN,EN300-214897,CC(C)S(=O)(=O)CCNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(C)S(=O)(=O)CCNC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CC(C)[C@@H](N)C(N)=O,EN300-213882,CC(C)[C@@H](NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(N)=O,CC(C)[C@@H](NC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(N)=O
NCc1ccccc1S(N)(=O)=O,EN300-213724,NS(=O)(=O)c1ccccc1CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,NS(=O)(=O)c1ccccc1CNC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CCC[C@H](N)C(N)=O,EN300-206210,CCC[C@H](NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(N)=O,CCC[C@H](NC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(N)=O
NCC1CCC(=O)NC1,EN300-213135,O=C1CCC(CNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CN1,O=C1CCC(CNC(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CN1
Cn1ncc(CN)n1,EN300-212142,Cn1ncc(CNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1,Cn1ncc(CNC(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1
CN(C)CCN(C)CCCN,EN300-214532,CN(C)CCN(C)CCCNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CN(C)CCN(C)CCCNC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
Cn1nncc1CN,EN300-214189,Cn1nncc1CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,Cn1nncc1CNC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
Cn1nncc1CN,EN300-214188,Cn1nncc1CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,Cn1nncc1CNC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CCn1nnnc1N,EN300-216104,CCn1nnnc1NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CCn1nnnc1NC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
Cn1cncc1CN,EN300-216594,Cn1cncc1CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,Cn1cncc1CNC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
Cn1ncc(N)cc1=O,EN300-210834,Cn1ncc(NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cc1=O,Cn1ncc(NC(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cc1=O
Cn1ncc(CN)n1,EN300-212448,Cn1ncc(CNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1,Cn1ncc(CNC(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1
NC1CCC(=O)NC1C1CCCO1,EN300-210979,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC1CCC(=O)NC1C1CCCO1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC1CCC(=O)NC1C1CCCO1
Cn1cncc1CN,EN300-215605,Cn1cncc1CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,Cn1cncc1CNC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CC(C)C(C)(N)C(N)=O,EN300-206255,CC(C)C(C)(NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(N)=O,CC(C)C(C)(NC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(N)=O
Nc1nnc2[nH]cnn12,EN300-214849,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)Nc1nnc2[nH]cnn12,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)Nc1nnc2[nH]cnn12
CCN1CCC(N)C1=O,EN300-204460,CCN1CCC(NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1=O,CCN1CCC(NC(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1=O
NCCCc1nc[nH]n1,EN300-196614,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCCc1nc[nH]n1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCCc1nc[nH]n1
NCC(=O)NCCF,EN300-196612,O=C(CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCF,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC(=O)NCCF
Nc1ccc(-n2c(=O)[nH][nH]c2=O)cc1,EN300-209184,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)Nc1ccc(-n2c(=O)[nH][nH]c2=O)cc1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)Nc1ccc(-n2c(=O)[nH][nH]c2=O)cc1
NCC1CCn2ncc(C(N)=O)c2C1,EN300-209101,NC(=O)c1cnn2c1CC(CNC(=O)C[C@@]1(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc31)CC2,NC(=O)c1cnn2c1CC(CNC(=O)CC[C@@]1(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc31)CC2
