SMILES,TITLE,fragments,Hybrid2,docked_fragment,Mpro-x0434_dock,site
c1ccc(cc1)OCc2ccc(cc2)CNC(=O)Nc3cccnc3,13825,x0434,-6.265507,x0434,-6.265507,active-noncovalent
c1ccc(cc1)C[N@@H+]2CCCCC[C@@H](C2)NC(=O)Nc3cccnc3,3831,x0434,-6.265442,x0434,-6.265442,active-noncovalent
Cn1cnc(c1Br)CCNC(=O)Nc2cccnc2,3758,x0434,-6.265431,x0434,-6.265431,active-noncovalent
c1ccc(c(c1)NC(=O)Nc2cccnc2)Oc3ccccc3Cl,8126,x0434,-6.265259,x0434,-6.265259,active-noncovalent
c1cc(cnc1)NC(=O)Nc2ccc(cc2OC(F)F)F,3086,x0434,-6.265101,x0434,-6.265101,active-noncovalent
C[C@H](COC(C)(C)C)NC(=O)Nc1cccnc1,7310,x0434,-6.264366,x0434,-6.264366,active-noncovalent
C[C@@H](c1ccc(c(c1)Br)OC)NC(=O)Nc2cccnc2,3123,x0434,-6.264251,x0434,-6.264251,active-noncovalent
CS(=O)(=O)C1(CCC1)CNC(=O)Nc2cccnc2,12968,x0434,-6.264186,x0434,-6.264186,active-noncovalent
Cc1ccnc(c1CNC(=O)Nc2cccnc2)OC,1338,x0434,-6.264058,x0434,-6.264058,active-noncovalent
c1cc(cnc1)NC(=O)NC[C@@H]2C[C@@H](C[NH2+]2)O,19,x0434,-6.263809,x0434,-6.263809,active-noncovalent
COC1CC[NH+](CC1)CCNC(=O)Nc2cccnc2,3290,x0434,-6.263533,x0434,-6.263533,active-noncovalent
c1cc(cnc1)NC(=O)NCC2CC2,13280,x0434,-6.262835,x0434,-6.262835,active-noncovalent
CCNC(=O)C1(CCCC1)NC(=O)Nc2cccnc2,3311,x0434,-6.262802,x0434,-6.262802,active-noncovalent
c1ccc(cc1)[C@H](Cc2ccc(cc2)F)NC(=O)Nc3cccnc3,13785,x0434,-6.262712,x0434,-6.262712,active-noncovalent
c1ccc(c(c1)CNC(=O)Nc2cccnc2)Cn3ccnc3,14142,x0434,-6.262538,x0434,-6.262538,active-noncovalent
C[NH+](C)C[C@H](CNC(=O)Nc1cccnc1)c2ccc(cc2)Cl,6317,x0434,-6.262351,x0434,-6.262351,active-noncovalent
c1cc(cnc1)NC(=O)NCC[C@H](C2CCC2)O,7276,x0434,-6.262268,x0434,-6.262268,active-noncovalent
CCN(Cc1ccccc1)C(=O)CNC(=O)Nc2cccnc2,4468,x0434,-6.262259,x0434,-6.262259,active-noncovalent
CC[C@H](C)CNC(=O)Nc1cccnc1,15268,x0434,-6.261978,x0434,-6.261978,active-noncovalent
CC(=O)N1CCC[C@H](C1)CNC(=O)Nc2cccnc2,7019,x0434,-6.261944,x0434,-6.261944,active-noncovalent
c1cc(cnc1)NC(=O)NCc2c(ccs2)Cl,15115,x0434,-6.261902,x0434,-6.261902,active-noncovalent
CC(C)[C@H](CCNC(=O)Nc1cccnc1)COC,12856,x0434,-6.261711,x0434,-6.261711,active-noncovalent
CCOC(=O)[C@@H]1C[C@H]2C[C@@H]1C[C@H]2NC(=O)Nc3cccnc3,84,x0434,-6.261527,x0434,-6.261527,active-noncovalent
CC1(C[C@@H]1NC(=O)Nc2cccnc2)C,13272,x0434,-6.261418,x0434,-6.261418,active-noncovalent
C[C@H](c1ccc2c(c1)CCCC2)NC(=O)Nc3cccnc3,8514,x0434,-6.261245,x0434,-6.261245,active-noncovalent
Cc1ccc(cc1)C[C@@H](CNC(=O)Nc2cccnc2)C(=O)OC,11949,x0434,-6.260938,x0434,-6.260938,active-noncovalent
CC1(C[C@H]([C@H]1OCc2ccccc2)NC(=O)Nc3cccnc3)C,11408,x0434,-6.260916,x0434,-6.260916,active-noncovalent
CC[C@H]([C@@H](CC)O)NC(=O)Nc1cccnc1,3539,x0434,-6.260883,x0434,-6.260883,active-noncovalent
COC(=O)C[C@@H](c1ccnc(c1)Cl)NC(=O)Nc2cccnc2,4407,x0434,-6.260855,x0434,-6.260855,active-noncovalent
CCC[N@H+](CC)C[C@H](C)NC(=O)Nc1cccnc1,8989,x0434,-6.260672,x0434,-6.260672,active-noncovalent
c1cc(cnc1)NC(=O)NC2CC(C2)C3CC3,5811,x0434,-6.260546,x0434,-6.260546,active-noncovalent
c1ccc(c(c1)C2CCC2)NC(=O)Nc3cccnc3,5041,x0434,-6.260429,x0434,-6.260429,active-noncovalent
c1cncc(c1)NC(=O)N[C@H]2C[C@H](C2)CO,15195,x0434,-6.259903,x0434,-6.259903,active-noncovalent
CC[C@@H](CNC(=O)Nc1cccnc1)n2cccn2,1556,x0434,-6.259631,x0434,-6.259631,active-noncovalent
c1cc2c(c(c1)CNC(=O)Nc3cccnc3)OCC2,12764,x0434,-6.259515,x0434,-6.259515,active-noncovalent
CN(Cc1ccccc1)C(=O)CCNC(=O)Nc2cccnc2,14143,x0434,-6.259510,x0434,-6.25951,active-noncovalent
c1cc(cnc1)NC(=O)N[C@H](CC(F)(F)F)c2ccc(cc2)Br,6429,x0434,-6.259102,x0434,-6.259102,active-noncovalent
c1cc2c(c(c1)F)CCC[C@H]2NC(=O)Nc3cccnc3,1179,x0434,-6.259063,x0434,-6.259063,active-noncovalent
C=CCCCCCNC(=O)Nc1cccnc1,7410,x0434,-6.258983,x0434,-6.258983,active-noncovalent
c1cc(cnc1)NC(=O)NCc2ccc(c(c2)Br)Cl,9048,x0434,-6.258635,x0434,-6.258635,active-noncovalent
Cc1ccccc1CNC(=O)Nc2cccnc2,5514,x0434,-6.257787,x0434,-6.257787,active-noncovalent
CCOC(=O)[C@@H]1CCC[C@H]1NC(=O)Nc2cccnc2,11573,x0434,-6.257720,x0434,-6.25772,active-noncovalent
CCCCn1cc(c(n1)C)CNC(=O)Nc2cccnc2,14624,x0434,-6.257646,x0434,-6.257646,active-noncovalent
Cc1ccc(cc1N(=O)=O)CCNC(=O)Nc2cccnc2,14167,x0434,-6.257242,x0434,-6.257242,active-noncovalent
CC1(CC(C1)F)NC(=O)Nc2cccnc2,3832,x0434,-6.257143,x0434,-6.257143,active-noncovalent
CC(C)(CNC(=O)Nc1cccnc1)c2ccccc2F,1218,x0434,-6.257010,x0434,-6.25701,active-noncovalent
COCC1(CC=CC1)NC(=O)Nc2cccnc2,5792,x0434,-6.256843,x0434,-6.256843,active-noncovalent
CC[N@@H+](CCNC(=O)Nc1cccnc1)Cc2ccccc2Cl,4358,x0434,-6.256743,x0434,-6.256743,active-noncovalent
c1cc(cnc1)NC(=O)NCc2cc(cnc2)Br,13142,x0434,-6.256227,x0434,-6.256227,active-noncovalent
C[C@H]1Cc2c(cccc2Cl)[C@@H]1NC(=O)Nc3cccnc3,8591,x0434,-6.256225,x0434,-6.256225,active-noncovalent
CC(C)(CNC(=O)Nc1cccnc1)c2ccc(cc2)Br,1203,x0434,-6.255849,x0434,-6.255849,active-noncovalent
CC1([C@@H](C[C@@H]1NC(=O)Nc2cccnc2)CC(=O)OC)C,13334,x0434,-6.255620,x0434,-6.25562,active-noncovalent
C[C@@H]([C@@H]1CCOC1)NC(=O)Nc2cccnc2,9320,x0434,-6.255433,x0434,-6.255433,active-noncovalent
c1ccc(cc1)C[C@H](Cc2cscn2)NC(=O)Nc3cccnc3,4283,x0434,-6.255371,x0434,-6.255371,active-noncovalent
C#C[C@@H](C1CCC1)NC(=O)Nc2cccnc2,11366,x0434,-6.254901,x0434,-6.254901,active-noncovalent
CCNC(=O)C1(CCC1)CNC(=O)Nc2cccnc2,8781,x0434,-6.254782,x0434,-6.254782,active-noncovalent
c1cc(cnc1)NC(=O)N[C@@H]2CC[N@H+]3CCC[C@@H]3C2,9108,x0434,-6.254541,x0434,-6.254541,active-noncovalent
COC(=O)[C@@]1(CCCOC1)NC(=O)Nc2cccnc2,1311,x0434,-6.254139,x0434,-6.254139,active-noncovalent
COc1ccc(cc1)[C@H](CNC(=O)Nc2cccnc2)CO,8392,x0434,-6.254139,x0434,-6.254139,active-noncovalent
c1cc(cnc1)NC(=O)NC[C@@H]2CC[C@H]3[C@@H]2C3,1777,x0434,-6.253386,x0434,-6.253386,active-noncovalent
c1cc(cnc1)NC(=O)NCCCc2[nH]c3cc(ccc3n2)N(=O)=O,7610,x0434,-6.253348,x0434,-6.253348,active-noncovalent
Cc1ccc(cc1)[C@@H]2[C@H](CCCO2)CNC(=O)Nc3cccnc3,6176,x0434,-6.253331,x0434,-6.253331,active-noncovalent
c1ccc(c(c1)CCNC(=O)Nc2cccnc2)OC(F)(F)F,8320,x0434,-6.253318,x0434,-6.253318,active-noncovalent
c1cc(cnc1)NC(=O)NCc2ccc(cc2F)Cl,6386,x0434,-6.253244,x0434,-6.253244,active-noncovalent
Cc1ccc(cc1Nc2nccc(n2)c3cccnc3)NC(=O)Nc4cccnc4,5896,x0434,-6.253024,x0434,-6.253024,active-noncovalent
COCc1ccccc1NC(=O)Nc2cccnc2,5356,x0434,-6.252280,x0434,-6.25228,active-noncovalent
CC(C)(c1ccc(cc1)OCc2ccccc2)NC(=O)Nc3cccnc3,7875,x0434,-6.251676,x0434,-6.251676,active-noncovalent
CC(C)[C@@H](Cc1ccccc1)NC(=O)Nc2cccnc2,3144,x0434,-6.251430,x0434,-6.25143,active-noncovalent
CC(C)(Cc1c[nH]c2c1cccc2)NC(=O)Nc3cccnc3,13988,x0434,-6.251130,x0434,-6.25113,active-noncovalent
c1ccc(cc1)OCC(=O)NCCNC(=O)Nc2cccnc2,4574,x0434,-6.250916,x0434,-6.250916,active-noncovalent
c1ccc(c(c1)CNC(=O)Nc2cccnc2)S(=O)(=O)N3CCOCC3,11748,x0434,-6.250646,x0434,-6.250646,active-noncovalent
c1ccc(c(c1)c2ncco2)NC(=O)Nc3cccnc3,8655,x0434,-6.250568,x0434,-6.250568,active-noncovalent
c1cc(cnc1)NC(=O)N[C@@H]2C[C@H]2c3cc(cc(c3)Cl)Cl,9479,x0434,-6.250438,x0434,-6.250438,active-noncovalent
c1ccc2c(c1)COC23CCC(CC3)NC(=O)Nc4cccnc4,2041,x0434,-6.249771,x0434,-6.249771,active-noncovalent
CCn1c2ccccc2nc1CCNC(=O)Nc3cccnc3,10187,x0434,-6.249620,x0434,-6.24962,active-noncovalent
c1ccc(cc1)COC2CC(C2)NC(=O)Nc3cccnc3,2842,x0434,-6.249580,x0434,-6.24958,active-noncovalent
C[C@](CC(=O)OC)(c1ccncc1)NC(=O)Nc2cccnc2,8164,x0434,-6.249385,x0434,-6.249385,active-noncovalent
C[NH2+]CCOCCNC(=O)Nc1cccnc1,5480,x0434,-6.249180,x0434,-6.24918,active-noncovalent
c1cc(cc(c1)OCC(F)(F)F)NC(=O)Nc2cccnc2,4800,x0434,-6.249179,x0434,-6.249179,active-noncovalent
c1cc(cnc1)NC(=O)NC2C3CCCC2CCC3,3374,x0434,-6.248909,x0434,-6.248909,active-noncovalent
CC(C)[C@H](C1CC1)NC(=O)Nc2cccnc2,9373,x0434,-6.248883,x0434,-6.248883,active-noncovalent
COC(=O)[C@@H]1CC=CC[C@@H]1NC(=O)Nc2cccnc2,51,x0434,-6.248720,x0434,-6.24872,active-noncovalent
c1cc(cnc1)NC(=O)NC[C@@H]2CC[C@@H](O2)CO,3880,x0434,-6.248515,x0434,-6.248515,active-noncovalent
c1cc(cnc1)NC(=O)N[C@@H]2CC23CC(C3)O,2132,x0434,-6.248500,x0434,-6.2485,active-noncovalent
C[C@@H](COc1ccc(cc1)F)NC(=O)Nc2cccnc2,12682,x0434,-6.248353,x0434,-6.248353,active-noncovalent
Cc1ccc(cc1c2nc(co2)C)NC(=O)Nc3cccnc3,4412,x0434,-6.247841,x0434,-6.247841,active-noncovalent
C[C@@H](c1cccc(c1)SC(F)(F)F)NC(=O)Nc2cccnc2,12063,x0434,-6.247749,x0434,-6.247749,active-noncovalent
C[C@@H](c1ccccn1)NC(=O)Nc2cccnc2,1731,x0434,-6.247702,x0434,-6.247702,active-noncovalent
CC[C@H](c1ccncc1)NC(=O)Nc2cccnc2,14985,x0434,-6.247596,x0434,-6.247596,active-noncovalent
CC(C)(C[NH+](C)C)NC(=O)Nc1cccnc1,3582,x0434,-6.247382,x0434,-6.247382,active-noncovalent
c1cc(cnc1)NC(=O)N[C@@H]2C3C[C@H]4C2[C@H]4C3,9283,x0434,-6.247315,x0434,-6.247315,active-noncovalent
c1cc(cnc1)NC(=O)N[C@@H]2C[C@H]3[C@@H]2C[C@@H](C3)CO,3808,x0434,-6.246951,x0434,-6.246951,active-noncovalent
Cc1ccc(c(c1)NC(=O)Nc2cccnc2)NS(=O)(=O)C,12387,x0434,-6.246531,x0434,-6.246531,active-noncovalent
Cc1ncc2c(n1)CCC[C@H]2NC(=O)Nc3cccnc3,12601,x0434,-6.246492,x0434,-6.246492,active-noncovalent
Cc1ccc(cc1)CN2CC[C@@H](C2=O)NC(=O)Nc3cccnc3,603,x0434,-6.246481,x0434,-6.246481,active-noncovalent
CC(C)C[C@@H](C(=O)N(C)C)NC(=O)Nc1cccnc1,14911,x0434,-6.246186,x0434,-6.246186,active-noncovalent
CC(C)C[C@H]1[C@@H](CCCO1)NC(=O)Nc2cccnc2,1315,x0434,-6.246104,x0434,-6.246104,active-noncovalent
C[C@@H](c1ccccc1OC(C)C)NC(=O)Nc2cccnc2,2803,x0434,-6.245910,x0434,-6.24591,active-noncovalent
C[C@@H](c1ccccc1OC(C)C)NC(=O)Nc2cccnc2,8536,x0434,-6.245910,x0434,-6.24591,active-noncovalent
C[C@@H](CNC(=O)Nc1cccnc1)C#C,11306,x0434,-6.245885,x0434,-6.245885,active-noncovalent
C[N@@H+](CCNC(=O)Nc1cccnc1)CCO,15156,x0434,-6.245756,x0434,-6.245756,active-noncovalent
c1cc(cnc1)NC(=O)NCC2(CCCCC2)c3ccc(cc3)N(=O)=O,9675,x0434,-6.245514,x0434,-6.245514,active-noncovalent
CCn1cnnc1CCNC(=O)Nc2cccnc2,1563,x0434,-6.245167,x0434,-6.245167,active-noncovalent
COC(=O)[C@]1(CC12CCOCC2)CNC(=O)Nc3cccnc3,2060,x0434,-6.245086,x0434,-6.245086,active-noncovalent
Cn1c(c(cn1)CNC(=O)Nc2cccnc2)C(F)F,5060,x0434,-6.244933,x0434,-6.244933,active-noncovalent
c1cc(cnc1)NC(=O)Nc2ccc(cc2OCC(F)(F)F)F,4556,x0434,-6.244546,x0434,-6.244546,active-noncovalent
Cc1coc(c1CNC(=O)Nc2cccnc2)C,9243,x0434,-6.244115,x0434,-6.244115,active-noncovalent
C[C@@H](CSc1ccccc1NC(=O)Nc2cccnc2)C#N,4630,x0434,-6.243455,x0434,-6.243455,active-noncovalent
c1ccc(cc1)Oc2ccc(nc2)CNC(=O)Nc3cccnc3,4246,x0434,-6.242848,x0434,-6.242848,active-noncovalent
c1cc(cnc1)NC(=O)NCC2(CCC2)C3(CCC3)O,1321,x0434,-6.242793,x0434,-6.242793,active-noncovalent
c1cc(cnc1)NC(=O)NCC23COCC[NH+]2CCOC3,11569,x0434,-6.242469,x0434,-6.242469,active-noncovalent
c1cc(cnc1)NC(=O)NCC[NH+]2C[C@H]3[C@@H]4CC[C@H]([C@H]3C2)C=C4,6320,x0434,-6.241943,x0434,-6.241943,active-noncovalent
Cc1cccc(c1)C(C)(C)CNC(=O)Nc2cccnc2,13028,x0434,-6.241817,x0434,-6.241817,active-noncovalent
C[C@@]1(C[C@H]1NC(=O)Nc2cccnc2)OC,7645,x0434,-6.241374,x0434,-6.241374,active-noncovalent
c1cc(cnc1)NC(=O)N[C@@H](CC#N)C(F)(F)F,7291,x0434,-6.241259,x0434,-6.241259,active-noncovalent
c1cc(cc(c1)S(=O)(=O)NCCNC(=O)Nc2cccnc2)N(=O)=O,516,x0434,-6.241218,x0434,-6.241218,active-noncovalent
c1cc(cnc1)NC(=O)NC[C@@H]2CC[C@]3(O2)CCCOC3,4816,x0434,-6.240915,x0434,-6.240915,active-noncovalent
CN(C)C(=O)CNC(=O)Nc1cccnc1,1852,x0434,-6.240251,x0434,-6.240251,active-noncovalent
c1ccc(cc1)n2c(c(cn2)NC(=O)Nc3cccnc3)C(F)F,8050,x0434,-6.240139,x0434,-6.240139,active-noncovalent
CO[C@H](C1CC1)C(CNC(=O)Nc2cccnc2)(F)F,5701,x0434,-6.239957,x0434,-6.239957,active-noncovalent
CC(c1cccc(n1)CNC(=O)Nc2cccnc2)(F)F,13554,x0434,-6.239790,x0434,-6.23979,active-noncovalent
c1cc(cnc1)NC(=O)NC2(CCOCC2)CO,13157,x0434,-6.239720,x0434,-6.23972,active-noncovalent
c1cc(cnc1)NC(=O)Nc2ccc(c(c2)F)Oc3ccc(cn3)C(F)(F)F,5886,x0434,-6.239415,x0434,-6.239415,active-noncovalent
CC[N@@H+]1CCCC[C@H]1CNC(=O)Nc2cccnc2,14980,x0434,-6.239361,x0434,-6.239361,active-noncovalent
C[C@H]1C[C@H](CS1)NC(=O)Nc2cccnc2,1829,x0434,-6.239310,x0434,-6.23931,active-noncovalent
CC[C@H](c1ccccc1)NC(=O)Nc2cccnc2,14888,x0434,-6.239243,x0434,-6.239243,active-noncovalent
c1cc(cnc1)NC(=O)N[C@H]2CCS(=O)(=O)C3(C2)CC(C3)C(=O)N,3753,x0434,-6.239182,x0434,-6.239182,active-noncovalent
c1ccc2c(c1)cccc2Oc3cccc(c3)CNC(=O)Nc4cccnc4,2193,x0434,-6.238733,x0434,-6.238733,active-noncovalent
c1cc(cnc1)NC(=O)NCCCCCCCCO,10957,x0434,-6.238588,x0434,-6.238588,active-noncovalent
c1cc(cnc1)NC(=O)N[C@H]2C[C@H]3[C@@H]2C[C@@H](C3)CO,13387,x0434,-6.238509,x0434,-6.238509,active-noncovalent
c1cc(cnc1)NC(=O)NC2C[C@H]3CCCC[C@H]3C2,13353,x0434,-6.238401,x0434,-6.238401,active-noncovalent
c1ccc2c(c1)cnn2CCNC(=O)Nc3cccnc3,4927,x0434,-6.238398,x0434,-6.238398,active-noncovalent
CO[C@@H](CNC(=O)Nc1cccnc1)c2ccc(cc2)Cl,12570,x0434,-6.238082,x0434,-6.238082,active-noncovalent
CN(C)C(=O)c1cc(ccc1NC(=O)Nc2cccnc2)F,2912,x0434,-6.237964,x0434,-6.237964,active-noncovalent
c1cc(cnc1)NC(=O)NCc2nncn2C3CC3,9155,x0434,-6.237710,x0434,-6.23771,active-noncovalent
CCC[C@H](CNC(=O)Nc1cccnc1)O,1907,x0434,-6.237354,x0434,-6.237354,active-noncovalent
CC(C)CC1(CC1)CNC(=O)Nc2cccnc2,1671,x0434,-6.237236,x0434,-6.237236,active-noncovalent
c1ccc(c(c1)C(=O)N2CCCC2)NC(=O)Nc3cccnc3,857,x0434,-6.236989,x0434,-6.236989,active-noncovalent
CS(=O)(=O)Nc1ccc(cc1)OCCNC(=O)Nc2cccnc2,11997,x0434,-6.236941,x0434,-6.236941,active-noncovalent
CC[C@@H]1COC[C@H]1NC(=O)Nc2cccnc2,5801,x0434,-6.236496,x0434,-6.236496,active-noncovalent
C[C@@H](CCO)CNC(=O)Nc1cccnc1,1874,x0434,-6.236415,x0434,-6.236415,active-noncovalent
c1cc(cnc1)NC(=O)N[C@H]2CCCC23CCOCC3,1274,x0434,-6.236329,x0434,-6.236329,active-noncovalent
c1ccc(c(c1)Nc2c(cccc2Cl)Cl)NC(=O)Nc3cccnc3,2351,x0434,-6.236248,x0434,-6.236248,active-noncovalent
C[C@@](c1ccc(cc1)C(F)(F)F)(C(=O)OC)NC(=O)Nc2cccnc2,7827,x0434,-6.236049,x0434,-6.236049,active-noncovalent
c1ccc2c(c1)CCC[C@H]2NC(=O)Nc3cccnc3,3245,x0434,-6.235755,x0434,-6.235755,active-noncovalent
c1cc(cnc1)NC(=O)NCC2(CCCC2)CC3CC3,14707,x0434,-6.235596,x0434,-6.235596,active-noncovalent
C[C@@]1(C(=O)NC(=O)N1)c2cccc(c2)CNC(=O)Nc3cccnc3,6015,x0434,-6.235507,x0434,-6.235507,active-noncovalent
c1ccc(cc1)C[C@H](C(=O)Nc2ccccc2)NC(=O)Nc3cccnc3,11698,x0434,-6.235138,x0434,-6.235138,active-noncovalent
C[C@@H](CC1CC1)NC(=O)Nc2cccnc2,13240,x0434,-6.234916,x0434,-6.234916,active-noncovalent
c1ccc2c(c1)c(c[nH]2)CCCCNC(=O)Nc3cccnc3,2632,x0434,-6.234701,x0434,-6.234701,active-noncovalent
COc1ccc(cc1)[C@@H]2C[C@H]2NC(=O)Nc3cccnc3,3865,x0434,-6.234621,x0434,-6.234621,active-noncovalent
c1ccc2c(c1)C[C@@H]([C@H]2NC(=O)Nc3cccnc3)O,5900,x0434,-6.234380,x0434,-6.23438,active-noncovalent
Cn1c(cc(=O)n1c2ccccc2)CNC(=O)Nc3cccnc3,5737,x0434,-6.234195,x0434,-6.234195,active-noncovalent
COC(=O)C1(CCS(=O)(=O)CC1)NC(=O)Nc2cccnc2,8492,x0434,-6.233828,x0434,-6.233828,active-noncovalent
Cc1cscc1CNC(=O)Nc2cccnc2,1757,x0434,-6.233685,x0434,-6.233685,active-noncovalent
c1cc(cnc1)NC(=O)NCCn2cnccc2=O,12949,x0434,-6.233612,x0434,-6.233612,active-noncovalent
c1cc(cnc1)NC(=O)NC2CN(C2)C(=O)N,13207,x0434,-6.233511,x0434,-6.233511,active-noncovalent
Cc1ccc2ccccc2c1NC(=O)Nc3cccnc3,1107,x0434,-6.232966,x0434,-6.232966,active-noncovalent
CC[C@@](C)(C=C)NC(=O)Nc1cccnc1,3577,x0434,-6.231189,x0434,-6.231189,active-noncovalent
c1cc(cnc1)NC(=O)NCCN2C(=O)CCCC2=O,14799,x0434,-6.230577,x0434,-6.230577,active-noncovalent
c1ccc2c(c1)c(cc(n2)Cl)NC(=O)Nc3cccnc3,14638,x0434,-6.230088,x0434,-6.230088,active-noncovalent
c1ccc2c(c1)N(C(=O)CO2)CCNC(=O)Nc3cccnc3,6436,x0434,-6.230028,x0434,-6.230028,active-noncovalent
c1cc(cnc1)NC(=O)N[C@@H]2C[C@H]2c3ccc(c(c3)F)Br,199,x0434,-6.230021,x0434,-6.230021,active-noncovalent
c1cc(cnc1)NC(=O)N[C@H]2CCC[NH2+]C2,15284,x0434,-6.229686,x0434,-6.229686,active-noncovalent
C[C@@H](CCc1ccc(cc1)OC(C)C)NC(=O)Nc2cccnc2,13947,x0434,-6.229660,x0434,-6.22966,active-noncovalent
COC(=O)[C@@H](Cc1cc(ccc1F)Cl)NC(=O)Nc2cccnc2,13800,x0434,-6.229378,x0434,-6.229378,active-noncovalent
c1cc(cnc1)NC(=O)N[C@H]2CCc3cn(nc3C2)CCCC(F)(F)F,11349,x0434,-6.229354,x0434,-6.229354,active-noncovalent
CCNC(=O)C(C)(C)CNC(=O)Nc1cccnc1,15000,x0434,-6.229103,x0434,-6.229103,active-noncovalent
c1cc(cc(c1)SC(F)(F)F)NC(=O)Nc2cccnc2,4922,x0434,-6.229027,x0434,-6.229027,active-noncovalent
CN(CCCCNC(=O)Nc1cccnc1)c2ccccc2,12421,x0434,-6.228922,x0434,-6.228922,active-noncovalent
c1cc(cnc1)NC(=O)NCc2cc(cnc2)F,1702,x0434,-6.228387,x0434,-6.228387,active-noncovalent
c1cc(cnc1)NC(=O)NCCn2ccc(n2)C3CC3,10805,x0434,-6.228176,x0434,-6.228176,active-noncovalent
c1ccc(cc1)S(=O)(=O)CCCNC(=O)Nc2cccnc2,12474,x0434,-6.228007,x0434,-6.228007,active-noncovalent
c1cc(cnc1)NC(=O)NC[C@@]23CCC[C@@H]2C3(F)F,11354,x0434,-6.227976,x0434,-6.227976,active-noncovalent
c1cc(cnc1)NC(=O)N[C@H](CO)[C@@H](C2CCCCC2)O,6735,x0434,-6.227952,x0434,-6.227952,active-noncovalent
COc1cccc(c1)C[C@@H](c2ccccc2)NC(=O)Nc3cccnc3,7874,x0434,-6.227911,x0434,-6.227911,active-noncovalent
c1cc(cc(c1)NS(=O)(=O)C2CC2)CNC(=O)Nc3cccnc3,11905,x0434,-6.227859,x0434,-6.227859,active-noncovalent
c1cc(cnc1)NC(=O)NCc2nnc(s2)C(F)F,3342,x0434,-6.227775,x0434,-6.227775,active-noncovalent
CC(C)(CC=C)CNC(=O)Nc1cccnc1,3560,x0434,-6.227763,x0434,-6.227763,active-noncovalent
Cn1c(nc(n1)c2ccccc2)CCNC(=O)Nc3cccnc3,4281,x0434,-6.227719,x0434,-6.227719,active-noncovalent
c1cc(cnc1)NC(=O)NCC2CC(C2)(C(F)(F)F)O,14332,x0434,-6.227379,x0434,-6.227379,active-noncovalent
c1cc(cnc1)NC(=O)NCC2=NO[C@H]3[C@@H]2CCC3,1547,x0434,-6.227306,x0434,-6.227306,active-noncovalent
CN(C)C(=O)c1ccccc1NC(=O)Nc2cccnc2,4994,x0434,-6.227275,x0434,-6.227275,active-noncovalent
c1cc(cnc1)NC(=O)NCc2ccncc2c3cc[nH]n3,42,x0434,-6.227170,x0434,-6.22717,active-noncovalent
c1ccc(c(c1)Oc2cccc(c2)CNC(=O)Nc3cccnc3)Cl,9858,x0434,-6.227164,x0434,-6.227164,active-noncovalent
CC[C@@H](CNC(=O)Nc1cccnc1)C(=O)OC(C)(C)C,8645,x0434,-6.226715,x0434,-6.226715,active-noncovalent
COC(=O)[C@@]1(CCCO1)CNC(=O)Nc2cccnc2,9598,x0434,-6.226606,x0434,-6.226606,active-noncovalent
CC[C@@](C)(CNC(=O)Nc1cccnc1)COC,1628,x0434,-6.226385,x0434,-6.226385,active-noncovalent
CCc1cnc(s1)CNC(=O)Nc2cccnc2,9240,x0434,-6.226195,x0434,-6.226195,active-noncovalent
c1cc(nc(c1)C(F)(F)F)CNC(=O)Nc2cccnc2,1150,x0434,-6.226055,x0434,-6.226055,active-noncovalent
CC[C@H](C(=O)OC)NC(=O)Nc1cccnc1,11257,x0434,-6.225404,x0434,-6.225404,active-noncovalent
CC[C@H](C(=O)OC)NC(=O)Nc1cccnc1,3608,x0434,-6.225404,x0434,-6.225404,active-noncovalent
CC(C)(C)[C@@H](Cn1ccnc1)NC(=O)Nc2cccnc2,14777,x0434,-6.225398,x0434,-6.225398,active-noncovalent
c1cc(cnc1)NC(=O)N[C@@H](CO)c2cc(cc(c2)Br)Cl,8370,x0434,-6.225029,x0434,-6.225029,active-noncovalent
c1ccc(cc1)[C@@H](C(F)F)NC(=O)Nc2cccnc2,9024,x0434,-6.224930,x0434,-6.22493,active-noncovalent
c1cc(cnc1)NC(=O)NCCOCC2CCC2,5388,x0434,-6.224879,x0434,-6.224879,active-noncovalent
C[C@H]([C@@H]1C[C@H]1NC(=O)Nc2cccnc2)O,671,x0434,-6.224859,x0434,-6.224859,active-noncovalent
c1ccc(cc1)C[NH+]2CCC(CC2)(CCNC(=O)Nc3cccnc3)O,7885,x0434,-6.224859,x0434,-6.224859,active-noncovalent
C/C=C/C=C/CNC(=O)Nc1cccnc1,11620,x0434,-6.224762,x0434,-6.224762,active-noncovalent
c1ccc(cc1)Oc2ccc(cc2)[C@@H](CC3CCCC3)NC(=O)Nc4cccnc4,310,x0434,-6.224664,x0434,-6.224664,active-noncovalent
c1cc(cnc1)NC(=O)NC[C@@H]2CCC(CO2)(F)F,2048,x0434,-6.224662,x0434,-6.224662,active-noncovalent
C[C@](CNC(=O)Nc1cccnc1)(C2CCCCCC2)O,4784,x0434,-6.224599,x0434,-6.224599,active-noncovalent
C[NH+](C)C1CC[NH+](CC1)CCCNC(=O)Nc2cccnc2,10443,x0434,-6.223992,x0434,-6.223992,active-noncovalent
CC(C)(C)O[C@@H]1C[C@@H]([C@H]1CC(=O)OC)NC(=O)Nc2cccnc2,1994,x0434,-6.223919,x0434,-6.223919,active-noncovalent
