SMILES,TITLE,intermediate
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)CCCCC(=O)N,EN300-142412_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)C5(CCC5)C(=O)N,EN300-68747_4,C3_amine
Cc1cc(n2c(n1)nc(n2)C(=O)N[C@]3(CCOc4c3cc(cc4)Cl)C(=O)Nc5cncc6c5cccc6)C,EN300-00904_1,C0_amine
Cn1cncc1CC(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-152418_3,C2_amine
Cn1c(ccn1)CC(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-114805_4,C3_amine
CN(C)CCN1CC(CC1=O)C(=O)N[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-51735_1,C0_amine
Cn1c(=O)c(c[nH]1)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-7437779_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)CC5CC(=O)OC5,EN300-109535_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)c5ccc(nc5)n6cncn6,EN300-27261_1,C0_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)C(=O)NCC(F)F,EN300-128277_3,C2_amine
CNC(=O)C1(CC1)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-66770_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)c5cccnc5n6cncn6,EN300-28571_1,C0_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)[C@@H]5CCC(=O)N5,EN300-72896_3,C2_amine
CC(C)(C(=O)NCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)S(=O)(=O)C,EN300-76205_4,C3_amine
CC(C)(C)OC(=O)N[C@H](CO)C(=O)N[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-96262_1,C0_amine
COc1cc(on1)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-131465_3,C2_amine
Cc1cc(n[nH]1)CC(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-105110_4,C3_amine
CC(C)(C)OC(=O)NC[C@@H](C(=O)N[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)O,EN300-781041_1,C0_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)Cn5cn[nH]c5=O,EN300-120820_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)CCc5[nH]cnn5,EN300-101197_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)CCn5cc(c(=O)[nH]c5=O)C#N,EN300-313197_1,C0_amine
CC(=O)N1CC(C1)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-74876_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)COC5CCOC5,EN300-99391_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)c5cn(nn5)Cc6ccccn6,EN300-91315_1,C0_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)CC(=O)NC5CC5,EN300-128464_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)c5cc[nH]c(=O)c5,EN300-97661_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)CNC(=O)Cc5ccc(cc5)O,EN300-65253_1,C0_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)C5(CCSCC5)O,EN300-122340_3,C2_amine
Cc1ccnn1CC(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-83558_4,C3_amine
c1ccc(cc1)c2nnnn2CC(=O)N[C@]3(CCOc4c3cc(cc4)Cl)C(=O)Nc5cncc6c5cccc6,EN300-702735_1,C0_amine
CNS(=O)(=O)CCC(=O)NCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-123205_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)CCn5ccnc5,EN300-75342_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)c5ccnc(c5)Cn6cnnc6,EN300-5309123_1,C0_amine
CC(C(=O)NCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)n5cncn5,EN300-30397_3,C2_amine
Cc1c(cn(n1)C)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-76584_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)[C@]56CC[C@H](C5)[C@@H]([C@@H]6O)O,EN300-7432302_1,C0_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)C5(CC5)NC(=O)N,EN300-123614_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)C5(CCOCC5)O,EN300-69368_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)c5ccc6c(c5)c(=O)[nH]c(=O)[nH]6,EN300-1723214_1,C0_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)c5cc(on5)CO,EN300-95507_3,C2_amine
COC(=O)NCCC(=O)NCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-71558_4,C3_amine
Cc1c(nn(n1)c2cnn(c2)C)C(=O)N[C@]3(CCOc4c3cc(cc4)Cl)C(=O)Nc5cncc6c5cccc6,EN300-2010579_1,C0_amine
Cc1c(c(n[nH]1)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5)O,EN300-114526_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)CC5CCC(=O)N5,EN300-68203_4,C3_amine
Cn1cnnc1[C@@H]2CC[C@@H]2C(=O)N[C@]3(CCOc4c3cc(cc4)Cl)C(=O)Nc5cncc6c5cccc6,EN300-3143295_1,C0_amine
CN1CC(CC1=O)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-33601_3,C2_amine
CN1CCOC(C1)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-67347_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)Cn5c(=O)c(=O)n6c(n5)CCC6,EN300-7541885_1,C0_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)Cc5cncnc5,EN300-185751_3,C2_amine
CC(=O)NC(C)(C)C(=O)NCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-65414_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)c5c(cc(=O)n6c5COCC6)O,EN300-6479273_1,C0_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)CN5CCOCC5,EN300-41518_3,C2_amine
CCNC(=O)CCC(=O)NCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-68889_4,C3_amine
Cc1[nH]c(=O)c2c(n1)ccc(n2)C(=O)N[C@]3(CCOc4c3cc(cc4)Cl)C(=O)Nc5cncc6c5cccc6,EN300-7460395_1,C0_amine
CCC(=O)NC(C)C(=O)NCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-31148_3,C2_amine
Cc1nnc(o1)CC(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-64193_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)c5cnn6c5ncc(c6)C(=O)N,EN300-7493197_1,C0_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)C5(CCC5)C(=O)N,EN300-68747_3,C2_amine
CCOCCOCC(=O)NCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-54304_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)c5cnc(nc5)N6CCOCC6,EN300-5340532_1,C0_amine
Cn1c(ccn1)CC(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-114805_3,C2_amine
COCCOCCC(=O)NCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-55250_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)[C@@H]5C[C@@H]6CCCN6C(=O)N5,EN300-7473309_1,C0_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)CC5CC(=O)OC5,EN300-109535_3,C2_amine
Cc1cnn(c1)CC(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-51832_4,C3_amine
C[C@H](C(=O)N[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)NC(=O)Cn5cnnn5,EN300-649743_1,C0_amine
CNC(=O)C1(CC1)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-66770_3,C2_amine
Cn1cc(cn1)CC(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-63872_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)C5(CCOCC5)Cc6c[nH]nn6,EN300-1716880_1,C0_amine
CC(C)(C(=O)NCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)S(=O)(=O)C,EN300-76205_3,C2_amine
Cc1nccn1CC(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-41507_4,C3_amine
Cc1c2c(c(=O)n(nc2C(=O)N[C@]3(CCOc4c3cc(cc4)Cl)C(=O)Nc5cncc6c5cccc6)C)no1,EN300-63781_1,C0_amine
Cc1cc(n[nH]1)CC(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-105110_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)C5CCS(=O)(=O)C5,EN300-14437_4,C3_amine
c1ccc(cc1)C(=O)NC(CO)C(=O)N[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-50228_1,C0_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)CCc5[nH]cnn5,EN300-101197_3,C2_amine
CCC(=O)NCCC(=O)NCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-31186_4,C3_amine
Cc1nc(no1)Cn2cc(cn2)C(=O)N[C@]3(CCOc4c3cc(cc4)Cl)C(=O)Nc5cncc6c5cccc6,EN300-131219_1,C0_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)COC5CCOC5,EN300-99391_3,C2_amine
CCCC(=O)NCC(=O)NCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-31505_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)[C@H]5[C@H]6CCOC[C@H]6CO5,EN300-746830_1,C0_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)c5cc[nH]c(=O)c5,EN300-97661_3,C2_amine
Cc1cc(nn1C)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-1600312_4,C3_amine
C[C@@H](C(=O)N[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)NC(=O)Cn5cnnn5,EN300-651177_1,C0_amine
Cc1ccnn1CC(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-83558_3,C2_amine
CN1CCC(CC1)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-51886_4,C3_amine
C[C@@H]1[C@H]([C@H](C(=O)N1C)O)C(=O)N[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-378828_1,C0_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)CCn5ccnc5,EN300-75342_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)CCSCC(=O)N,EN300-31015_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)Cc5[nH]c(nn5)C6CCOCC6,EN300-385132_1,C0_amine
Cc1c(cn(n1)C)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-76584_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)CNC(=O)C5CC5,EN300-36522_4,C3_amine
CN1CC(=O)Nc2c1ncc(c2)C(=O)N[C@]3(CCOc4c3cc(cc4)Cl)C(=O)Nc5cncc6c5cccc6,EN300-318244_1,C0_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)C5(CCOCC5)O,EN300-69368_3,C2_amine
CS(=O)(=O)NCCC(=O)NCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-30572_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)c5cn(nn5)CC6CNC(=O)O6,EN300-379219_1,C0_amine
COC(=O)NCCC(=O)NCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-71558_3,C2_amine
CCS(=O)(=O)NCC(=O)NCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-29970_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)[C@H]5[C@H](OCCO5)C(F)(F)F,EN300-322400_1,C0_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)CC5CCC(=O)N5,EN300-68203_3,C2_amine
CN(C)CCSCC(=O)NCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-1708620_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)CC[C@H]5CC[C@H](O5)C(=O)N,EN300-364992_1,C0_amine
CN1CCOC(C1)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-67347_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)CCn5cccn5,EN300-25986_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)c5cc(ncn5)N6CCOCC6,EN300-313410_1,C0_amine
CC(=O)NC(C)(C)C(=O)NCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-65414_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)CCn5ccnc5,EN300-75342_4,C3_amine
CN(C)C(=O)[C@@H]1CC[C@@H](O1)C(=O)N[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-314890_1,C0_amine
CCNC(=O)CCC(=O)NCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-68889_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)CCn5cncn5,EN300-26147_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)c5ccnc(n5)N6CCOCC6,EN300-312450_1,C0_amine
Cc1nnc(o1)CC(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-64193_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)C(CO)NC(=O)N,EN300-10170_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)c5cn(nn5)[C@@H]6CC[C@H]6O,EN300-316196_1,C0_amine
CCOCCOCC(=O)NCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-54304_3,C2_amine
CC(C(=O)NCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)NS(=O)(=O)C,EN300-31210_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)C5CC(CN5c6ccncn6)O,EN300-310022_1,C0_amine
COCCOCCC(=O)NCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-55250_3,C2_amine
Cc1cc(n(n1)C)C(=O)NCCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-51244_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)CC5(CCOCC5)n6cnnn6,EN300-306097_1,C0_amine
Cc1cnn(c1)CC(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-51832_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)CCCS(=O)(=O)N,EN300-39504_4,C3_amine
COCCCn1c(=O)ccc(n1)C(=O)N[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-297872_1,C0_amine
Cn1cc(cn1)CC(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-63872_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)C5CCC(=O)NC5,EN300-42819_4,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)Cn5c(=O)c6ccccc6nn5,EN300-21813_1,C0_amine
Cc1nccn1CC(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-41507_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)CN5CCCC5=O,EN300-11934_4,C3_amine
CCC1(COC1)Cn2cc(nn2)C(=O)N[C@]3(CCOc4c3cc(cc4)Cl)C(=O)Nc5cncc6c5cccc6,EN300-252292_1,C0_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)C5CCS(=O)(=O)C5,EN300-14437_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCC(=O)NCCc5nnc(s5)CO,EN300-7549247_2,C3_amine
Cc1c(nnn1c2cnn(c2)C)C(=O)N[C@]3(CCOc4c3cc(cc4)Cl)C(=O)Nc5cncc6c5cccc6,EN300-246058_1,C0_amine
CCC(=O)NCCC(=O)NCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-31186_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCC(=O)NCCN5CCC(C5)CO,EN300-2965876_2,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)c5cc6c([nH]c5=O)CCCC6O,EN300-238234_1,C0_amine
CCCC(=O)NCC(=O)NCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-31505_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCC(=O)NC5(CCS(=O)(=O)C5)CO,EN300-7465386_2,C3_amine
Cn1cc(cn1)N2CC(CC2=O)C(=O)N[C@]3(CCOc4c3cc(cc4)Cl)C(=O)Nc5cncc6c5cccc6,EN300-92633_1,C0_amine
Cc1cc(nn1C)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-1600312_3,C2_amine
CC(C)(C1CN(CCO1)C(=O)CC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5)O,EN300-7435544_2,C3_amine
c1ccc(cc1)OCC(=O)NCC(=O)N[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-08125_1,C0_amine
CN1CCC(CC1)C(=O)NCC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-51886_3,C2_amine
COC1(CCN(CC1)C(=O)CC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5)CO,EN300-154330_2,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)Cn5c(=O)n6c(n5)CCCCC6,EN300-29617_1,C0_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)CCSCC(=O)N,EN300-31015_3,C2_amine
CC(CCN(C)C)(CNC(=O)CC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)O,EN300-152452_2,C3_amine
Cc1cnc2nc(nn2c1)CCC(=O)N[C@]3(CCOc4c3cc(cc4)Cl)C(=O)Nc5cncc6c5cccc6,EN300-232035_1,C0_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)CNC(=O)C5CC5,EN300-36522_3,C2_amine
COCC(CNC(=O)CC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)(COC)O,EN300-7438937_2,C3_amine
Cc1c(nnn1c2ccn(n2)C)C(=O)N[C@]3(CCOc4c3cc(cc4)Cl)C(=O)Nc5cncc6c5cccc6,EN300-220031_1,C0_amine
CS(=O)(=O)NCCC(=O)NCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-30572_3,C2_amine
CC(C)(C1(CCOC1)NC(=O)CC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5)O,EN300-7437953_2,C3_amine
CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-196320_1,C0_amine
CCS(=O)(=O)NCC(=O)NCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-29970_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCC(=O)NCCN5CC[C@H](C5)O,EN300-321213_2,C3_amine
Cc1cccc(=O)n1CC(C)(C(=O)N[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5)O,EN300-190353_1,C0_amine
CN(C)CCSCC(=O)NCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-1708620_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCC(=O)N(CCO)c5cnccn5,EN300-370792_2,C3_amine
Cc1nc(no1)Cn2cc(nn2)C(=O)N[C@]3(CCOc4c3cc(cc4)Cl)C(=O)Nc5cncc6c5cccc6,EN300-182758_1,C0_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)CCn5cccn5,EN300-25986_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCC(=O)N5CCCC(C5)OCCO,EN300-157830_2,C3_amine
CC(=O)N1C[C@H](C[C@@H]1C(=O)N[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5)OC,EN300-158272_1,C0_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)CCn5ccnc5,EN300-75342_3,C2_amine
Cn1cnnc1C(CO)NC(=O)CC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,EN300-307155_2,C3_amine
Cn1cc(c(=O)c2c1n(nc2)C)C(=O)N[C@]3(CCOc4c3cc(cc4)Cl)C(=O)Nc5cncc6c5cccc6,EN300-128324_1,C0_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)CCn5cncn5,EN300-26147_3,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCC(=O)NC5CCN(CC5)CCO,EN300-71022_2,C3_amine
