SMILES,TITLE,CAS Number,Drug Groups,InChIKey,InChI,,Formula,KEGG Compound ID,KEGG Drug ID,PubChem Compound ID,PubChem Substance ID,ChEBI ID,ChEMBL ID,HET ID,ChemSpider ID,BindingDB ID,DrugBank ID,Hybrid2,fragments,Mpro-x0678_dock,Mpro-x0107_dock,Mpro-x0749_dock,Mpro-x0830_dock,Mpro-x1077_dock,Mpro-x0104_dock,Mpro-x0072_dock,Mpro-x0831_dock,Mpro-x0692_dock,Mpro-x0967_dock,Mpro-x0195_dock,Mpro-x0161_dock,Mpro-x1334_dock,Mpro-x0397_dock,Mpro-x1392_dock,Mpro-x0946_dock,Mpro-x1386_dock,Mpro-x0434_dock,Mpro-x0770_dock,Mpro-x1418_dock,Mpro-x1093_dock,Mpro-x1385_dock,Mpro-x0708_dock,Mpro-x0354_dock,Mpro-x0874_dock,Mpro-x0759_dock,Mpro-x1375_dock,Mpro-x1374_dock,Mpro-x0426_dock,Mpro-x0820_dock,Mpro-x1412_dock,Mpro-x0305_dock,Mpro-x0736_dock,Mpro-x1249_dock,Mpro-x1311_dock,Mpro-x0395_dock,Mpro-x0387_dock,Mpro-x1493_dock,Mpro-x1187_dock,Mpro-x0734_dock,Mpro-x0540_dock,Mpro-x1458_dock,Mpro-x0774_dock,Mpro-x1348_dock,Mpro-x1380_dock,Mpro-x1358_dock,Mpro-x0981_dock,Mpro-x0691_dock,Mpro-x1478_dock,Mpro-x1351_dock,Mpro-x1382_dock,Mpro-x0771_dock,Mpro-x1384_dock,Mpro-x0705_dock,Mpro-x0731_dock,Mpro-x0887_dock,Mpro-x0752_dock,Mpro-x0769_dock,Mpro-x1425_dock,Mpro-x1308_dock,Mpro-x0755_dock,Mpro-x0978_dock,Mpro-x1402_dock,Mpro-x0689_dock,Mpro-x0786_dock,site
C1CC(=NC1)C(=O)[O-],"3,4-Dihydro-2h-Pyrrolium-5-Carboxylate",,experimental,RHTAIKJZSXNELN-UHFFFAOYSA-N,"InChI=1S/C5H7NO2/c7-5(8)4-2-1-3-6-4/h1-3H2,(H,7,8)",,C5H7NO2,C03564,,440046,46504530,39785,CHEMBL18591,2PC,389057,,DB02838,-6.211822,x0689,-5.451935,-5.110543,-4.09621,-4.338381,-4.449432,-3.734298,-4.604566,-4.335973,-3.852216,-3.811746,-5.521134,-4.391133,-4.348961,-5.945776,-4.046473,-3.709272,-4.248878,-5.415834,-4.1528,-4.210393,-5.221915,-4.521545,-4.5059,-3.692957,-4.39461,-4.264379,-4.241354,-4.324462,-4.787354,-3.099003,-4.096284,-3.376824,-4.348894,-1.457409,-4.250964,-3.533405,-3.745831,-5.467877,-4.026073,-4.840966,-2.474877,-3.378193,-3.874697,-5.059871,-3.270964,-3.872965,-2.333436,-5.083395,-6.054233,-3.974544,-5.18,-4.162325,-4.400484,-4.817666,-3.545151,-1.298014,-5.514069,-6.151986,-4.053225,-5.488579,-6.057572,-2.045534,-5.908034,-6.211822,-1.841835,active-covalent
C(CCCBr)CCO,6-Bromo-1-hexanol,4286-55-9,experimental,FCMCSZXRVWDVAW-UHFFFAOYSA-N,"InChI=1S/C6H13BrO/c7-5-3-1-2-4-6-8/h8H,1-6H2",,C6H13BrO,,,77970,46507239,,CHEMBL1231334,BHL,70359,,DB04637,-6.211179,x0195,-5.961979,-4.819128,-6.114446,-4.293394,-5.190725,-5.45739,-5.378678,-4.274529,-4.467727,-4.816379,-6.211179,-5.782062,-4.235117,-4.223695,-4.19099,-5.026801,-4.652694,-4.169334,-4.700969,-4.894693,-5.059171,-4.46127,-5.012256,-3.8238,-4.447809,-4.211605,-4.548748,-4.364285,-2.87367,-3.958112,-4.133718,-5.032983,-4.095646,-2.723827,-4.91955,-4.715145,-4.383014,-3.668891,-3.249688,-3.92734,0.063457,-4.148808,-3.966586,-3.828323,-3.506435,-2.234287,-2.277586,-2.481024,-3.513898,-3.393794,-4.709255,-3.043563,-3.064402,-2.660115,-2.614662,-1.780253,-2.861033,-2.744281,-3.207552,-3.147337,-2.389314,-2.891284,-2.84015,-2.356926,-2.559753,active-noncovalent
C(CC(=O)[O-])CO,Sodium oxybate,502-85-2,approved,XYGBKMMCQDZQOZ-UHFFFAOYSA-M,"InChI=1S/C4H8O3.Na/c5-3-1-2-4(6)7;/h5H,1-3H2,(H,6,7);/q;+1/p-1",,C4H7NaO3,,,23663870,347827822,,CHEMBL1200682,,9983,,DB09072,-6.211149,x0397,-3.77231,-5.325069,-3.303806,-4.906489,-3.738615,-3.456965,-2.183362,-3.681951,-3.494698,-4.263598,-3.722152,-3.259808,-3.463366,-6.211149,-3.620535,-3.093952,-3.976955,-4.002904,-3.927587,-3.934128,-3.129627,-3.682238,-4.45794,-3.185682,-3.721941,-5.055058,-3.40654,-3.787709,-4.957448,-2.982503,-3.090445,-3.987002,-4.873892,-0.567513,-3.836031,-2.613761,-3.150352,-5.071997,-1.017191,-4.45612,-0.166517,-3.505265,-3.485456,-3.29811,-2.998775,-3.592757,-2.015445,-4.361272,-4.554712,-3.745765,-3.25842,-3.426848,-3.166825,-4.40701,-3.227829,-1.082543,-3.85783,-5.252505,-3.330677,-4.395103,-5.329136,-1.420624,-4.97259,-5.433954,-1.664963,active-noncovalent
C(CC(=O)[O-])CO,gamma-Hydroxybutyric acid,591-81-1,approved; illicit; investigational,SJZRECIVHVDYJC-UHFFFAOYSA-N,"InChI=1S/C4H8O3/c5-3-1-2-4(6)7/h5H,1-3H2,(H,6,7)",,C4H8O3,C00989,,3037032,46507548,30830,CHEMBL1342,,9984,50023575,DB01440,-6.211149,x0397,-3.77231,-5.325069,-3.303806,-4.906489,-3.738615,-3.456965,-2.183362,-3.681951,-3.494698,-4.263598,-3.722152,-3.259808,-3.463366,-6.211149,-3.620535,-3.093952,-3.976955,-4.002904,-3.927587,-3.934128,-3.129627,-3.682238,-4.45794,-3.185682,-3.721941,-5.055058,-3.40654,-3.787709,-4.957448,-2.982503,-3.090445,-3.987002,-4.873892,-0.567513,-3.836031,-2.613761,-3.150352,-5.071997,-1.017191,-4.45612,-0.166517,-3.505265,-3.485456,-3.29811,-2.998775,-3.592757,-2.015445,-4.361272,-4.554712,-3.745765,-3.25842,-3.426848,-3.166825,-4.40701,-3.227829,-1.082543,-3.85783,-5.252505,-3.330677,-4.395103,-5.329136,-1.420624,-4.97259,-5.433954,-1.664963,active-noncovalent
C1CNCCNCCCNCCNC1,Cu-Cyclam,,experimental,LXENXYBNGDTDRA-UHFFFAOYSA-N,"InChI=1S/C10H24N4.Cu/c1-3-11-7-9-13-5-2-6-14-10-8-12-4-1;/h11-14H,1-10H2;",,C10H24CuN4,,,131704233,46507299,,,MM1,25058606,,DB03189,-6.209218,x0749,-5.621062,-3.733111,-6.209218,-4.313804,-4.66622,-5.291191,-4.511082,-4.046857,-4.25588,-3.878273,-6.070873,-4.349979,-4.164947,-2.592566,-4.59553,-4.820848,-4.096919,-4.189443,-3.836871,-4.216879,-5.034911,-4.907546,-3.777474,-3.509081,-5.178929,-3.850604,-4.42132,-3.675677,-0.459552,-2.858567,-3.401893,-5.244864,-3.602871,-3.734828,-5.152542,-3.371889,-3.122391,-3.270382,-2.667819,-3.581945,0.874637,-3.702605,-4.559391,-3.493486,-2.376501,-2.731879,-0.434579,-2.377007,-2.545975,-2.758517,-3.270305,-2.968839,-2.12301,-1.640263,-2.280051,-0.332397,-2.600637,-1.965044,-2.371436,-2.549797,-2.281419,-0.309262,-1.964058,-2.098563,-1.405739,active-covalent
c1c[nH+]ccc1N,Dalfampridine,504-24-5,approved,NUKYPUAOHBNCPY-UHFFFAOYSA-N,"InChI=1S/C5H6N2/c6-5-1-3-7-4-2-5/h1-4H,(H2,6,7)",,C5H6N2,C13728,D04127,1727,175427081,34385,CHEMBL284348,,1664,10458,DB06637,-6.206439,x0678,-6.206439,-3.959257,-3.973999,-3.978704,-5.446252,-4.992715,-5.028539,-3.808398,-4.215676,-3.313111,-5.63136,-4.483234,-3.710929,-4.741656,-4.460676,-4.503848,-4.440349,-5.090856,-4.319451,-4.623263,-5.744167,-4.176209,-5.216681,-5.579316,-4.295791,-3.214356,-3.914169,-3.747839,-3.531545,-2.871354,-3.533046,-5.032669,-3.057359,-1.021383,-3.896002,-4.179849,-4.336983,-3.584183,-1.647302,-3.006975,1.499393,-3.817696,-3.007827,-3.143212,-2.639413,-2.886118,-1.779494,-3.220092,-2.791024,-3.071609,-4.611529,-3.941951,-2.117483,-2.9814,-2.840015,-1.513562,-2.804412,-3.09074,-2.786473,-3.241221,-2.826699,-1.935509,-2.917878,-2.952524,-1.525131,active-noncovalent
CC(C)N(C(=O)C(=O)[O-])O,N-Hydroxy-N-Isopropyloxamic Acid,,experimental,QVIOSGUKMDGWNN-UHFFFAOYSA-N,"InChI=1S/C5H9NO4/c1-3(2)6(10)4(7)5(8)9/h3,10H,1-2H3,(H,8,9)",,C5H9NO4,,,73284,46506545,,,HIO,66027,,DB03387,-6.206164,x0689,-5.104654,-5.047376,-4.141677,-3.945861,-4.431472,-4.301605,-4.504186,-4.760737,-4.540926,-2.274921,-6.197139,-4.602861,-4.471303,-5.285539,-4.362724,-3.841459,-5.072379,-4.845258,-4.629534,-5.024261,-3.875966,-4.48889,-4.534051,-3.594144,-3.669536,-4.465594,-4.170213,-4.773616,-4.640718,-3.160313,-4.230589,-3.584054,-5.03512,-1.706595,-4.229268,-3.943738,-4.620697,-5.95979,-2.502148,-4.926794,-0.001858,-4.257872,-4.393897,-4.197196,-3.80977,-4.253054,-1.649529,-5.327383,-5.094954,-3.939657,-3.799664,-4.248282,-4.733485,-4.657388,-3.551508,-1.090202,-5.000504,-6.045625,-3.855296,-5.301003,-5.98082,-1.095533,-6.061139,-6.206164,-1.409359,active-covalent
B(CCCC)(O)O,1-Butane Boronic Acid,,experimental,QPKFVRWIISEVCW-UHFFFAOYSA-N,"InChI=1S/C4H11BO2/c1-2-3-4-5(6)7/h6-7H,2-4H2,1H3",,C4H11BO2,,,20479,46507935,,CHEMBL31962,BUB,19286,50067884,DB02664,-6.206142,x0195,-5.932837,-3.461956,-5.367943,-3.598211,-4.982587,-4.901071,-4.85345,-3.924934,-3.945949,-2.937591,-6.206142,-5.50252,-3.830762,-3.209189,-3.916405,-4.109665,-3.917992,-4.445192,-4.129212,-4.203869,-5.351934,-4.233403,-4.709006,-4.64504,-3.477702,-3.603413,-3.594351,-3.709558,-3.182865,-2.622901,-3.56638,-4.097427,-3.204543,-2.003694,-4.486156,-4.06516,-3.943239,-2.696958,-1.410671,-3.01586,0.738581,-3.339425,-3.38137,-2.696971,-2.845606,-2.596859,-1.473185,-2.338127,-2.667344,-2.758496,-4.63857,-2.718272,-1.725457,-2.459449,-2.423039,-0.905915,-2.306711,-2.247245,-2.650864,-2.479641,-2.155301,-1.680867,-2.31285,-2.028292,-1.965959,active-noncovalent
C[NH+]1[C@@H]2CC[C@H]1CC(C2)O,Pseudotropine,135-97-7,experimental,CYHOMWAPJJPNMW-RNLVFQAGSA-N,"InChI=1S/C8H15NO/c1-9-6-2-3-7(9)5-8(10)4-6/h6-8,10H,2-5H2,1H3/t6-,7+,8-",,C8H15NO,C02066,,449293,46505646,15742,CHEMBL1235490,PTO,10180560,,DB04026,-6.203678,x0678,-6.203678,-3.340385,-4.140604,-4.379526,-4.951371,-6.175052,-3.92891,-5.098357,-4.173632,-3.967859,-5.136714,-4.559337,-5.106454,-4.056971,-4.356787,-5.877801,-4.433768,-5.056005,-4.138804,-5.857031,-2.384722,-4.973997,-4.608369,-5.902075,-4.227495,-3.981196,-5.201501,-3.731095,-2.799993,-4.186909,-4.52663,-4.463317,-3.85806,-1.05853,-4.189935,-5.137619,-5.440089,-4.959529,-1.566818,-3.437893,1.952441,-4.079103,-4.055837,-2.833252,-4.498457,-4.694339,-3.998582,-2.904162,-3.402133,-4.723897,-5.248217,-3.253736,-2.300085,-3.661326,-4.619205,-1.030202,-3.997074,-2.95346,-3.460132,-4.781045,-2.84082,-3.905631,-2.714469,-2.770719,-2.846552,active-noncovalent
CC(C)[C@@H](C(=O)[O-])[NH3+],Valine,72-18-4,approved; nutraceutical,KZSNJWFQEVHDMF-BYPYZUCNSA-N,"InChI=1S/C5H11NO2/c1-3(2)4(6)5(7)8/h3-4H,6H2,1-2H3,(H,7,8)/t4-/m0/s1",,C5H11NO2,C00183,D00039,6287,46504886,16414,CHEMBL43068,VAL,6050,,DB00161,-6.202316,x0689,-5.654076,-5.737076,-4.087492,-5.744029,-6.18359,-4.211794,-4.704598,-3.769372,-4.717486,-3.902492,-4.513374,-4.126619,-5.120843,-5.98677,-5.103777,-4.151322,-4.90026,-4.933107,-4.721364,-4.971057,-4.62164,-4.694926,-4.910775,-4.106661,-4.991771,-4.648421,-4.79032,-4.622333,-4.458481,-3.535183,-4.321091,-2.790361,-3.920433,-1.460588,-3.675421,-3.969322,-4.480649,-5.496648,-0.760715,-5.524423,-2.833111,-4.702752,-4.267043,-3.793019,-3.72127,-4.1722,-3.105752,-5.343516,-5.750484,-3.866457,-3.634188,-4.420769,-4.125305,-4.474562,-3.874798,-2.274616,-3.903447,-5.9513,-4.153754,-5.150951,-5.958972,-2.71188,-5.875368,-6.202316,-2.328489,active-covalent
CC(C)C1(C(=O)NC(=O)NC1=O)CC=C,Aprobarbital,77-02-1,experimental; illicit,UORJNBVJVRLXMQ-UHFFFAOYSA-N,"InChI=1S/C10H14N2O3/c1-4-5-10(6(2)3)7(13)11-9(15)12-8(10)14/h4,6H,1,5H2,2-3H3,(H2,11,12,13,14,15)",,C10H14N2O3,C07826,D00698,6464,46504558,2791,CHEMBL7863,,6221,,DB01352,-6.201305,x1077,-4.681994,-5.250471,-5.292162,-4.010089,-6.201305,-4.663884,-4.006907,-4.240755,-4.628602,-4.638561,-5.735081,-4.274796,-4.557721,-4.205502,-4.607623,-3.274549,-4.878422,-4.378699,-4.932551,-5.10222,-3.771821,-4.523908,-4.817354,-5.035933,-6.155861,-4.326454,-3.837188,-3.759588,0.267616,-3.479874,-4.46906,-4.961878,-3.434132,-2.623239,-4.584854,-4.991027,-5.468157,-3.850851,-1.21618,-3.947936,0.889848,-4.709025,-4.138481,-3.555387,-3.915524,-3.868484,-1.714789,-3.268691,-4.895696,-4.013872,-4.21066,-4.336985,-3.774359,-3.028847,-2.444296,-0.951628,-3.095724,-3.841193,-3.729363,-3.020191,-3.505381,-0.961893,-3.438408,-3.609837,-1.288452,active-noncovalent
c1cc(oc1CO)C=O,5-(hydroxymethyl)-2-furaldehyde,67-47-0,investigational,NOEGNKMFWQHSLB-UHFFFAOYSA-N,"InChI=1S/C6H6O3/c7-3-5-1-2-6(4-8)9-5/h1-3,8H,4H2",,C6H6O3,C11101,,237332,347828564,412516,CHEMBL185885,FUX,207215,,DB12298,-6.187746,x0195,-5.056682,-5.182817,-4.72241,-3.850982,-4.789931,-5.49965,-4.033534,-4.140297,-4.350983,-3.338945,-6.187746,-4.945637,-4.648512,-4.359812,-4.604997,-4.993496,-4.652951,-4.569844,-4.414068,-4.827018,-5.0094,-4.688781,-4.880643,-4.263296,-3.757246,-3.715704,-3.97585,-4.062088,-5.219176,-3.584107,-4.502777,-4.883169,-3.495828,-1.751063,-4.651709,-4.312022,-4.759127,-3.792971,-2.075144,-3.809133,0.412109,-4.756964,-3.204961,-3.549387,-3.262561,-3.1814,-1.505471,-2.646495,-4.207971,-3.096184,-4.653861,-3.370118,-2.683772,-2.169618,-3.400089,-1.435584,-2.66733,-2.515615,-2.985933,-3.006634,-3.086425,-1.969833,-2.958117,-2.54569,-2.590547,active-noncovalent
C1C[C@@H]([NH2+]C1)C(=O)[O-],D-Proline,344-25-2,experimental,ONIBWKKTOPOVIA-SCSAIBSYSA-N,"InChI=1S/C5H9NO2/c7-5(8)4-2-1-3-6-4/h4,6H,1-3H2,(H,7,8)/t4-/m1/s1",,C5H9NO2,C00763,,8988,46504839,16313,CHEMBL80257,DPR,8640,50357224,DB02853,-6.183886,x0397,-5.974476,-4.650858,-4.336904,-4.822896,-5.368382,-3.834476,-3.777521,-4.261149,-4.406403,-3.216379,-4.756271,-3.436155,-4.412165,-6.183886,-3.877748,-3.727887,-4.46174,-4.473829,-3.831115,-4.295516,-5.300378,-4.179926,-4.323527,-4.026068,-4.117752,-5.127975,-4.97368,-4.513553,-2.465317,-3.751184,-4.072134,-2.725603,-4.634316,-1.650217,-4.157933,-4.002517,-3.995167,-5.838237,-1.032411,-5.117331,-1.672966,-4.69932,-4.079551,-4.795036,-4.230562,-4.620399,-3.530632,-4.453327,-5.072082,-4.420362,-4.496523,-4.040667,-4.051486,-5.557748,-4.624817,-1.561217,-4.133407,-5.044942,-3.861101,-5.17521,-5.275661,-3.249466,-5.178976,-5.370439,-3.139709,active-noncovalent
c1cc(ccc1N(=O)=O)[O-],P-Nitrophenol,100-02-7,experimental,BTJIUGUIPKRLHP-UHFFFAOYSA-N,"InChI=1S/C6H5NO3/c8-6-3-1-5(2-4-6)7(9)10/h1-4,8H",,C6H5NO3,C00870,,980,46507119,16836,CHEMBL14130,NPO,955,,DB04417,-6.183648,x0195,-5.779693,-4.581923,-4.592135,-3.17785,-5.332953,-4.72552,-4.93426,-3.237539,-3.444007,-5.062014,-6.183648,-5.155136,-4.627577,-4.776553,-3.792747,-4.303246,-4.129097,-3.296672,-3.940396,-4.291136,-4.191788,-4.838036,-3.982629,-3.921266,-3.454671,-3.912165,-3.288149,-3.374081,-4.706078,-3.416567,-4.618161,-4.905974,-4.190497,-1.351343,-4.496421,-4.076155,-3.832856,-4.219472,-1.282936,-4.401177,2.17438,-4.095086,-4.200415,-4.598722,-3.11426,-3.020676,-0.691232,-3.169841,-3.117735,-3.015113,-4.871409,-3.818444,-2.311811,-2.271863,-3.045349,-1.519629,-2.632127,-3.428249,-2.628753,-3.222635,-3.599653,-1.243273,-3.759964,-3.159494,-1.1635,active-noncovalent
c1cc(c(cc1N(=O)=O)N(=O)=O)[O-],"2,4-Dinitrophenol",51-28-5,experimental,UFBJCMHMOXMLKC-UHFFFAOYSA-N,"InChI=1S/C6H4N2O5/c9-6-2-1-4(7(10)11)3-5(6)8(12)13/h1-3,9H",,C6H4N2O5,C02496,,1493,46507895,42017,CHEMBL273386,DNF,1448,,DB04528,-6.177756,x0195,-4.551948,-3.632595,-5.009227,-3.948873,-4.630922,-5.105428,-3.444808,-3.728434,-4.198681,-3.735536,-6.177756,-4.433207,-4.940971,-5.785455,-4.661248,-4.54908,-4.382108,-3.289411,-4.363014,-4.783225,-3.88464,-5.157658,-4.221515,-3.212041,-3.67773,-3.565894,-3.67137,-3.90681,-3.626249,-3.353956,-4.934617,-4.29362,-4.68903,-1.153677,-4.02565,-3.428842,-3.746678,-4.313868,-3.282995,-4.066033,-4.392488,-4.393736,-4.062515,-3.995004,-2.660351,-3.897118,-0.750233,-3.356218,-2.958957,-2.909295,-4.236127,-3.280965,-1.823315,-2.238657,-3.001153,-1.332489,-2.510068,-2.822701,-2.764422,-3.472938,-3.001902,-1.206882,-3.365773,-2.817293,-2.712071,active-noncovalent
C(C=O)P(=O)([O-])[O-],Phosphonoacetaldehyde,,experimental,YEMKIGUKNDOZEG-UHFFFAOYSA-N,"InChI=1S/C2H5O4P/c3-1-2-7(4,5)6/h1H,2H2,(H2,4,5,6)",,C2H5O4P,C03167,,490,46504576,18124,,POA,476,,DB03174,-6.174208,x0397,-2.640989,-3.017472,-2.36691,-2.636642,-2.738116,-2.031465,-1.824432,-3.281811,-2.633337,-2.885513,-2.78299,-2.099252,-2.276608,-6.174208,-2.615839,-1.679814,-2.140757,-2.678106,-2.30766,-1.93404,-2.844397,-2.13411,-1.582005,-1.825209,-2.303538,-2.90881,-1.841916,-1.896838,-3.313078,-1.656052,-2.049199,-1.911618,-2.788857,0.00994,-2.999223,-1.599216,-3.187734,-3.317767,0.579648,-2.986575,-0.306195,-2.541065,-2.105102,-2.550362,-1.639142,-2.619368,-1.281463,-2.6196,-3.586944,-2.403104,-2.085823,-1.923141,-1.049187,-2.368018,-1.462504,-0.313624,-3.280658,-2.969183,-2.136722,-2.124394,-2.493301,-1.443006,-2.639655,-3.208321,-1.90566,active-noncovalent
Cc1ccc(cc1)S(=O)(=O)[O-],Para-Toluene Sulfonate,,experimental,JOXIMZWYDAKGHI-UHFFFAOYSA-N,"InChI=1S/C7H8O3S/c1-6-2-4-7(5-3-6)11(8,9)10/h2-5H,1H3,(H,8,9,10)",,C7H8O3S,C06677,,6101,46507671,27849,CHEMBL541253,TSU,5876,50294029,DB03120,-6.172543,x0161,-6.071265,-3.6122,-5.359094,-4.769113,-4.729137,-4.549917,-4.289639,-4.939167,-4.780627,-3.954401,-6.133426,-6.172543,-4.411188,-4.075741,-5.145759,-4.443366,-4.969267,-3.963277,-4.703017,-5.145098,-5.767684,-4.765657,-3.998952,-3.511565,-3.848986,-4.66747,-3.630753,-4.289638,-4.112621,-2.903833,-3.751523,-4.810472,-3.836407,-2.164577,-5.043992,-4.432963,-4.599988,-3.911585,-2.767891,-4.437479,0.127036,-3.947008,-3.376653,-4.209622,-3.149893,-3.001545,-1.394604,-2.89985,-3.838765,-2.718912,-4.707936,-3.179296,-3.031877,-2.402512,-2.61921,-1.149751,-3.165666,-2.780896,-2.685118,-2.935492,-2.750912,-1.58597,-2.900176,-2.889035,-1.835271,active-noncovalent
C[N+](C)(C)CCOC(=O)N,Carbamoylcholine,462-58-8,approved,VPJXQGSRWJZDOB-UHFFFAOYSA-O,"InChI=1S/C6H14N2O2/c1-8(2,3)4-5-10-6(7)9/h4-5H2,1-3H3,(H-,7,9)/p+1",,C6H15N2O2,,D00524,5831,46509115,3385,CHEMBL965,CCE,2454,50004656,DB00411,-6.171899,x0678,-6.171899,-2.900592,-4.921571,-3.786035,-4.841275,-5.718527,-4.082041,-4.525194,-4.670321,-3.821595,-6.158576,-5.314759,-4.674422,-4.367458,-4.464315,-5.041194,-5.135855,-4.271559,-4.895958,-4.817142,-4.59386,-5.049214,-4.177473,-5.542605,-5.140134,-4.275025,-4.858363,-4.631894,-3.415882,-2.934763,-4.500212,-4.594144,-4.154021,-2.106414,-4.756792,-4.318545,-5.284308,-3.960683,-2.178414,-3.679209,0.809927,-4.229638,-4.117105,-3.856439,-3.117856,-3.897599,-2.525406,-2.96818,-4.075541,-3.657678,-4.360331,-3.211622,-3.135479,-2.809869,-2.247355,-2.331021,-3.489951,-2.820318,-2.853353,-3.077626,-2.78925,-1.761667,-2.857439,-2.941328,-2.207426,active-noncovalent
C[C@H]1[C@H]([C@H]([C@@H]([C@H](O1)O)OC)O)O,2-O-methyl fucose,,experimental,YLAMTMNJXPWCQN-XUVCUMPTSA-N,"InChI=1S/C7H14O5/c1-3-4(8)5(9)6(11-2)7(10)12-3/h3-10H,1-2H3/t3-,4+,5+,6-,7-/m0/s1",,C7H14O5,,,446103,46504999,,,MXY,393548,,DB03863,-6.171655,x0397,-5.167839,-3.318306,-3.402939,-2.936355,-4.099404,-3.853977,-3.603998,-3.753949,-2.95407,-3.363061,-5.472098,-3.688307,-3.679564,-6.171655,-2.568604,-4.212508,-3.585361,-3.708483,-3.30816,-4.243365,-3.582105,-2.963775,-3.147931,-3.913844,-3.698321,-2.506309,-3.571819,-3.054389,-3.034832,-2.25098,-2.897814,-5.010816,-3.368198,-0.719136,-3.884576,-4.769479,-3.422553,-2.493296,-0.42294,-1.98561,1.015528,-4.220032,-1.933124,-2.792781,-1.370098,-1.733917,-1.770585,-2.115008,-2.000856,-1.090864,-2.804893,-2.268539,-1.503009,-1.261964,-1.829638,-0.811138,-1.392755,-1.847318,-1.704408,-2.117375,-1.613215,-1.842406,-1.709452,-1.540507,-1.141368,active-noncovalent
CCCCC1(C(=O)NC(=O)NC1=O)CC,Butobarbital,77-28-1,approved; illicit,STDBAQMTJLUMFW-UHFFFAOYSA-N,"InChI=1S/C10H16N2O3/c1-3-5-6-10(4-2)7(13)11-9(15)12-8(10)14/h3-6H2,1-2H3,(H2,11,12,13,14,15)",,C10H16N2O3,,D02618,6473,46508397,134884,CHEMBL404422,,6229,,DB01353,-6.171080,x0874,-3.989916,-6.130319,-5.866803,-4.370347,-5.696873,-4.632754,-3.99364,-5.115863,-4.501352,-5.206171,-4.85115,-4.25296,-3.986418,-5.394855,-4.803139,-4.265694,-4.931641,-5.065731,-4.893502,-5.263544,-3.964604,-4.529458,-5.462614,-4.640534,-6.17108,-4.497147,-4.285859,-4.507182,-0.013012,-3.602233,-3.602761,-4.91768,-4.173307,-2.817301,-4.38836,-5.982097,-5.75138,-2.687414,-2.905986,-3.749242,-1.830988,-3.844226,-3.761144,-3.200021,-3.996665,-3.578192,-1.540307,-3.044643,-4.436581,-3.697894,-3.268482,-4.003019,-3.572953,-2.168963,-2.533249,-0.532294,-3.337413,-3.036901,-3.61068,-3.229879,-3.289991,-1.90033,-2.547873,-2.938905,-2.534324,active-noncovalent
C1[NH+]2CN3CN1CN(C2)C3,Methenamine,100-97-0,approved; vet_approved,VKYKSIONXSXAKP-UHFFFAOYSA-N,InChI=1S/C6H12N4/c1-7-2-9-4-8(1)5-10(3-7)6-9/h1-6H2,,C6H12N4,,D00393,4101,310264893,6824,CHEMBL1201270,,3959,,DB06799,-6.170158,x0354,-5.74394,-4.615218,-3.954047,-3.451348,-5.292382,-4.161397,-5.065762,-4.458928,-4.275107,-2.871848,-5.826272,-3.135365,-3.514634,-5.158467,-4.308109,-3.813539,-4.214532,-4.026821,-4.157193,-4.248758,-4.177766,-3.631503,-4.618711,-6.170158,-3.533644,-4.683962,-3.368211,-4.250137,-4.808733,-2.746841,-3.524091,-4.022642,-2.719395,-1.2135,-4.042889,-4.411042,-3.52502,-3.594032,-0.891664,-4.321155,-4.945505,-4.017836,-3.773878,-3.898949,-3.064395,-3.945229,-2.762048,-4.113649,-5.615717,-3.13705,-4.114417,-3.494041,-0.878579,-4.569747,-2.703403,-1.474474,-5.047624,-4.451636,-3.946539,-2.709446,-4.243849,-2.886686,-4.103198,-4.351574,-1.595534,active-noncovalent
c1cc(ccc1CCCCc2ccc(cc2)C(F)(F)P(=O)([O-])[O-])C(F)(F)P(=O)([O-])[O-],[(4-{4-[4-(Difluoro-Phosphono-Methyl)-Phenyl]-Butyl}-Phenyl)-Difluoro-Methyl]-Ph,,experimental,SRHSAABKYJDBDV-UHFFFAOYSA-N,"InChI=1S/C18H20F4O6P2/c19-17(20,29(23,24)25)15-9-5-13(6-10-15)3-1-2-4-14-7-11-16(12-8-14)18(21,22)30(26,27)28/h5-12H,1-4H2,(H2,23,24,25)(H2,26,27,28)",,C18H20F4O6P2,,,446665,46504784,,CHEMBL1161222,FEP,393960,,DB04204,-6.164916,x0107,-3.368687,-6.164916,-3.064944,-6.032444,-4.191793,-3.913394,-6.1625,-3.685978,-3.617428,-4.306886,-4.029785,-4.941488,-1.63216,-1.94267,1.276259,-0.410269,3.077507,-2.66694,2.268779,1.120534,-2.326969,-5.194685,2.228957,-1.685664,-3.522286,5.648718,3.390196,3.9451,2.333534,-1.880003,-3.505699,-0.161934,0.330224,-1.003088,0.880891,-3.2467,-4.983155,1.880929,-0.628701,0.819732,1.76429,0.71383,2.917375,3.455745,0.973451,-1.392724,3.921421,1.918841,0.668122,-0.115997,4.442267,1.282452,-0.151315,1.024114,1.905503,0.68321,2.169704,1.961121,0.876245,2.606415,1.751703,2.675217,3.46702,1.682997,1.224828,active-noncovalent
