!Source	"The Drug Repurposing Hub, Broad Institute"										
!URL	http://www.broadinstitute.org/repurposing										
!File_date	3/24/2020										
!Table_name	sample information										
!API_available	We suggest using the available data API and/or custom web export function for additional annotation fields and database source information.										
!Disclaimer	For research use only. Do not use the Repurposing Hub to make clinical treatment decisions. BROAD DOES NOT GUARANTEE OR WARRANT THE ACCURACY OF THE DATA WITHIN THE REPURPOSING HUB.  RELIANCE ON THE REPURPOSING HUB IS AT THE USER'S SOLE RISK.										
!Restrictions	The Drug Repurposing Hub data is provided for non-commercial use only.										
!Citation	"Please cite usage as: Corsello SM, et al. Nature Medicine. 2017 Apr 7;23(4):405-408. doi: 10.1038/nm.4306."										
!Contact	repurposing@broadinstitute.org										
broad_id	pert_iname	qc_incompatible	purity	vendor	catalog_no	vendor_name	expected_mass	smiles	InChIKey	pubchem_cid	deprecated_broad_id
BRD-K47726410-001-02-0	WDR5-0103	0	99.17	Vitas-M	STK892274	WDR5 0103	383.185	COC(=O)c1ccc(N2CCN(C)CC2)c(NC(=O)c2cccc(OC)c2)c1	ZPLBXOVTSNRBFB-UHFFFAOYSA-N	6457069	
BRD-K55487946-001-01-3	WEHI-345-analog	0	95.92	MedChemEx	HY-100112	WEHI-345 (analog)	415.212	Cc1ccc(cc1)-c1nn(c2ncnc(N)c12)C(C)(C)CNC(=O)c1ncccc1C	ZCZGSEXBXXYQQC-UHFFFAOYSA-N	56602558	
BRD-K50199947-001-03-4	WH-4-023	0	81.92	Tocris	5413	WH-4-023	568.28	COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3ccc(cc3)N3CCN(C)CC3)n2)c(OC)c1	NBTNHSGBRGTFJS-UHFFFAOYSA-N	11844351	
BRD-K50199947-001-07-9	WH-4-023	0	97.53	Tocris	5413	WH-4-023	568.28	COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3ccc(cc3)N3CCN(C)CC3)n2)c(OC)c1	NBTNHSGBRGTFJS-UHFFFAOYSA-N	11844351	
BRD-K07487750-001-05-8	WHI-P154	0	86.53	Tocris	3115	WHI-P 154	375.022	COc1cc2ncnc(Nc3ccc(O)c(Br)c3)c2cc1OC	CBIAKDAYHRWZCU-UHFFFAOYSA-N	3795	
BRD-K07487750-001-03-3	WHI-P154	0	84.23	Selleck	S2867	WHI-P154	375.022	COc1cc2ncnc(Nc3ccc(O)c(Br)c3)c2cc1OC	CBIAKDAYHRWZCU-UHFFFAOYSA-N	3795	
BRD-K07487750-001-04-1	WHI-P154	0	90.22	Selleck	S2867	WHI-P154	375.022	COc1cc2ncnc(Nc3ccc(O)c(Br)c3)c2cc1OC	CBIAKDAYHRWZCU-UHFFFAOYSA-N	3795	
BRD-K07487750-001-06-9	WHI-P154	0	87.47	Tocris	3115	WHI-P 154	375.022	COc1cc2ncnc(Nc3ccc(O)c(Br)c3)c2cc1OC	CBIAKDAYHRWZCU-UHFFFAOYSA-N	3795	
BRD-K19316653-001-02-0	WIKI4	0	98.16	MedChemEx	HY-16910	WIKI4	521.152	COc1ccc(cc1)-n1c(SCCCN2C(=O)c3cccc4cccc(C2=O)c34)nnc1-c1ccncc1	RNUXIZKXJOGYQP-UHFFFAOYSA-N	2984337	
BRD-K30930903-001-01-3	WIN-18446	0	97.79	DuPont	A001467449	"2,2-dichloro-N-{8-[(dichloroacetyl)amino]octyl}acetamide"	364.028	ClC(Cl)C(=O)NCCCCCCCCNC(=O)C(Cl)Cl	FAOMZVDZARKPFJ-UHFFFAOYSA-N	15134	
BRD-K22662557-300-02-5	WIN-64338	0	93.6	Tocris	1057	WIN 64338 hydrochloride	711.513	CCCC[P+](CCCC)(CCCC)Cc1ccc(NC(=O)[C@H](Cc2ccc3ccccc3c2)N\C(NC2CCCCC2)=N\C2CCCCC2)cc1	UKMJWGFHXMGRNG-QLKFWGTOSA-O	132928	
BRD-K22662557-300-03-9	WIN-64338	0	95.15	Tocris	1057	WIN 64338 hydrochloride	711.513	CCCC[P+](CCCC)(CCCC)Cc1ccc(NC(=O)[C@H](Cc2ccc3ccccc3c2)N\C(NC2CCCCC2)=N\C2CCCCC2)cc1	UKMJWGFHXMGRNG-QLKFWGTOSA-O	132928	
BRD-K22662557-300-01-7	WIN-64338	0	95.81	Tocris	1057	WIN 64338 hydrochloride	711.513	CCCC[P+](CCCC)(CCCC)Cc1ccc(NC(=O)[C@H](Cc2ccc3ccccc3c2)N\C(NC2CCCCC2)=N\C2CCCCC2)cc1	UKMJWGFHXMGRNG-QLKFWGTOSA-O	132928	
BRD-A18579359-001-05-9	wiskostatin	0	95.1	Tocris	4434	Wiskostatin	423.979	"CN(C)C[C@@H](O)Cn1c2ccc(Br)cc2c2cc(Br)ccc12 |&1:4,r|"	XUBJEDZHBUPBKL-CYBMUJFWSA-N	981326	
BRD-A18579359-001-04-9	wiskostatin	0	91.47	Tocris	4434	Wiskostatin	423.979	"CN(C)C[C@@H](O)Cn1c2ccc(Br)cc2c2cc(Br)ccc12 |&1:4,r|"	XUBJEDZHBUPBKL-CYBMUJFWSA-N	981326	
BRD-K78455053-001-03-9	wnt-c59	0	97.36	Tocris	5148	Wnt-C59	379.168	Cc1cc(ccn1)-c1ccc(CC(=O)Nc2ccc(cc2)-c2cccnc2)cc1	KHZOJCQBHJUJFY-UHFFFAOYSA-N	57519544	
BRD-K78455053-001-02-0	wnt-c59	0	97.95	Tocris	5148	Wnt-C59	379.168	Cc1cc(ccn1)-c1ccc(CC(=O)Nc2ccc(cc2)-c2cccnc2)cc1	KHZOJCQBHJUJFY-UHFFFAOYSA-N	57519544	
BRD-K78455053-001-01-2	wnt-c59	0	98.11	Selleck	S7037	Wnt-C59 (C59)	379.168	Cc1cc(ccn1)-c1ccc(CC(=O)Nc2ccc(cc2)-c2cccnc2)cc1	KHZOJCQBHJUJFY-UHFFFAOYSA-N	57519544	
BRD-K87343924-001-16-9	wortmannin	0	93.41	MedChemEx	HY-10197	Wortmannin	428.147	COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C([C@@H]2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O)C3=O |t:16|	QDLHCMPXEPAAMD-QAIWCSMKSA-N	312145	
BRD-K87343924-001-12-3	wortmannin	0	43.25	Selleck	S2758	Wortmannin	428.147	COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C([C@@H]2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O)C3=O |t:16|	QDLHCMPXEPAAMD-QAIWCSMKSA-N	312145	
BRD-K87343924-001-15-6	wortmannin	0	56.11	Selleck	S2758	Wortmannin	428.147	COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C([C@@H]2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O)C3=O |t:16|	QDLHCMPXEPAAMD-QAIWCSMKSA-N	312145	BRD-K62662086-001-01-2|BRD-A75409952-001-12-3
BRD-K05445342-001-05-3	WP1066	0	87.63	Selleck	S2796	WP1066	355.032	C[C@H](NC(=O)C(=C\c1cccc(Br)n1)\C#N)c1ccccc1	VFUAJMPDXIRPKO-LQELWAHVSA-N	11210478	
BRD-K05445342-001-02-0	WP1066	0	65.16	Selleck	S2796	WP1066	355.032	C[C@H](NC(=O)C(=C\c1cccc(Br)n1)\C#N)c1ccccc1	VFUAJMPDXIRPKO-LQELWAHVSA-N	11210478	
BRD-K05445342-001-06-9	WP1066	0	90.12	MedChemEx	HY-15312	WP1066	355.032	C[C@H](NC(=O)C(=C\c1cccc(Br)n1)\C#N)c1ccccc1	VFUAJMPDXIRPKO-LQELWAHVSA-N	11210478	
BRD-K43644456-001-03-2	WP1130	0	70.22	Selleck	S2243	Degrasyn (WP1130)	383.063	CCC[C@H](NC(=O)C(=C\c1cccc(Br)n1)\C#N)c1ccccc1	LIDOPKHSVQTSJY-VMEIHUARSA-N	11222830	
BRD-K43644456-001-04-0	WP1130	0	88.88	Selleck	S2243	WP1130	383.063	CCC[C@H](NC(=O)C(=C\c1cccc(Br)n1)\C#N)c1ccccc1	LIDOPKHSVQTSJY-VMEIHUARSA-N	11222830	
BRD-K00005248-001-01-9	WP921	0	93.05	Enamine	Z2301535497	WP 921	210.021	OC(=O)Cn1nnnc1-c1ccsc1	DDVAZOPRCKAYOV-UHFFFAOYSA-N	3035658	
BRD-K45973863-001-01-4	WR99210	0	98.92	Sigma	MFCD01679034	"6,6-dimethyl-1-[3-(2,4,5-trichlorophenoxy)propoxy]-1,6-dihydro-1,3,5-triazine-2,4-diamine"	393.053	"CC1(C)N=C(N)N=C(N)N1OCCCOc1cc(Cl)c(Cl)cc1Cl |t:3,6|"	MJZJYWCQPMNPRM-UHFFFAOYSA-N	121750	
BRD-K49389158-001-02-9	WWL-113	0	98.37	Tocris	5259	WWL 113	466.189	CCOC(=O)c1ccc(cc1)-c1ccc(OC(=O)N(C)Cc2cccc(c2)-c2ccncc2)cc1	AKIIPHDGVCFVCC-UHFFFAOYSA-N	17759482	
BRD-K49389158-001-01-3	WWL-113	0	97.33	Tocris	5259	WWL 113	466.189	CCOC(=O)c1ccc(cc1)-c1ccc(OC(=O)N(C)Cc2cccc(c2)-c2ccncc2)cc1	AKIIPHDGVCFVCC-UHFFFAOYSA-N	17759482	
BRD-K83176916-001-01-4	WWL-123	0	96	Tocris	5317	WWL 123	436.179	CN(Cc1cccc(c1)-c1ccccc1)C(=O)Oc1ccc(cc1)-c1ccc(cc1)C(N)=O	UUJGYRHAOHORFC-UHFFFAOYSA-N	90209976	
BRD-K83176916-001-02-9	WWL-123	0	96.84	Tocris	5317	WWL 123	436.179	CN(Cc1cccc(c1)-c1ccccc1)C(=O)Oc1ccc(cc1)-c1ccc(cc1)C(N)=O	UUJGYRHAOHORFC-UHFFFAOYSA-N	90209976	
BRD-K43419711-001-01-4	WY-16922	0	96.26	Sigma	PH006760	ethyl [2-(aminocarbonyl)-3-methoxyanilino](oxo)acetate	266.09	CCOC(=O)C(=O)Nc1cccc(OC)c1C(N)=O	GGLRYZACPLNCKB-UHFFFAOYSA-N	198325	
BRD-K00003540-001-01-9	WYE-125132	0	96.04	MedChemEx	HY-10044	WYE-132	519.259	"CNC(=O)Nc1ccc(cc1)-c1nc(N2C[C@@H]3CC[C@H](C2)O3)c2cnn(C3CCC4(CC3)OCCO4)c2n1 |&1:16,19|"	QLHHRYZMBGPBJG-OYRHEFFESA-N	25227469	
BRD-K77008974-001-04-9	WYE-354	0	95.6	MedChemEx	HY-12034	WYE-354	495.223	COC(=O)Nc1ccc(cc1)-c1nc(N2CCOCC2)c2cnn(C3CCN(CC3)C(=O)OC)c2n1	IMXHGCRIEAKIBU-UHFFFAOYSA-N	44219749	
BRD-K77008974-001-03-2	WYE-354	0	93.46	Selleck	S1266	WYE-354	495.223	COC(=O)Nc1ccc(cc1)-c1nc(N2CCOCC2)c2cnn(C3CCN(CC3)C(=O)OC)c2n1	IMXHGCRIEAKIBU-UHFFFAOYSA-N	44219749	
BRD-K49900195-300-01-8	WYE-687	0	94.1	Tocris	4282	WYE 687	528.26	COC(=O)Nc1ccc(cc1)-c1nc(N2CCOCC2)c2cnn(C3CCN(Cc4cccnc4)CC3)c2n1	VDOCQQKGPJENHJ-UHFFFAOYSA-N	25229450	
BRD-K49900195-300-02-9	WYE-687	0	92.03	Tocris	4282	WYE 687 dihydrochloride	528.26	COC(=O)Nc1ccc(cc1)-c1nc(N2CCOCC2)c2cnn(C3CCN(Cc4cccnc4)CC3)c2n1	VDOCQQKGPJENHJ-UHFFFAOYSA-N	25229450	
BRD-K73293050-001-03-1	WZ-3146	0	95.83	Selleck	S1170	WZ3146	464.173	CN1CCN(CC1)c1ccc(Nc2ncc(Cl)c(Oc3cccc(NC(=O)C=C)c3)n2)cc1	APHGZZPEOCCYNO-UHFFFAOYSA-N	44607360	
BRD-K72420232-001-13-1	WZ-4002	0	92.97	Selleck	S1173	WZ4002	494.183	COc1cc(ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)C=C)c2)n1)N1CCN(C)CC1	ITTRLTNMFYIYPA-UHFFFAOYSA-N	44607530	
BRD-K72420232-001-12-3	WZ-4002	0	83.41	Selleck	S1173	WZ4002	494.183	COc1cc(ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)C=C)c2)n1)N1CCN(C)CC1	ITTRLTNMFYIYPA-UHFFFAOYSA-N	44607530	
BRD-K45909031-001-01-5	WZ4003	0	95.12	Selleck	S7317	WZ4003	496.199	CCC(=O)Nc1cccc(Oc2nc(Nc3ccc(cc3OC)N3CCN(C)CC3)ncc2Cl)c1	SDGJBAUIGHSMRI-UHFFFAOYSA-N	72200024	
BRD-K81728688-001-07-7	WZ8040	0	93.65	Selleck	S1179	WZ8040	480.15	CN1CCN(CC1)c1ccc(Nc2ncc(Cl)c(Sc3cccc(NC(=O)C=C)c3)n2)cc1	KIISCIGBPUVZBF-UHFFFAOYSA-N	44607531	
BRD-K81728688-001-04-4	WZ8040	0	94.06	Selleck	S1179	WZ8040	480.15	CN1CCN(CC1)c1ccc(Nc2ncc(Cl)c(Sc3cccc(NC(=O)C=C)c3)n2)cc1	KIISCIGBPUVZBF-UHFFFAOYSA-N	44607531	
BRD-K25359048-001-03-9	WZ811	0	94.05	Tocris	3951	WZ 811	290.153	C(Nc1ccccn1)c1ccc(CNc2ccccn2)cc1	KBVFRXIGQQRMEF-UHFFFAOYSA-N	11565518	
BRD-K25359048-001-02-6	WZ811	0	93.63	Selleck	S2912	WZ811	290.153	C(Nc1ccccn1)c1ccc(CNc2ccccn2)cc1	KBVFRXIGQQRMEF-UHFFFAOYSA-N	11565518	
BRD-K88358234-003-05-5	xaliproden	0	99.21	Tocris	2491	Xaliproden hydrochloride	381.17	FC(F)(F)c1cccc(c1)C1=CCN(CCc2ccc3ccccc3c2)CC1 |t:11|	WJJYZXPHLSLMGE-UHFFFAOYSA-N	128919	
BRD-K88358234-003-04-8	xaliproden	0	99.44	Tocris	2491	Xaliproden hydrochloride	381.17	FC(F)(F)c1cccc(c1)C1=CCN(CCc2ccc3ccccc3c2)CC1 |t:11|	WJJYZXPHLSLMGE-UHFFFAOYSA-N	128919	
BRD-K88358234-003-06-9	xaliproden	0	97.9	Tocris	2491	Xaliproden hydrochloride	381.17	FC(F)(F)c1cccc(c1)C1=CCN(CCc2ccc3ccccc3c2)CC1 |t:11|	WJJYZXPHLSLMGE-UHFFFAOYSA-N	128919	
BRD-A59337442-051-07-9	xamoterol	0	87.58	Tocris	950	Xamoterol hemifumarate	339.179	OC(CNCCNC(=O)N1CCOCC1)COc1ccc(O)cc1	DXPOSRCHIDYWHW-UHFFFAOYSA-N	6917710	BRD-M39942365-051-06-2
BRD-A59337442-051-06-1	xamoterol	0	86.69	Tocris	950	(2E)-2-butenedioic acid compound with N-(2-{[2-hydroxy-3-(4-hydroxyphenoxy)propyl]amino}ethyl)-4-morpholinecarboxamide (1:2)	339.179	OC(CNCCNC(=O)N1CCOCC1)COc1ccc(O)cc1	DXPOSRCHIDYWHW-UHFFFAOYSA-N	6917710	BRD-M39942365-051-07-0
BRD-A59337442-051-05-3	xamoterol	0	84.25	Tocris	950	Xamoterol hemifumarate	339.179	OC(CNCCNC(=O)N1CCOCC1)COc1ccc(O)cc1	DXPOSRCHIDYWHW-UHFFFAOYSA-N	6917710	BRD-M39942365-051-05-4
BRD-K72815923-034-02-0	xanomeline	0	83.31	Tocris	3569	Xanomeline oxalate	281.156	CCCCCCOc1nsnc1C1=CCCN(C)C1 |t:13|	JOLJIIDDOBNFHW-UHFFFAOYSA-N	60809	
BRD-K72815923-034-01-2	xanomeline	0	97.8	MedChemEx	HY-13410	Xanomeline (oxalate)	281.156	CCCCCCOc1nsnc1C1=CCCN(C)C1 |t:13|	JOLJIIDDOBNFHW-UHFFFAOYSA-N	60809	
BRD-K27135764-001-08-7	xanthone	0	97.15	Selleck	S2372	Xanthone	196.052	O=c1c2ccccc2oc2ccccc12	JNELGWHKGNBSMD-UHFFFAOYSA-N	7020	
BRD-K27135764-001-09-5	xanthone	0	97.2	Selleck	S2372	XANTHONE	196.052	O=c1c2ccccc2oc2ccccc12	JNELGWHKGNBSMD-UHFFFAOYSA-N	7020	
BRD-K12762134-001-10-4	XAV-939	0	95.63	Tocris	3748	XAV 939	312.054	FC(F)(F)c1ccc(cc1)-c1nc(=O)c2CSCCc2[nH]1	KLGQSVMIPOVQAX-UHFFFAOYSA-N	135418940	
BRD-K12762134-001-07-0	XAV-939	0	96.8	Tocris	3748	XAV 939	312.054	FC(F)(F)c1ccc(cc1)-c1nc(=O)c2CSCCc2[nH]1	KLGQSVMIPOVQAX-UHFFFAOYSA-N	135418940	
BRD-K12762134-001-06-2	XAV-939	0	95.05	Selleck	S1180	XAV-939	312.054	FC(F)(F)c1ccc(cc1)-c1nc(=O)c2CSCCc2[nH]1	KLGQSVMIPOVQAX-UHFFFAOYSA-N	135418940	
BRD-K45875383-001-02-0	XBD173	0	94.47	Tocris	5281	AC 5216	401.185	CCN(Cc1ccccc1)C(=O)Cn1c2nc(ncc2n(C)c1=O)-c1ccccc1	NBMBIEOUVBHEBM-UHFFFAOYSA-N	6433109	
BRD-K45875383-001-03-9	XBD173	0	98.27	Tocris	5281	AC 5216	401.185	CCN(Cc1ccccc1)C(=O)Cn1c2nc(ncc2n(C)c1=O)-c1ccccc1	NBMBIEOUVBHEBM-UHFFFAOYSA-N	6433109	
BRD-K45875383-001-01-2	XBD173	0	99.75	MedChemEx	HY-15527	Emapunil	401.185	CCN(Cc1ccccc1)C(=O)Cn1c2nc(ncc2n(C)c1=O)-c1ccccc1	NBMBIEOUVBHEBM-UHFFFAOYSA-N	6433109	
BRD-K69211575-001-01-9	XD-14	0	87.21	Tocris	5489	XD 14	421.167	CCN(CC)S(=O)(=O)c1ccc(O)c(NC(=O)c2[nH]c(C)c(C(C)=O)c2CC)c1	DPBKLIVPNYGQQG-UHFFFAOYSA-N	52670832	
BRD-K69211575-001-02-9	XD-14	0	86.91	Tocris	5489	XD 14	421.167	CCN(CC)S(=O)(=O)c1ccc(O)c(NC(=O)c2[nH]c(C)c(C(C)=O)c2CC)c1	DPBKLIVPNYGQQG-UHFFFAOYSA-N	52670832	
BRD-K42748308-300-03-9	XE-991	0	97.5	Tocris	2000	XE 991 dihydrochloride	376.158	O=C1c2ccccc2C(Cc2ccncc2)(Cc2ccncc2)c2ccccc12	KHJFBUUFMUBONL-UHFFFAOYSA-N	656732	
BRD-K42748308-300-02-0	XE-991	0	98.74	Tocris	2000	XE 991 dihydrochloride	376.158	O=C1c2ccccc2C(Cc2ccncc2)(Cc2ccncc2)c2ccccc12	KHJFBUUFMUBONL-UHFFFAOYSA-N	656732	
BRD-K99506538-001-03-8	xenalipin	0	98.55	Enamine	Z56854445	"4'-(trifluoromethyl)[1,1'-biphenyl]-2-carboxylic acid"	266.055	OC(=O)c1ccccc1-c1ccc(cc1)C(F)(F)F	IQOMYCGTGFGDFN-UHFFFAOYSA-N	55251	
BRD-A21446384-001-01-1	xibenolol	0	98.27	PrincetonBio	OSSK_690214	"1-(tert-butylamino)-3-(2,3-dimethylphenoxy)-2-propanol"	251.189	"Cc1cccc(OC[C@@H](O)CNC(C)(C)C)c1C |&1:8,r|"	RKUQLAPSGZJLGP-ZDUSSCGKSA-N	12179892	
BRD-K79633074-001-01-8	xilobam	0	88.42	Enamine	Z203043368		245.153	CN1CCC\C1=N\C(=O)Nc1c(C)cccc1C	PAXRPWSXCPTPCA-QINSGFPZSA-N	6434391	
BRD-K27393415-001-01-0	xipamide	0	99.61	OxChem	AX8031911		354.044	Cc1cccc(C)c1NC(=O)c1cc(c(Cl)cc1O)S(N)(=O)=O	MTZBBNMLMNBNJL-UHFFFAOYSA-N	26618	
BRD-K04266228-001-04-6	XL019	0	71.68	MedChemEx	HY-13775	XL019	444.227	O=C(Nc1ccc(cc1)-c1ccnc(Nc2ccc(cc2)N2CCOCC2)n1)[C@@H]1CCCN1	ISOCDPQFIXDIMS-QHCPKHFHSA-N	57990869	
BRD-K04266228-001-05-3	XL019	0	85.4	MedChemEx	HY-13775	XL019	444.227	O=C(Nc1ccc(cc1)-c1ccnc(Nc2ccc(cc2)N2CCOCC2)n1)[C@@H]1CCCN1	ISOCDPQFIXDIMS-QHCPKHFHSA-N	57990869	
BRD-K04266228-001-02-0	XL019	0	59.13	Selleck	S7036	XL019	444.227	O=C(Nc1ccc(cc1)-c1ccnc(Nc2ccc(cc2)N2CCOCC2)n1)[C@@H]1CCCN1	ISOCDPQFIXDIMS-QHCPKHFHSA-N	57990869	
BRD-K04266228-001-03-8	XL019	0	74.61	Selleck	S7036	XL019	444.227	O=C(Nc1ccc(cc1)-c1ccnc(Nc2ccc(cc2)N2CCOCC2)n1)[C@@H]1CCCN1	ISOCDPQFIXDIMS-QHCPKHFHSA-N	57990869	
BRD-K00003439-001-01-9	XL041	0	98.23	MedChemEx	HY-101973	XL041	608.111	CC(C)(O)c1cn(c(n1)C(C)(C)c1c(Cl)cccc1Cl)-c1ccc(cc1F)-c1cc(F)c(CO)c(c1)S(C)(=O)=O	HNAJDMYOTDNOBK-UHFFFAOYSA-N	49787490	
BRD-K95901403-001-04-5	XL147	0	96.66	Selleck	S1118	XL-147 analog	448.078	Cc1ccc(cc1)S(=O)(=O)Nc1nc2ccccc2nc1Nc1ccc2nsnc2c1	MQMKRQLTIWPEDM-UHFFFAOYSA-N	1893730	
BRD-K95901403-001-06-9	XL147	0	96.39	MedChemEx	HY-11105	Pilaralisib analogue	448.078	Cc1ccc(cc1)S(=O)(=O)Nc1nc2ccccc2nc1Nc1ccc2nsnc2c1	MQMKRQLTIWPEDM-UHFFFAOYSA-N	1893730	
BRD-K14274271-001-02-8	XL228	0	96.72	MedChemEx	HY-15749	XL228	437.265	CC(C)c1cc(CNc2nc(Nc3cc(n[nH]3)C3CC3)cc(n2)N2CCN(C)CC2)on1	ALKJNCZNEOTEMP-UHFFFAOYSA-N	59757974	
BRD-K14274271-001-01-0	XL228	0	70.02	MedChemEx	HY-15749	XL228	437.265	CC(C)c1cc(CNc2nc(Nc3cc(n[nH]3)C3CC3)cc(n2)N2CCN(C)CC2)on1	ALKJNCZNEOTEMP-UHFFFAOYSA-N	59757974	
BRD-K03549949-001-02-9	XL388	0	96.66	Tocris	4893	XL 388	455.132	Cc1c(F)c(ccc1C(=O)N1CCOc2ccc(cc2C1)-c1ccc(N)nc1)S(C)(=O)=O	LNFBAYSBVQBKFR-UHFFFAOYSA-N	59604787	
BRD-K03549949-001-01-0	XL388	0	97.77	Selleck	S7035	XL388	455.132	Cc1c(F)c(ccc1C(=O)N1CCOc2ccc(cc2C1)-c1ccc(N)nc1)S(C)(=O)=O	LNFBAYSBVQBKFR-UHFFFAOYSA-N	59604787	
BRD-K03765900-001-01-9	XL647	0	95.23	MedChemEx	HY-13314	XL-647	490.134	COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@H]1C[C@H]2CN(C)C[C@H]2C1	HVXKQKFEHMGHSL-QKDCVEJESA-N		
BRD-K00003558-001-01-9	XL888	0	97.08	MedChemEx	HY-13313	XL888	503.29	[H][C@]1(C[C@@H]2CC[C@H](C1)N2c1ccc(cn1)C(=O)C1CC1)NC(=O)c1cc(N[C@H](C)CC)c(cc1C)C(N)=O |TLB:9:8:4.5:1.2.7|	LHGWWAFKVCIILM-HLRQEUIKSA-N		
BRD-K48449981-001-02-7	XMD17-109	0	98.26	Tocris	5393	ERK5-IN-1	638.369	CCOc1cc(ccc1Nc1ncc2N(C)C(=O)c3ccccc3N(C3CCCC3)c2n1)C(=O)N1CCC(CC1)N1CCN(C)CC1	XVBGRTMNFNMINE-UHFFFAOYSA-N	71604307	
BRD-K48449981-001-01-9	XMD17-109	0	93.73	MedChemEx	HY-15665	XMD17-109	638.369	CCOc1cc(ccc1Nc1ncc2N(C)C(=O)c3ccccc3N(C3CCCC3)c2n1)C(=O)N1CCC(CC1)N1CCN(C)CC1	XVBGRTMNFNMINE-UHFFFAOYSA-N	71604307	
BRD-K50387473-001-11-0	XMD8-92	0	88.71	MedChemEx	HY-14443	XMD8-92	474.238	CCOc1cc(ccc1Nc1ncc2N(C)C(=O)c3ccccc3N(C)c2n1)N1CCC(O)CC1	QAPAJIZPZGWAND-UHFFFAOYSA-N	46843772	
BRD-K50387473-001-09-4	XMD8-92	0	82.01	MedChemEx	HY-14443	XMD8-92	474.238	CCOc1cc(ccc1Nc1ncc2N(C)C(=O)c3ccccc3N(C)c2n1)N1CCC(O)CC1	QAPAJIZPZGWAND-UHFFFAOYSA-N	46843772	
BRD-K50387473-001-10-2	XMD8-92	0	80.87	Tocris	4132	XMD 8-92	474.238	CCOc1cc(ccc1Nc1ncc2N(C)C(=O)c3ccccc3N(C)c2n1)N1CCC(O)CC1	QAPAJIZPZGWAND-UHFFFAOYSA-N	46843772	
BRD-K21565985-003-24-9	xylazine	0	97.88	MedChemEx	HY-B0443A	Xylazine (hydrochloride)	220.103	Cc1cccc(C)c1NC1=NCCCS1 |t:10|	BPICBUSOMSTKRF-UHFFFAOYSA-N	5707	
BRD-K21565985-001-22-5	xylazine	0	99.59	MicroSource	1501200	XYLAZINE	220.103	Cc1cccc(C)c1NC1=NCCCS1 |t:10|	BPICBUSOMSTKRF-UHFFFAOYSA-N	5707	
BRD-K21565985-003-02-3	xylazine	0	97.88	Selleck	S2516	Xylazine HCl	220.103	Cc1cccc(C)c1NC1=NCCCS1 |t:10|	BPICBUSOMSTKRF-UHFFFAOYSA-N	5707	
BRD-K08356259-003-25-9	xylometazoline	0	90.12	MedChemEx	HY-B0475	Xylometazoline (hydrochloride)	244.194	Cc1cc(cc(C)c1CC1=NCCN1)C(C)(C)C |t:10|	HUCJFAOMUPXHDK-UHFFFAOYSA-N	5709	
BRD-K08356259-003-24-7	xylometazoline	0	98.38	MicroSource	1500614	XYLOMETAZOLINE HYDROCHLORIDE	244.194	Cc1cc(cc(C)c1CC1=NCCN1)C(C)(C)C |t:10|	HUCJFAOMUPXHDK-UHFFFAOYSA-N	5709	
BRD-K08356259-003-23-9	xylometazoline	0	95.02	Selleck	S2576	Xylometazoline HCl	244.194	Cc1cc(cc(C)c1CC1=NCCN1)C(C)(C)C |t:10|	HUCJFAOMUPXHDK-UHFFFAOYSA-N	5709	
BRD-K10759144-001-03-5	xylose	0	0	Selleck	S2124	Xylose	150.053	OC[C@@H](O)[C@H](O)[C@@H](O)C=O	PYMYPHUHKUWMLA-VPENINKCSA-N	644160	
BRD-K10759144-001-04-3	xylose	0	100	Selleck	S2124	Xylose	150.053	OC[C@@H](O)[C@H](O)[C@@H](O)C=O	PYMYPHUHKUWMLA-VPENINKCSA-N	644160	
BRD-K09317629-004-02-9	Y-11	0	100	Tocris	4498	Y 11	185.14	OCC[N+]12CN3CN(CN(C3)C1)C2	SQWGHMPVSMSPNY-UHFFFAOYSA-N	427018	
BRD-K09317629-004-01-7	Y-11	0	99.12	Tocris	4498	Y 11	185.14	OCC[N+]12CN3CN(CN(C3)C1)C2	SQWGHMPVSMSPNY-UHFFFAOYSA-N	427018	
BRD-K94832621-001-03-1	Y-134	0	91.22	Tocris	2676	Y 134	472.182	CC(C)N1CCN(CC1)c1ccc(cc1)C(=O)c1c(sc2cc(O)ccc12)-c1ccc(O)cc1	LQEOPHGPHCWOAC-UHFFFAOYSA-N	11784736	
BRD-K94832621-001-02-3	Y-134	0	93.3	Tocris	2676	Y 134	472.182	CC(C)N1CCN(CC1)c1ccc(cc1)C(=O)c1c(sc2cc(O)ccc12)-c1ccc(O)cc1	LQEOPHGPHCWOAC-UHFFFAOYSA-N	11784736	
