SMILES,TITLE,pert_iname,vendor,catalog_no,vendor_name,Hybrid2,docked_fragment,Mpro-_dock,site
CCOC(=O)C1=C(NC(=C([C@@H]1C#Cc2ccccc2)C(=O)OCc3ccc(cc3)N(=O)=O)c4ccccc4)C,BRD-A06784547-001-02-6,MRS1334,Tocris,1385,MRS 1334,-8.230335,x0161,8.676752,active-noncovalent
c1ccc(cc1)N2CNC(=O)C23CC[NH+](CC3)CCCC(=O)c4ccc(cc4)F,BRD-K55468218-003-02-8,spiperone,Tocris,995,Spiperone hydrochloride,-8.230008,x0434,4.273938,active-noncovalent
c1ccc(cc1)N2CNC(=O)C23CC[NH+](CC3)CCCC(=O)c4ccc(cc4)F,BRD-K55468218-001-26-1,spiperone,MicroSource,1501152,SPIPERONE,-8.230008,x0434,4.273938,active-noncovalent
c1ccc2c(c1)OC[C@H](O2)C3=[NH+]CCN3,BRD-A18696154-003-21-8,idazoxan,Tocris,793,Idazoxan hydrochloride,-8.228940,x0195,-1.446433,active-noncovalent
c1ccc2c(c1)OC[C@H](O2)C3=[NH+]CCN3,BRD-K70759443-001-01-4,idazoxane,AMS,A001595684,"2-(2,3-dihydro-1,4-benzodioxin-2-yl)-4,5-dihydro-1H-imidazole",-8.228940,x0195,-1.446433,active-noncovalent
c1ccc2c(c1)OC[C@H](O2)C3=[NH+]CCN3,BRD-A18696154-003-22-6,idazoxan,MicroSource,1506073,IDAZOXAN HYDROCHLORIDE,-8.228940,x0195,-1.446433,active-noncovalent
C[C@@H](CCCCn1c(=O)c2c(ncn2C)n(c1=O)C)O,BRD-A05334458-001-02-8,lisofylline,Enzo,LP102,Lisofylline,-8.228798,x0195,0.511054,active-noncovalent
C[NH+](C)CCc1ccc(cc1)O,BRD-K93631643-001-03-2,hordenine,Selleck,S2385,Hordenine,-8.228170,x0161,-0.81358,active-noncovalent
C[NH+](C)CCc1ccc(cc1)O,BRD-K93631643-001-02-4,hordenine,Selleck,S2385,Hordenine,-8.228170,x0161,-0.81358,active-noncovalent
c1ccc2c(c1)c3c(o2)c(ncn3)N4CCN(CC4)C(=S)NCc5ccc6c(c5)OCO6,BRD-K66538826-001-07-2,amuvatinib,Selleck,S1244,Amuvatinib (MP-470),-8.228062,x0161,10.121054,active-noncovalent
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,BRD-K73201113-001-01-3,octamethyltrisiloxane,Sigma,MFCD00008264,"1,1,1,3,3,5,5,5-octamethyltrisiloxane",-8.226797,x0749,-0.445096,active-covalent
CC(C)(CC(=O)NCCn1ccc2c1c(ncn2)Nc3ccc(c(c3)Cl)Oc4cccc(c4)C(F)(F)F)O,BRD-K80343549-001-02-6,TAK-285,Selleck,S2784,TAK-285,-8.226374,x0161,10.355312,active-noncovalent
C[C@H](C(=O)OC(C)(C)Cc1ccc(cc1)Cl)[NH3+],BRD-A14966924-003-07-7,alaproclate,AlfaAesar,J62741,,-8.226223,x1418,-0.233565,active-covalent
CCOc1ccc2c(c1)C(=CC(N2)(C)C)C,BRD-K56792340-001-13-2,ethoxyquin,Prestwick,Prestw-765,Ethoxyquin,-8.226137,x0195,-0.154035,active-noncovalent
CC(=CCc1c(ccc2c1oc(=O)cc2)OC)C,BRD-K78294846-001-12-4,osthol,Selleck,S2337,Osthole,-8.226069,x0195,-0.379364,active-noncovalent
Cc1c(nc(o1)c2ccccc2)CCC(=O)c3ccc(cc3)Cc4c([nH]c(=O)s4)[O-],BRD-K82908348-001-01-9,darglitazone,Cayman,17681,"5-{4-[3-(5-methyl-2-phenyl-1,3-oxazol-4-yl)propanoyl]benzyl}-1,3-thiazolidine-2,4-dione",-8.225974,x0072,3.44964,active-noncovalent
CC(C)n1cnc2c1nc(nc2NCCc3ccc(cc3)O)c4csc5c4cccc5,BRD-K36739687-001-03-0,stemregenin-1,Selleck,S2858,StemRegenin 1 (SR1),-8.224808,x0831,3.824781,active-covalent
c1ccc(cc1)[C@@H]2C[C@H]2[NH2+]CC3CC[NH+](CC3)Cc4ccc(cc4)C(=O)[O-],BRD-K09223495-001-01-4,GSK2879552,MedChemEx,HY-18632,GSK2879552,-8.224319,x0749,2.698341,active-covalent
C[N@@H+]1C[C@@H](C[C@H]1CCOc2ccccc2CCc3cccc(c3)OC)O,BRD-K15588452-003-02-7,R-96544,Tocris,1742,R-96544 hydrochloride,-8.224092,x0195,3.977313,active-noncovalent
C[N@@H+]1C[C@@H](C[C@H]1CCOc2ccccc2CCc3cccc(c3)OC)O,BRD-K15588452-003-03-5,R-96544,Tocris,1742,R-96544 hydrochloride,-8.224092,x0195,3.977313,active-noncovalent
CCCCCCC(=O)OC1CC([NH2+]C(C1)(C)C)(C)C,BRD-K49119234-003-03-4,TMPH,Tocris,2438,TMPH hydrochloride,-8.223905,x0161,1.288973,active-noncovalent
CCCCCCC(=O)OC1CC([NH2+]C(C1)(C)C)(C)C,BRD-K49119234-003-02-6,TMPH,Tocris,2438,TMPH hydrochloride,-8.223905,x0161,1.288973,active-noncovalent
COc1ccc(cc1)CNC(=O)Nc2ncc(s2)N(=O)=O,BRD-K67860401-001-05-6,AR-A014418,Selleck,S7435,AR-A014418,-8.223884,x0678,1.077857,active-noncovalent
COc1ccc(cc1)CNC(=O)Nc2ncc(s2)N(=O)=O,BRD-K67860401-001-07-2,AR-A014418,Tocris,3966,AR-A 014418,-8.223884,x0678,1.077857,active-noncovalent
CCC[NH2+][C@H](C)C(=O)Nc1c(csc1C(=O)OC)C,BRD-A70514680-003-11-2,articaine,Selleck,S3150,Articaine HCl,-8.223339,x0195,1.082176,active-noncovalent
c1ccc(c(c1)N2CC=C(NC2=O)c3cccc(c3)N(=O)=O)O,BRD-K48869804-001-09-6,icilin,Tocris,1531,Icilin,-8.223249,x0161,2.316718,active-noncovalent
C[C@@H](C(F)(F)F)Oc1ccc(cc1C(=O)N2CCN(CC2)c3c(cc(cn3)C(F)(F)F)F)S(=O)(=O)C,BRD-K13756951-001-01-4,bitopertin,MedChemEx,HY-10809,Bitopertin,-8.223043,x1077,7.232036,active-noncovalent
C[N@H+]1CCC[C@@H]1Cc2c[nH]c3c2cc(cc3)CCS(=O)(=O)c4ccccc4,BRD-K30652337-001-01-9,eletriptan,MicroSource,1505819,ELETRIPTAN HYDROBROMIDE,-8.222871,x0874,2.481781,active-noncovalent
C[N@H+]1CCC[C@@H]1Cc2c[nH]c3c2cc(cc3)CCS(=O)(=O)c4ccccc4,BRD-K30652337-004-03-9,eletriptan,Tocris,3862,Eletriptan hydrobromide,-8.222871,x0874,2.481781,active-noncovalent
C[N@H+]1CCC[C@@H]1Cc2c[nH]c3c2cc(cc3)CCS(=O)(=O)c4ccccc4,BRD-K30652337-004-02-1,eletriptan,Tocris,3862,Eletriptan hydrobromide,-8.222871,x0874,2.481781,active-noncovalent
C[N@H+]1CCC[C@@H]1Cc2c[nH]c3c2cc(cc3)CCS(=O)(=O)c4ccccc4,BRD-K30652337-004-01-3,eletriptan,Selleck,S3180,Eletriptan HBr,-8.222871,x0874,2.481781,active-noncovalent
c1ccnc(c1)c2c([nH]c(n2)c3ccc(cc3)C(=O)N)c4ccc5c(c4)OCCO5,BRD-K09132007-001-11-7,D-4476,Tocris,2902,D 4476,-8.222851,x0434,6.436473,active-noncovalent
c1ccnc(c1)c2c([nH]c(n2)c3ccc(cc3)C(=O)N)c4ccc5c(c4)OCCO5,BRD-K09132007-001-07-5,D-4476,Tocris,2902,D 4476,-8.222851,x0434,6.436473,active-noncovalent
CCO[C@@H]1[C@H](CC(=O)O1)NC(=O)[C@@H]2CCCN2C(=O)[C@H](C(C)(C)C)NC(=O)c3ccc(c(c3)Cl)N,BRD-K26712974-001-01-5,VX-765,Selleck,S2228,VX-765,-8.220553,x0967,6.342767,active-noncovalent
CCCCCCCCCCCC(=O)[O-],BRD-K67375056-001-07-9,lauric-acid,Enzo,BL137,Dodecanoic acid (Lauric acid),-8.219894,x0678,-0.009171,active-noncovalent
C[C@H](Cc1ccc(c(c1)OC)OC)[C@@H](C)Cc2ccc(c(c2)OC)OC,BRD-K76788410-001-01-6,terameprocol,Sigma,MFCD11113155,"4-[(2S,3R)-4-(3,4-dimethoxyphenyl)-2,3-dimethylbutyl]-1,2-dimethoxybenzene",-8.218856,x0195,3.542558,active-noncovalent
CN(CCOc1ccc(cc1)C[C@H]2C(=O)[N-]C(=O)S2)c3ccccn3,BRD-A97437073-001-09-8,rosiglitazone,Tocris,5325,Rosiglitazone,-8.218854,x0749,4.618966,active-covalent
CN(CCOc1ccc(cc1)C[C@H]2C(=O)[N-]C(=O)S2)c3ccccn3,BRD-A97437073-050-14-5,rosiglitazone,MicroSource,1504263,ROSIGLITAZONE MALEATE,-8.218854,x0749,4.618966,active-covalent
CN(CCOc1ccc(cc1)C[C@H]2C(=O)[N-]C(=O)S2)c3ccccn3,BRD-A97437073-003-14-4,rosiglitazone,Selleck,S2075,Rosiglitazone HCl,-8.218854,x0749,4.618966,active-covalent
CN(CCOc1ccc(cc1)C[C@H]2C(=O)[N-]C(=O)S2)c3ccccn3,BRD-A97437073-001-08-0,rosiglitazone,Selleck,S2556,Rosiglitazone,-8.218854,x0749,4.618966,active-covalent
CN(CCOc1ccc(cc1)C[C@H]2C(=O)[N-]C(=O)S2)c3ccccn3,BRD-A97437073-050-13-7,rosiglitazone,Selleck,S2505,Rosiglitazone maleate,-8.218854,x0749,4.618966,active-covalent
c1cc2c(cc1OCCCCc3nnnn3C4CCCCC4)CCC(=O)N2,BRD-K67017579-001-26-5,cilostazol,Selleck,S1294,Cilostazol,-8.217163,x1334,6.080779,active-covalent
c1cc2c(cc1OCCCCc3nnnn3C4CCCCC4)CCC(=O)N2,BRD-K67017579-001-28-1,cilostazol,MicroSource,1505230,CILOSTAZOL,-8.217163,x1334,6.080779,active-covalent
c1cc2c(cc1OCCCCc3nnnn3C4CCCCC4)CCC(=O)N2,BRD-K67017579-001-29-9,cilostazol,Tocris,1692,Cilostazol,-8.217163,x1334,6.080779,active-covalent
c1cc2c(cc1OCCCCc3nnnn3C4CCCCC4)CCC(=O)N2,BRD-K67017579-001-27-3,cilostazol,Tocris,1692,Cilostazol,-8.217163,x1334,6.080779,active-covalent
CC[C@H](c1cccc(c1)O)[C@@H](C)C[NH+](C)C,BRD-K25699529-003-01-1,tapentadol,MicroSource,1900050,TAPENTADOL HYDROCHLORIDE,-8.216426,x0749,-1.066239,active-covalent
C1CCC(CC1)NC(=O)N(CCCl)N=O,BRD-K51768138-001-09-1,lomustine,MedChemEx,HY-13669,Lomustine,-8.215820,x0195,-0.065398,active-noncovalent
C1CCC(CC1)NC(=O)N(CCCl)N=O,BRD-K51768138-001-07-5,lomustine,Selleck,S1840,Lomustine (CeeNU),-8.215820,x0195,-0.065398,active-noncovalent
C1CCC(CC1)NC(=O)N(CCCl)N=O,BRD-K51768138-001-10-9,lomustine,MedChemEx,HY-13669,Lomustine,-8.215820,x0195,-0.065398,active-noncovalent
C1CCC(CC1)NC(=O)N(CCCl)N=O,BRD-K51768138-001-04-2,lomustine,Selleck,S1840,Lomustine,-8.215820,x0195,-0.065398,active-noncovalent
C1CCC(CC1)NC(=O)N(CCCl)N=O,BRD-K51768138-001-05-9,lomustine,MicroSource,1502301,LOMUSTINE,-8.215820,x0195,-0.065398,active-noncovalent
Cc1cccc(n1)c2c(nc([nH]2)C(C)(C)C)c3ccc4c(c3)OCO4,BRD-K40109029-001-02-9,SB-505124,Selleck,S2186,SB505124,-8.215747,x0678,2.748106,active-noncovalent
CC[NH+](CC)CCOC(=O)[C@@H](c1ccccc1)C2CCCCC2,BRD-A22267103-003-13-1,drofenine,MicroSource,1500999,DROFENINE HYDROCHLORIDE,-8.215308,x1093,1.41107,active-noncovalent
Cc1ccc(o1)CNc2c3cc(ccc3ncn2)c4ccc(o4)CO,BRD-K64835161-001-02-8,ML167,Selleck,S7509,ML167,-8.215120,x0104,2.23357,active-noncovalent
C(CC(=O)[O-])C(=O)C(=O)[O-],BRD-K89712525-001-02-1,2-oxoglutaric-acid,Enamine,Z57127547,,-8.215040,x0397,-0.466179,active-noncovalent
CCCCOc1nc(c2c(n1)[N@](CC(=O)N2)Cc3cccc(c3)C[NH+]4CCCC4)N,BRD-K73585091-001-01-5,GS-9620,MedChemEx,HY-15601,GS-9620,-8.214684,x0874,3.670897,active-noncovalent
CCCCOc1nc(c2c(n1)[N@](CC(=O)N2)Cc3cccc(c3)C[NH+]4CCCC4)N,BRD-K73585091-001-02-3,GS-9620,MedChemEx,HY-15601,GS-9620,-8.214684,x0874,3.670897,active-noncovalent
c1cc(c(cc1[C@@H](C(=O)[O-])[NH3+])C(=O)[O-])O,BRD-K61585876-001-01-0,3-carboxy-4-hydroxyphenylglycine-(S),Tocris,329,(S)-3-Carboxy-4-hydroxyphenylglycine,-8.213431,x1412,0.208363,active-covalent
Cc1c(cno1)C(=O)N2CCCCC2,BRD-K43647122-001-01-3,nerbacadol,Enamine,Z228841354,1-[(5-methyl-4-isoxazolyl)carbonyl]piperidine,-8.213220,x0195,-1.249621,active-noncovalent
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CCl)O)C)O)Cl)C,BRD-K50265942-001-01-2,mometasone,Sigma,MFCD02683426,"(11beta,16alpha)-9,21-dichloro-11,17-dihydroxy-16-methylpregna-1,4-diene-3,20-dione",-8.212431,x0874,4.162085,active-noncovalent
CCN(CCNC(=O)Nc1ccccc1Br)c2cccc(c2)C,BRD-K03665769-001-01-1,SB-452533,Tocris,3265,SB 452533,-8.212340,x0104,1.619724,active-noncovalent
c1ccc2c(c1)CCC/C(=C\C(=O)[O-])/[C@@H]2O,BRD-A85025557-001-02-5,NCS-382,Tocris,780,NCS-382,-8.211833,x0749,-1.300124,active-covalent
CC(C)(C)[C@H](/C=C/c1ccc2c(c1)OCO2)O,BRD-A72441487-001-05-7,stiripentol,Sigma,S6826,"(1E)-1-(1,3-benzodioxol-5-yl)-4,4-dimethyl-1-penten-3-ol",-8.211080,x0749,1.487662,active-covalent
CC[C@]1(CCCC[N@@H+](C1)C)c2cccc(c2)O,BRD-A02710418-003-11-8,meptazinol,Selleck,S3204,Meptazinol HCl,-8.210585,x0161,0.69831,active-noncovalent
CC[C@]1(CCCC[N@@H+](C1)C)c2cccc(c2)O,BRD-A02710418-003-12-6,meptazinol,Selleck,S3204,Meptazinol HCl,-8.210585,x0161,0.69831,active-noncovalent
CC[C@]1(CCCC[N@@H+](C1)C)c2cccc(c2)O,BRD-A02710418-003-13-4,meptazinol,Tocris,3636,Meptazinol hydrochloride,-8.210585,x0161,0.69831,active-noncovalent
CCOc1cc(c(cc1OCC)OCC)C(=O)CCC(=O)[O-],BRD-K37543758-001-01-3,trepibutone,AvaChem,1611,"4-oxo-4-(2,4,5-triethoxyphenyl)butanoic acid",-8.210217,x0678,1.678268,active-noncovalent
COc1cc(cc(c1O)C(=O)NCCO)CC=C,BRD-K60102752-001-02-2,alibendol,Selleck,S1928,Alibendol,-8.210127,x0678,-1.000929,active-noncovalent
C[NH+]1[C@@H]2CC[C@@H]1CC(C2)OC(c3ccccc3)c4ccccc4,BRD-K48061146-066-01-7,benztropine-mesylate,Selleck,S3163,Benztropine mesylate,-8.210074,x0072,0.539846,active-noncovalent
CC(=O)Nc1ccc(cc1)C(=O)Nc2ccccc2N,BRD-K52313696-001-12-3,tacedinaline,Selleck,S2818,CI994 (Tacedinaline),-8.209475,x1093,5.084809,active-noncovalent
CC(=O)Nc1ccc(cc1)C(=O)Nc2ccccc2N,BRD-K52313696-001-14-9,tacedinaline,Tocris,2952,CI 994,-8.209475,x1093,5.084809,active-noncovalent
CC1(Cc2cc(c(cc2-c3n1c4c(c3)nc5ccccc5n4)OC)OC)C,BRD-K06712146-001-02-0,YM-90709,Tocris,1675,YM 90709,-8.208828,x0161,4.904428,active-noncovalent
CC1(Cc2cc(c(cc2-c3n1c4c(c3)nc5ccccc5n4)OC)OC)C,BRD-K06712146-001-03-8,YM-90709,MedChemEx,HY-19969,YM-90709,-8.208828,x0161,4.904428,active-noncovalent
c1ccc(cc1)[C@@H](c2ccccn2)/N=N/c3ccc(cn3)Cl,BRD-K76180386-001-03-2,JIB04,Tocris,4972,JIB 04,-8.208703,x0749,1.674938,active-covalent
c1ccc(cc1)[C@@H](c2ccccn2)/N=N/c3ccc(cn3)Cl,BRD-K76180386-001-02-4,JIB04,Selleck,S7281,JIB04 (NSC693627),-8.208703,x0749,1.674938,active-covalent
c1ccc(cc1)[C@@H](c2ccccn2)/N=N/c3ccc(cn3)Cl,BRD-K76180386-001-01-6,JIB04,Selleck,S7281,JIB-04,-8.208703,x0749,1.674938,active-covalent
Cc1cc(=O)c2c(o1)c(c3c(c2OC)cco3)OC,BRD-K80353807-001-25-3,khellin,Sigma,60730,"4,9-dimethoxy-7-methyl-5H-furo[3,2-g]chromen-5-one",-8.208635,x0195,1.815673,active-noncovalent
Cc1cc(=O)c2c(o1)c(c3c(c2OC)cco3)OC,BRD-K80353807-001-24-6,khellin,MicroSource,210866,KHELLIN,-8.208635,x0195,1.815673,active-noncovalent
c1cc(c(cc1C(F)(F)F)NC(=O)Nc2cc(ccc2[O-])C(F)(F)F)[O-],BRD-K73738482-001-02-5,NS-1643,Tocris,3062,NS 1643,-8.208409,x0874,6.375517,active-noncovalent
CC[C@@]12CCC[N@H+]3[C@@H]1c4c(c5ccccc5n4C(=C2)C(=O)OCC)CC3,BRD-K53318339-001-24-9,vinpocetine,MicroSource,1503115,VINPOCETINE,-8.208232,x0195,3.441494,active-noncovalent
CC[C@@]12CCC[N@H+]3[C@@H]1c4c(c5ccccc5n4C(=C2)C(=O)OCC)CC3,BRD-K53318339-001-23-1,vinpocetine,Tocris,757,Vinpocetine,-8.208232,x0195,3.441494,active-noncovalent
CC[C@@]12CCC[N@H+]3[C@@H]1c4c(c5ccccc5n4C(=C2)C(=O)OCC)CC3,BRD-K53318339-001-26-4,vinpocetine,Selleck,S2110,Vinpocetine (Cavinton),-8.208232,x0195,3.441494,active-noncovalent
CCc1c([nH]c(=O)[nH]1)C(=O)c2ccncc2,BRD-K71977764-001-01-2,piroximone,Enamine,Z2306534716,"4-ethyl-5-isonicotinoyl-1,3-dihydro-2H-imidazol-2-one",-8.207845,x1382,-1.622733,active-covalent
Cc1nc2cnccc2n1Cc3ccc(cc3F)C(=O)c4cn(c5c4c(ccc5)C#C)C(=O)N(C)C,BRD-K97233161-003-01-5,ABT-491,EMDBio,511071-2MG,"PAF Receptor Antagonist, ABT-491",-8.207167,x1077,6.756321,active-noncovalent
CCC(=O)O[C@@H]1CC[C@H]2[C@@]1(CC[C@@H]3[C@@H]2CC[C@@H]4[C@]3(C[C@@H](C(=O)C4)C)C)C,BRD-A38706605-001-01-2,dromostanolone-propionate,ANpharma,AN-45527,2-methyl-3-oxoandrostan-17-yl propionate,-8.206539,x0072,3.029767,active-noncovalent
CC[NH+](CC)CCOC(=O)C1(CCCC1)c2ccc(cc2)N(=O)=O,BRD-K28453807-003-11-2,nitrocaramiphen,Tocris,469,Nitrocaramiphen hydrochloride,-8.206180,x0195,1.680877,active-noncovalent
CC(C)(C)c1cc(cc(c1O)C(C)(C)C)CC(C)(C)CO,BRD-K65786282-001-08-3,CGP-7930,Tocris,1513,CGP 7930,-8.206158,x0195,0.816551,active-noncovalent
CC(C)(C)c1cc(cc(c1O)C(C)(C)C)CC(C)(C)CO,BRD-K65786282-001-07-5,CGP-7930,Tocris,1513,CGP 7930,-8.206158,x0195,0.816551,active-noncovalent
C[NH+](C)CCN(Cc1ccc(cc1)OC)c2ncccn2,BRD-K88405679-003-03-1,thonzylamine,MicroSource,1503135,THONZYLAMINE HYDROCHLORIDE,-8.206113,x0874,1.598924,active-noncovalent
C[C@H]1CC[C@@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC[C@H]6[C@@]5(CC[C@@H](C6)O)C)C)C)OC1,BRD-K62277907-001-01-6,PYM50028,Enzo,NP272,Sarsasapogenin,-8.205397,x0678,4.952915,active-noncovalent
CCCCN(CC)c1c2c(c(n(c2nc(n1)C)c3c(cc(cc3C)C)C)C)C,BRD-K01363385-003-01-5,antalarmin,Tocris,2778,Antalarmin hydrochloride,-8.204543,x0104,8.0587,active-noncovalent
c1cc(sc1)c2cc(no2)C(=O)NC3CC3,BRD-K53903639-001-04-7,ISX-9,Tocris,4439,ISX 9,-8.204162,x0161,-0.192758,active-noncovalent
c1ccc2c(c1)cc(s2)C(=O)[O-],BRD-K75282704-001-02-4,BL-5583,Enamine,Z89265777,,-8.203632,x0195,-1.283081,active-noncovalent
COC(=O)/C=C/C(=O)OCCn1c(ccc1O)O,BRD-K87386013-001-01-7,diroximel-fumarate,WuXi,WXC04774,,-8.203455,x0195,0.722878,active-noncovalent
CCCCCCCC/C=C\CCCCCC[C@H](C(=O)[O-])O,BRD-A74347210-001-01-7,minerval,Sigma,SML0256,(9Z)-2-hydroxy-9-octadecenoic acid,-8.203146,x0831,1.388611,active-covalent
C[C@@H](c1ccccc1)NC(=O)[C@@H]2CSCN2C(=O)c3ccccc3,BRD-A00055058-001-01-0,RS-0481,Enamine,Z102844102,3-benzoyl-N-(1-phenylethyl)thiazolidine-4-carboxamide,-8.202857,x0104,1.867791,active-noncovalent
Cc1cc2c(c(c(c(c2C(C)C)O)O)C=O)c(c1c3c(cc4c(c3O)c(c(c(c4C(C)C)O)O)C=O)C)O,BRD-K19295594-015-12-7,gossypol,Selleck,S2812,AT101,-8.201283,x1077,6.186256,active-noncovalent
Cc1cc2c(c(c(c(c2C(C)C)O)O)C=O)c(c1c3c(cc4c(c3O)c(c(c(c4C(C)C)O)O)C=O)C)O,BRD-K19295594-015-14-3,gossypol,Selleck,S2303,Gossypol Acetate,-8.201283,x1077,6.186256,active-noncovalent
Cc1cc2c(c(c(c(c2C(C)C)O)O)C=O)c(c1c3c(cc4c(c3O)c(c(c(c4C(C)C)O)O)C=O)C)O,BRD-K19295594-001-17-6,gossypol,Tocris,3367,AT 101,-8.201283,x1077,6.186256,active-noncovalent
Cc1cc2c(c(c(c(c2C(C)C)O)O)C=O)c(c1c3c(cc4c(c3O)c(c(c(c4C(C)C)O)O)C=O)C)O,BRD-K19295594-001-16-8,gossypol,Tocris,3367,AT 101,-8.201283,x1077,6.186256,active-noncovalent
Cc1cc2c(c(c(c(c2C(C)C)O)O)C=O)c(c1c3c(cc4c(c3O)c(c(c(c4C(C)C)O)O)C=O)C)O,BRD-K19295594-015-13-5,gossypol,Selleck,S2812,AT101,-8.201283,x1077,6.186256,active-noncovalent
Cc1cc2c(c(c(c(c2C(C)C)O)O)C=O)c(c1c3c(cc4c(c3O)c(c(c(c4C(C)C)O)O)C=O)C)O,BRD-K19295594-001-15-0,gossypol,Selleck,S2303,Gossypol,-8.201283,x1077,6.186256,active-noncovalent
CCC[N@@H+]1CCCC[C@H]1C(=O)Nc2c(cccc2C)C,BRD-K50938786-003-11-8,ropivacaine,Selleck,S4058,Ropivacaine HCl,-8.200874,x0434,0.253987,active-noncovalent
CC(C)(C)c1ccc(cc1)/C(=C/C(=O)c2ccc(cc2)OC)/O,BRD-K14401183-001-11-5,avobenzone,MicroSource,1504190,AVOBENZONE,-8.198940,x0161,2.582972,active-noncovalent
CC(C)(C)c1ccc(cc1)/C(=C/C(=O)c2ccc(cc2)OC)/O,BRD-K14401183-001-10-7,avobenzone,Selleck,S1904,Avobenzone,-8.198940,x0161,2.582972,active-noncovalent
Cc1cccc(n1)c2c([nH]c(n2)CNc3ccccc3F)c4ccc5ncnn5c4,BRD-K74396648-001-01-4,EW-7197,Selleck,S7530,EW-7197,-8.198914,x0874,3.937001,active-noncovalent
COc1ccc(cc1OC2CCCC2)C3(CCC(CC3)C(=O)[O-])C#N,BRD-K38473998-001-02-0,cilomilast,Selleck,S1455,Cilomilast,-8.198668,x0749,3.096292,active-covalent
Cc1nc2ccsc2c(n1)Nc3c4c(n[nH]3)C(N(C4)C(=O)N[C@H](C[NH+](C)C)c5ccccc5)(C)C,BRD-K37764012-001-04-1,PF-03758309,MedChemEx,HY-13007,PF-3758309,-8.198112,x0161,10.268263,active-noncovalent
[2H]C([2H])([2H])C(CCO[C@@H](C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C)(C([2H])([2H])[2H])O,BRD-K81332461-001-01-4,maxacalcitol,MedChemEx,HY-15329,Maxacalcitol-D6,-8.197425,x0874,6.074526,active-noncovalent
CC[C@H]1C[N@H+]2CCc3cc(c(cc3[C@@H]2C[C@@H]1C[C@@H]4c5cc(c(cc5CC[NH2+]4)OC)OC)OC)OC,BRD-K03067624-001-02-3,emetine,Selleck,S4323,Emetine,-8.197369,x0434,9.285647,active-noncovalent
c1ccc(cc1)CCCc2c(=O)[nH]c3ccc(cc3n2)C(=O)NO,BRD-K19958299-001-01-1,TCS-2210,Tocris,3877,TCS 2210,-8.197081,x0195,0.789852,active-noncovalent
Cc1c(c2ccccc2n1CC[NH+]3CCOCC3)C(=O)c4ccc(cc4)OC,BRD-K46209126-001-06-4,pravadoline,Cayman,10006973,(4-methoxyphenyl){2-methyl-1-[2-(4-morpholinyl)ethyl]-1H-indol-3-yl}methanone,-8.196087,x0072,4.85544,active-noncovalent
Cc1cc(sc1[C@H](C(=O)[O-])[NH3+])C(=O)[O-],BRD-A87125127-001-02-2,3-MATIDA,Tocris,2196,3-MATIDA,-8.195889,x1418,-1.912475,active-covalent
C(CSSCCNC(=[NH2+])N)NC(=[NH2+])N,BRD-K69191882-065-01-6,guanidinoethyldisulfide-bicarbonate,TygerSci,G67400,N-[2-(2-Guanidino-ethyldisulfanyl)-ethyl]guanidine H2SO4,-8.194515,x1334,-0.183869,active-covalent
c1ccc2c(c1)cc(s2)C3(CCCCC3)[NH+]4CCCCC4,BRD-K15519488-050-02-1,CS-110266,Tocris,702,BTCP maleate,-8.194106,x0434,1.416575,active-noncovalent
c1ccc2c(c1)cc(s2)C3(CCCCC3)[NH+]4CCCCC4,BRD-K15519488-050-01-3,CS-110266,Tocris,702,BTCP maleate,-8.194106,x0434,1.416575,active-noncovalent
CC1([C@H]([C@@H](c2cc(ccc2O1)C#N)N3CCCC3=O)O)C,BRD-K24526313-001-18-5,levcromakalim,Sigma,MFCD00133201,"(3S,4R)-3-hydroxy-2,2-dimethyl-4-(2-oxo-1-pyrrolidinyl)-3,4-dihydro-2H-chromene-6-carbonitrile",-8.192831,x0195,0.408461,active-noncovalent
CC1([C@H]([C@@H](c2cc(ccc2O1)C#N)N3CCCC3=O)O)C,BRD-K24526313-001-17-7,levcromakalim,Tocris,1378,Levcromakalim,-8.192831,x0195,0.408461,active-noncovalent
CC1([C@H]([C@@H](c2cc(ccc2O1)C#N)N3CCCC3=O)O)C,BRD-M89827113-001-01-5,cromakalim,Tocris,1377,Cromakalim,-8.192831,x0195,0.408461,active-noncovalent
CCC1(C(=O)NCNC1=O)c2ccccc2,BRD-K32247306-001-27-8,primidone,Selleck,S1965,Primidone,-8.191757,x0678,0.406458,active-noncovalent
CCC1(C(=O)NCNC1=O)c2ccccc2,BRD-K32247306-001-28-6,primidone,Tocris,830,Primidone,-8.191757,x0678,0.406458,active-noncovalent
CCC1(C(=O)NCNC1=O)c2ccccc2,BRD-K32247306-001-29-4,primidone,MicroSource,1500501,PRIMIDONE,-8.191757,x0678,0.406458,active-noncovalent
CCNC(=O)c1c(c(on1)c2cc(c(cc2O)O)C(C)C)c3ccc(cc3)C[NH+]4CCOCC4,BRD-K41859756-001-09-2,NVP-AUY922,MedChemEx,HY-10215,NVP-AUY922,-8.191033,x1077,6.007355,active-noncovalent
