CatalogID,BB_SMILES,scaffold_SMILES,product_SMILES
EN300-7448135,NC12CC(C(F)F)(C1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC23CC(C(F)F)(C2)C3)c1
EN300-7459769,NCC1CC12CC2(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC2CC23CC3(F)F)c1
EN300-7459805,NCC12CC(CO)(CCO1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC23CC(CO)(CCO2)C3)c1
EN300-7459928,NC1(C(F)F)CC2(CCC2)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2(C(F)F)CC3(CCC3)C2)c1
EN300-7459997,NCC(F)C(F)(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC(F)C(F)(F)F)c1
EN300-7461074,C=C(F)CN,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,C=C(F)CNc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1
EN300-7461639,NCCCF,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCCCF)c1
EN300-7463460,C[C@H]1C(N)[C@@H]1C,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2[C@H](C)[C@H]2C)c1
EN300-7463520,CC(N)C(F)(F)C(F)(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC(C)C(F)(F)C(F)(F)F)c1
EN300-7463590,CO[C@]1(C(F)(F)F)C[C@H](N)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,CO[C@]1(C(F)(F)F)C[C@H](Nc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)C1
EN300-7463937,NC1CCCC2(CC1)CC2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CCCC3(CC2)CC3)c1
EN300-7464963,Nc1cccc(C2CC(F)(F)C2)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Nc2cccc(C3CC(F)(F)C3)c2)c1
EN300-7466790,NC1CC2CCC12,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CC3CCC32)c1
EN300-7374285,NCC1CCC1(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC2CCC2(F)F)c1
EN300-7471940,CC(F)(F)c1ccc(N)cc1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Nc2ccc(C(C)(F)F)cc2)c1
EN300-7472482,NC12CCCC1CCC2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC23CCCC2CCC3)c1
EN300-7473275,NCCC(C(F)(F)F)C(F)(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCCC(C(F)(F)F)C(F)(F)F)c1
EN300-7491998,NC1CCCCCCCC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CCCCCCCC2)c1
EN300-7493113,NCC1CCC2(CC2)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC2CCC3(CC3)C2)c1
EN300-7493266,N[C@H]1C[C@@H](n2cccn2)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(N[C@H]2C[C@@H](n3cccn3)C2)c1
EN300-7493311,N[C@H]1C[C@@H](n2cncn2)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(N[C@H]2C[C@@H](n3cncn3)C2)c1
EN300-7493768,NC12CC(C1)S(=O)(=O)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC23CC(C2)S(=O)(=O)C3)c1
EN300-7493883,C=CC(F)CN,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,C=CC(F)CNc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1
EN300-7494243,NCC12CC(c3ccccc3)(C1)C2(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC23CC(c4ccccc4)(C2)C3(F)F)c1
EN300-7500507,NCC1(F)COCCOC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC2(F)COCCOC2)c1
EN300-7535098,CC(C)(C)[C@H]1C[C@H](N)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(N[C@H]2C[C@H](C(C)(C)C)C2)c1
EN300-7536715,CC1(c2cccc(N)c2)CCO1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Nc2cccc(C3(C)CCO3)c2)c1
EN300-7456379,CP(C)(=O)c1cccnc1N,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Nc2ncccc2P(C)(C)=O)c1
EN300-7537126,NC1COCC1(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2COCC2(F)F)c1
EN300-7537289,NC1CC(OC(F)(F)F)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CC(OC(F)(F)F)C2)c1
EN300-7537290,C[C@H](F)CCN,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC[C@H](C)F)c1
EN300-1695479,NC1C2CC3CC1CC(O)(C3)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2C3CC4CC2CC(O)(C4)C3)c1
EN300-7540362,NC12CSC(C1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC23CSC(C2)C3)c1
EN300-7470691,NC1COC2CC1C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2COC3CC2C3)c1
EN300-7541997,NC12CCC(CC1)OC2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC23CCC(CC2)OC3)c1
EN300-7545020,NCC1CC2CCC12,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC2CC3CCC32)c1
EN300-7549317,N[C@@H]1CC[C@@H]1C1CCC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(N[C@@H]2CC[C@@H]2C2CCC2)c1
EN300-7562761,CS(=O)(=O)[C@H]1C[C@H](CN)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC[C@H]2C[C@H](S(C)(=O)=O)C2)c1
EN300-7563680,NCC12CC(C1)C(C(F)(F)F)O2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC23CC(C2)C(C(F)(F)F)O3)c1
EN300-7564354,NC1CC2CC1C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CC3CC2C3)c1
EN300-26619851,N[C@H]1C[C@@H]2CC[C@@H]2C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(N[C@H]2C[C@@H]3CC[C@@H]3C2)c1
EN300-26619896,NCC12CC(CO1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC23CC(CO2)C3)c1
EN300-26619898,CC12CCOC(CN)(C1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC23CC(C)(CCO2)C3)c1
EN300-26620085,C[C@H](N)C12C3C4C5C3C1C5C42,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(N[C@@H](C)C23C4C5C6C4C2C6C53)c1
EN300-26620086,C[C@@H](N)C12C3C4C5C3C1C5C42,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(N[C@H](C)C23C4C5C6C4C2C6C53)c1
EN300-7580490,NCC(F)(F)Cl,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC(F)(F)Cl)c1
EN300-26621667,N[C@@]12CCOC[C@@H]1C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(N[C@@]23CCOC[C@@H]2C3)c1
EN300-22913960,N#CC12C3C4C1C1C2C3C41N,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC23C4C5C2C2C3C4C52C#N)c1
EN300-22929736,CP(C)(=O)c1ncccc1N,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Nc2cccnc2P(C)(C)=O)c1
EN300-22105018,NCCC1(C(F)(F)F)CCC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCCC2(C(F)(F)F)CCC2)c1
EN300-22907871,NCC12CCC(CC1)OC2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC23CCC(CC2)OC3)c1
EN300-26638648,CC1(C)CCCCCC1N,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CCCCCC2(C)C)c1
EN300-26658513,NC1CC2(CCC2)C1OCc1ccccc1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CC3(CCC3)C2OCc2ccccc2)c1
EN300-26667249,CC1(C)CCC1(C)N,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2(C)CCC2(C)C)c1
EN300-26673164,CC1(C)COCCC1(C)N,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2(C)CCOCC2(C)C)c1
EN300-22866674,CC(C)C12CC(N)(C1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC23CC(C(C)C)(C2)C3)c1
EN300-26673729,NC12CC(C(F)(F)C(F)(F)F)(C1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC23CC(C(F)(F)C(F)(F)F)(C2)C3)c1
EN300-26673912,NC1CC2(CCC2)C12CCC2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CC3(CCC3)C23CCC3)c1
EN300-26678761,NC12CCC(CO)(C1)OC2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC23CCC(CO)(C2)OC3)c1
EN300-26683131,NC[C@]12COC[C@H]1C2(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC[C@]23COC[C@H]2C3(F)F)c1
EN300-26690327,NCC1CC2(CCCC2)CO1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC2CC3(CCCC3)CO2)c1
EN300-26690352,NCC12CC(I)(C1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC23CC(I)(C2)C3)c1
EN300-26690375,NC1CC2(C1)CC1(CC(F)(F)C1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CC3(C2)CC2(CC(F)(F)C2)C3)c1
EN300-20814457,N[C@@H]1C[C@@H]1C(F)(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(N[C@@H]2C[C@@H]2C(F)(F)F)c1
EN300-7383506,NC1(Cc2ccccc2)COC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2(Cc3ccccc3)COC2)c1
EN300-26861148,NCCC12CCC(CC1)OC2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCCC23CCC(CC2)OC3)c1
EN300-26861245,NCC1CC2(CO1)CC(F)(F)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC2CC3(CO2)CC(F)(F)C3)c1
EN300-26862393,NC12CCCC1CS(=O)(=O)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC23CCCC2CS(=O)(=O)C3)c1
EN300-26862552,NCC12COC(CF)(C1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC23COC(CF)(C2)C3)c1
EN300-26863238,NC1CC2CCC(C1)C2(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CC3CCC(C2)C3(F)F)c1
EN300-7596450,CP(C)(=O)CCN,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCCP(C)(C)=O)c1
EN300-7563712,NC12CCC(CO)(C1)OC2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC23CCC(CO)(C2)OC3)c1
EN300-26865004,NCCC12COC(CF)(C1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCCC23COC(CF)(C2)C3)c1
EN300-26865008,CC1(CN)CSCCO1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC2(C)CSCCO2)c1
EN300-26865125,CC[C@@H]1CC[C@H](CN)O1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,CC[C@@H]1CC[C@H](CNc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)O1
EN300-26865463,NCC1CC2(CCCCC2)CO1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC2CC3(CCCCC3)CO2)c1
EN300-22816164,COC12CCC(N)(CC1)CC2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,COC12CCC(Nc3cc(Cl)cc(CC(=O)Nc4cnccc4C)c3)(CC1)CC2
EN300-26866081,CN(C)C12CC(N)(C1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC23CC(N(C)C)(C2)C3)c1
EN300-26869937,NC1C2(CCC2)C12CCC2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2C3(CCC3)C23CCC3)c1
EN300-26870264,NC[C@@H]1C[C@@H]1C(F)(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC[C@@H]2C[C@@H]2C(F)(F)F)c1
EN300-26974864,NCC1CCC2(CC2)CO1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC2CCC3(CC3)CO2)c1
EN300-19317252,NCC1CC12CCCCC2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC2CC23CCCCC3)c1
EN300-26976240,CS(=O)(=O)[C@@H]1CCC[C@H]1N,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(N[C@@H]2CCC[C@H]2S(C)(=O)=O)c1
EN300-26976580,CC1(CN)CS(=O)(=O)CCO1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC2(C)CS(=O)(=O)CCO2)c1
EN300-26976611,COCC12CC(N)(CO1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,COCC12CC(Nc3cc(Cl)cc(CC(=O)Nc4cnccc4C)c3)(CO1)C2
EN300-22919820,CO[C@@H]1CCC[C@@H]1N,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,CO[C@@H]1CCC[C@@H]1Nc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1
EN300-26573058,NCC1=NOC2(CCC2)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC2=NOC3(CCC3)C2)c1
EN300-26623969,Nc1ccc(OC=C(F)F)cc1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Nc2ccc(OC=C(F)F)cc2)c1
